source,country,rep,n_train,estimate,error,train_sources
uned,Spain,59,56,0.17347981388298345,0.06812956567559242,louvain|simmons|yale|jmu|psualtoona|tamucc|mcdanielonline|mturk|kenyon|osnabruck|csunorthonline|fmkbelgrade|rotterdam|krakowon|umich|metu|cas|ritonline|help|westernkentucky|vcu|tanzania|salford|seznamon|radboud|munich|swps|puc|brookcuny|bogota|munichon|jos|unswonline|grazvienna|padua|carleton|georgefox|tilburg|kwazulu|ulatina|armstrong|hawaiion|seznam|queensland2|tilburgcaf|tanzaniaon|tamu|aus2|badaniaon|loyola|moralsense|pascal|lse|northumbria|ouhk|vuw
uned,Spain,60,56,0.17347981388298342,0.06812956567559239,salford|umich|vuw|unswonline|aus2|louvain|mturk|csunorthonline|georgefox|puc|metu|tanzaniaon|grazvienna|radboud|ulatina|psualtoona|ouhk|munich|simmons|loyola|munichon|jmu|queensland2|rotterdam|lse|seznamon|kenyon|padua|ritonline|fmkbelgrade|yale|seznam|armstrong|kwazulu|tilburg|vcu|help|bogota|tamu|carleton|krakowon|moralsense|osnabruck|tamucc|westernkentucky|badaniaon|hawaiion|swps|tanzania|jos|brookcuny|tilburgcaf|pascal|northumbria|cas|mcdanielonline
uned,Spain,61,56,0.17347981388298345,0.06812956567559242,northumbria|tamucc|psualtoona|grazvienna|jos|csunorthonline|tilburgcaf|loyola|aus2|tanzaniaon|yale|radboud|westernkentucky|louvain|kwazulu|ulatina|badaniaon|armstrong|tilburg|unswonline|moralsense|carleton|salford|ouhk|vuw|simmons|lse|tamu|padua|puc|krakowon|hawaiion|mturk|munichon|queensland2|rotterdam|seznamon|pascal|fmkbelgrade|ritonline|umich|metu|georgefox|bogota|osnabruck|jmu|cas|help|munich|mcdanielonline|tanzania|vcu|seznam|brookcuny|swps|kenyon
uned,Spain,62,56,0.17347981388298345,0.06812956567559242,tilburg|bogota|tamu|vuw|psualtoona|hawaiion|unswonline|brookcuny|csunorthonline|salford|tilburgcaf|lse|aus2|loyola|munich|georgefox|grazvienna|tamucc|westernkentucky|puc|seznamon|badaniaon|cas|armstrong|osnabruck|seznam|ritonline|kwazulu|vcu|carleton|mturk|simmons|tanzaniaon|moralsense|ulatina|tanzania|yale|padua|northumbria|louvain|jos|ouhk|metu|krakowon|help|jmu|umich|kenyon|fmkbelgrade|rotterdam|queensland2|pascal|swps|mcdanielonline|munichon|radboud
uned,Spain,63,56,0.17347981388298342,0.06812956567559239,yale|tanzaniaon|hawaiion|tilburg|loyola|rotterdam|armstrong|ouhk|tilburgcaf|northumbria|brookcuny|metu|puc|bogota|pascal|help|padua|queensland2|westernkentucky|vcu|munichon|psualtoona|lse|tamu|louvain|unswonline|ulatina|krakowon|osnabruck|csunorthonline|aus2|salford|fmkbelgrade|kwazulu|munich|radboud|swps|carleton|jmu|mturk|kenyon|umich|cas|badaniaon|moralsense|tanzania|seznam|jos|mcdanielonline|vuw|tamucc|simmons|georgefox|grazvienna|ritonline|seznamon
uned,Spain,64,56,0.17347981388298345,0.06812956567559242,cas|grazvienna|tilburg|mturk|moralsense|seznam|psualtoona|northumbria|jmu|vuw|georgefox|padua|ritonline|unswonline|yale|tanzania|badaniaon|kenyon|umich|munich|osnabruck|seznamon|armstrong|brookcuny|loyola|salford|swps|mcdanielonline|help|tamucc|lse|tamu|metu|ouhk|simmons|kwazulu|hawaiion|puc|csunorthonline|bogota|carleton|munichon|radboud|rotterdam|fmkbelgrade|tilburgcaf|vcu|ulatina|westernkentucky|krakowon|jos|louvain|tanzaniaon|pascal|queensland2|aus2
uned,Spain,65,56,0.17347981388298345,0.06812956567559242,aus2|armstrong|georgefox|lse|queensland2|puc|munichon|moralsense|simmons|krakowon|salford|tilburgcaf|fmkbelgrade|seznam|mturk|rotterdam|munich|grazvienna|westernkentucky|louvain|tanzaniaon|ritonline|kenyon|loyola|pascal|csunorthonline|vcu|swps|help|yale|psualtoona|padua|tilburg|ouhk|cas|brookcuny|tamucc|osnabruck|jmu|ulatina|carleton|seznamon|tamu|vuw|badaniaon|bogota|kwazulu|jos|umich|radboud|tanzania|mcdanielonline|northumbria|metu|unswonline|hawaiion
uned,Spain,66,56,0.17347981388298345,0.06812956567559242,swps|ritonline|vcu|seznam|help|tilburg|rotterdam|ouhk|bogota|northumbria|tanzania|umich|fmkbelgrade|brookcuny|vuw|jmu|loyola|westernkentucky|mcdanielonline|grazvienna|jos|padua|krakowon|tamucc|badaniaon|puc|tanzaniaon|tilburgcaf|tamu|kwazulu|salford|unswonline|metu|csunorthonline|kenyon|yale|ulatina|cas|hawaiion|pascal|seznamon|queensland2|moralsense|aus2|armstrong|psualtoona|carleton|osnabruck|mturk|lse|simmons|georgefox|munich|louvain|munichon|radboud
uned,Spain,67,56,0.17347981388298345,0.06812956567559242,pascal|georgefox|psualtoona|seznam|seznamon|ouhk|vcu|kwazulu|louvain|bogota|swps|munichon|tanzaniaon|westernkentucky|unswonline|aus2|radboud|tilburgcaf|northumbria|carleton|jos|puc|krakowon|ulatina|fmkbelgrade|tilburg|padua|tamu|grazvienna|tamucc|metu|queensland2|armstrong|csunorthonline|umich|hawaiion|lse|vuw|loyola|mcdanielonline|moralsense|badaniaon|mturk|help|yale|jmu|brookcuny|ritonline|cas|kenyon|tanzania|simmons|munich|rotterdam|osnabruck|salford
uned,Spain,68,56,0.17347981388298345,0.06812956567559242,lse|ritonline|moralsense|krakowon|grazvienna|ulatina|fmkbelgrade|simmons|padua|mturk|hawaiion|csunorthonline|tanzania|kwazulu|seznamon|badaniaon|kenyon|georgefox|northumbria|loyola|tamu|cas|armstrong|tilburg|osnabruck|aus2|unswonline|westernkentucky|tamucc|queensland2|carleton|mcdanielonline|seznam|rotterdam|jos|radboud|ouhk|psualtoona|salford|bogota|tilburgcaf|louvain|jmu|pascal|yale|help|vcu|munichon|swps|puc|munich|tanzaniaon|vuw|umich|brookcuny|metu
uned,Spain,69,56,0.17347981388298342,0.06812956567559239,northumbria|tilburg|jmu|georgefox|puc|mturk|munich|kwazulu|bogota|tamu|csunorthonline|vuw|louvain|moralsense|help|salford|armstrong|seznamon|osnabruck|munichon|ritonline|tamucc|tilburgcaf|brookcuny|grazvienna|aus2|badaniaon|metu|seznam|tanzaniaon|simmons|carleton|radboud|queensland2|jos|cas|loyola|mcdanielonline|ouhk|psualtoona|tanzania|unswonline|umich|vcu|yale|hawaiion|krakowon|kenyon|lse|fmkbelgrade|pascal|padua|ulatina|rotterdam|westernkentucky|swps
uned,Spain,70,56,0.17347981388298345,0.06812956567559242,tilburg|unswonline|yale|mturk|queensland2|mcdanielonline|ulatina|grazvienna|metu|umich|carleton|radboud|munich|psualtoona|moralsense|krakowon|northumbria|vuw|tamu|ritonline|tilburgcaf|brookcuny|armstrong|tamucc|badaniaon|seznamon|aus2|puc|jmu|vcu|simmons|tanzania|cas|tanzaniaon|westernkentucky|loyola|louvain|ouhk|hawaiion|pascal|lse|fmkbelgrade|georgefox|kenyon|csunorthonline|kwazulu|padua|munichon|seznam|help|jos|swps|osnabruck|rotterdam|bogota|salford
uned,Spain,71,56,0.17347981388298342,0.06812956567559239,radboud|hawaiion|carleton|simmons|grazvienna|rotterdam|pascal|mturk|vuw|tilburg|tanzaniaon|tamucc|georgefox|osnabruck|brookcuny|ritonline|loyola|csunorthonline|tilburgcaf|jmu|fmkbelgrade|seznam|armstrong|swps|padua|ulatina|ouhk|seznamon|salford|munichon|munich|tamu|puc|unswonline|badaniaon|metu|lse|yale|krakowon|kenyon|help|aus2|westernkentucky|jos|bogota|psualtoona|northumbria|kwazulu|vcu|cas|louvain|mcdanielonline|umich|tanzania|moralsense|queensland2
uned,Spain,72,56,0.17347981388298345,0.06812956567559242,jmu|tilburgcaf|yale|kwazulu|metu|salford|munich|moralsense|swps|cas|tanzania|munichon|help|seznam|vcu|tanzaniaon|tamucc|simmons|radboud|vuw|padua|tilburg|carleton|fmkbelgrade|jos|mcdanielonline|lse|ritonline|kenyon|umich|pascal|northumbria|queensland2|hawaiion|ulatina|osnabruck|unswonline|louvain|westernkentucky|bogota|ouhk|psualtoona|seznamon|brookcuny|csunorthonline|mturk|armstrong|krakowon|grazvienna|badaniaon|georgefox|aus2|loyola|puc|tamu|rotterdam
uned,Spain,73,56,0.17347981388298345,0.06812956567559242,help|loyola|padua|kwazulu|brookcuny|krakowon|jmu|ouhk|jos|metu|umich|swps|seznam|tamu|hawaiion|puc|yale|csunorthonline|bogota|munichon|fmkbelgrade|tanzaniaon|northumbria|vuw|aus2|radboud|munich|tilburgcaf|kenyon|mcdanielonline|pascal|tanzania|tamucc|grazvienna|carleton|armstrong|psualtoona|rotterdam|seznamon|cas|tilburg|moralsense|osnabruck|vcu|lse|georgefox|louvain|mturk|badaniaon|unswonline|ritonline|simmons|queensland2|ulatina|salford|westernkentucky
uned,Spain,74,56,0.17347981388298342,0.06812956567559239,moralsense|northumbria|carleton|tilburgcaf|jos|ritonline|hawaiion|munichon|tanzania|lse|munich|simmons|vuw|rotterdam|salford|krakowon|ouhk|osnabruck|armstrong|psualtoona|seznamon|ulatina|grazvienna|umich|mturk|georgefox|metu|tamucc|kenyon|tilburg|pascal|badaniaon|mcdanielonline|loyola|kwazulu|swps|puc|yale|bogota|fmkbelgrade|unswonline|jmu|brookcuny|aus2|csunorthonline|westernkentucky|vcu|help|tanzaniaon|louvain|padua|tamu|cas|queensland2|seznam|radboud
uned,Spain,75,56,0.17347981388298347,0.06812956567559245,loyola|puc|bogota|tilburg|lse|simmons|mturk|fmkbelgrade|munich|tilburgcaf|salford|cas|georgefox|umich|hawaiion|tamucc|moralsense|armstrong|csunorthonline|westernkentucky|vuw|jos|aus2|osnabruck|ritonline|rotterdam|psualtoona|yale|ouhk|pascal|tamu|help|carleton|ulatina|metu|badaniaon|padua|seznamon|louvain|queensland2|krakowon|tanzaniaon|kenyon|grazvienna|brookcuny|tanzania|kwazulu|seznam|radboud|northumbria|vcu|jmu|mcdanielonline|swps|unswonline|munichon
uned,Spain,76,56,0.17347981388298342,0.06812956567559239,aus2|queensland2|radboud|badaniaon|hawaiion|csunorthonline|armstrong|tanzania|ouhk|westernkentucky|kenyon|loyola|krakowon|munichon|help|jmu|swps|metu|vcu|umich|mturk|cas|lse|jos|rotterdam|kwazulu|northumbria|simmons|moralsense|brookcuny|padua|puc|osnabruck|munich|seznamon|mcdanielonline|salford|unswonline|georgefox|fmkbelgrade|yale|grazvienna|tanzaniaon|tamu|tilburgcaf|carleton|psualtoona|bogota|tilburg|tamucc|vuw|seznam|louvain|ulatina|pascal|ritonline
uned,Spain,77,56,0.17347981388298345,0.06812956567559242,bogota|carleton|westernkentucky|seznam|umich|tilburgcaf|tamu|radboud|tanzaniaon|tanzania|louvain|tamucc|aus2|fmkbelgrade|hawaiion|armstrong|grazvienna|ritonline|ulatina|psualtoona|padua|mcdanielonline|georgefox|munichon|swps|mturk|northumbria|loyola|queensland2|cas|moralsense|unswonline|rotterdam|lse|kwazulu|yale|help|tilburg|metu|osnabruck|kenyon|puc|pascal|csunorthonline|vuw|ouhk|brookcuny|munich|jmu|krakowon|salford|simmons|vcu|jos|seznamon|badaniaon
uned,Spain,78,56,0.17347981388298347,0.06812956567559245,badaniaon|carleton|tanzania|help|ouhk|bogota|loyola|seznamon|pascal|krakowon|padua|armstrong|osnabruck|metu|vuw|radboud|mturk|yale|cas|csunorthonline|grazvienna|psualtoona|northumbria|mcdanielonline|salford|ritonline|unswonline|tilburgcaf|tamu|ulatina|tilburg|westernkentucky|louvain|moralsense|lse|brookcuny|queensland2|simmons|kenyon|puc|aus2|tamucc|vcu|jmu|jos|munichon|seznam|georgefox|kwazulu|umich|hawaiion|rotterdam|swps|fmkbelgrade|munich|tanzaniaon
uned,Spain,79,56,0.17347981388298345,0.06812956567559242,radboud|yale|westernkentucky|fmkbelgrade|aus2|jmu|carleton|queensland2|tamu|loyola|munichon|umich|brookcuny|badaniaon|ulatina|tanzaniaon|metu|seznam|ouhk|kenyon|bogota|tanzania|help|mturk|puc|vcu|pascal|tilburg|padua|munich|seznamon|jos|rotterdam|kwazulu|simmons|armstrong|mcdanielonline|csunorthonline|louvain|ritonline|psualtoona|swps|tilburgcaf|moralsense|lse|cas|grazvienna|tamucc|georgefox|salford|vuw|northumbria|osnabruck|hawaiion|krakowon|unswonline
uned,Spain,80,56,0.17347981388298347,0.06812956567559245,cas|krakowon|badaniaon|carleton|kenyon|tilburgcaf|csunorthonline|swps|tamucc|brookcuny|armstrong|tamu|tanzania|lse|northumbria|munichon|aus2|psualtoona|pascal|rotterdam|louvain|help|yale|bogota|seznam|georgefox|osnabruck|kwazulu|munich|queensland2|metu|grazvienna|simmons|seznamon|jos|loyola|salford|fmkbelgrade|vcu|hawaiion|vuw|tanzaniaon|mturk|jmu|mcdanielonline|padua|tilburg|westernkentucky|umich|ouhk|ulatina|ritonline|radboud|moralsense|unswonline|puc
uned,Spain,81,56,0.17347981388298347,0.06812956567559245,seznamon|georgefox|tilburg|northumbria|westernkentucky|tanzania|queensland2|vcu|cas|kenyon|lse|jos|tamu|vuw|bogota|psualtoona|tanzaniaon|seznam|ouhk|jmu|kwazulu|salford|osnabruck|ulatina|puc|rotterdam|moralsense|aus2|tamucc|metu|pascal|mturk|swps|hawaiion|simmons|mcdanielonline|tilburgcaf|loyola|carleton|umich|help|brookcuny|munich|csunorthonline|unswonline|ritonline|radboud|munichon|yale|armstrong|krakowon|louvain|badaniaon|padua|fmkbelgrade|grazvienna
uned,Spain,82,56,0.17347981388298342,0.06812956567559239,osnabruck|rotterdam|seznamon|help|jos|badaniaon|pascal|ritonline|westernkentucky|unswonline|ulatina|vcu|ouhk|munich|loyola|tanzaniaon|salford|csunorthonline|tilburgcaf|hawaiion|umich|kwazulu|moralsense|tamucc|metu|brookcuny|kenyon|tilburg|georgefox|puc|vuw|queensland2|jmu|lse|mturk|padua|bogota|swps|krakowon|yale|simmons|seznam|fmkbelgrade|louvain|radboud|cas|grazvienna|carleton|psualtoona|northumbria|mcdanielonline|aus2|tamu|tanzania|munichon|armstrong
uned,Spain,83,56,0.17347981388298336,0.06812956567559234,tilburgcaf|loyola|metu|csunorthonline|armstrong|yale|unswonline|radboud|tanzania|northumbria|jos|badaniaon|ouhk|umich|jmu|mturk|georgefox|hawaiion|seznamon|munichon|carleton|vcu|tanzaniaon|brookcuny|puc|salford|moralsense|pascal|psualtoona|kenyon|vuw|rotterdam|ulatina|grazvienna|louvain|aus2|westernkentucky|seznam|krakowon|bogota|mcdanielonline|munich|kwazulu|simmons|osnabruck|swps|ritonline|tilburg|fmkbelgrade|help|tamucc|cas|padua|queensland2|tamu|lse
uned,Spain,84,56,0.17347981388298342,0.06812956567559239,carleton|northumbria|louvain|kwazulu|jos|georgefox|osnabruck|westernkentucky|vuw|swps|seznam|simmons|badaniaon|aus2|kenyon|jmu|puc|cas|yale|grazvienna|loyola|padua|lse|mcdanielonline|salford|seznamon|munichon|munich|mturk|ouhk|tanzania|metu|tamucc|psualtoona|vcu|armstrong|help|csunorthonline|unswonline|krakowon|bogota|brookcuny|ritonline|radboud|rotterdam|fmkbelgrade|tilburgcaf|ulatina|queensland2|hawaiion|tanzaniaon|umich|tilburg|tamu|moralsense|pascal
uned,Spain,85,56,0.17347981388298347,0.06812956567559245,puc|vcu|tamu|louvain|yale|grazvienna|seznam|help|loyola|carleton|ouhk|rotterdam|csunorthonline|aus2|munichon|hawaiion|mcdanielonline|tanzaniaon|ulatina|osnabruck|padua|brookcuny|pascal|lse|kwazulu|salford|krakowon|simmons|moralsense|georgefox|mturk|badaniaon|tilburgcaf|fmkbelgrade|kenyon|tamucc|swps|queensland2|unswonline|armstrong|munich|metu|westernkentucky|jmu|cas|ritonline|tilburg|tanzania|umich|northumbria|radboud|jos|bogota|seznamon|psualtoona|vuw
uned,Spain,86,56,0.17347981388298342,0.06812956567559239,ulatina|mturk|carleton|tamucc|louvain|unswonline|umich|badaniaon|swps|metu|georgefox|kwazulu|loyola|moralsense|cas|radboud|puc|pascal|queensland2|lse|brookcuny|csunorthonline|simmons|seznam|armstrong|munichon|mcdanielonline|tanzaniaon|tamu|krakowon|ouhk|jmu|westernkentucky|rotterdam|tilburg|tanzania|tilburgcaf|grazvienna|hawaiion|aus2|padua|kenyon|bogota|vcu|seznamon|jos|osnabruck|fmkbelgrade|salford|yale|ritonline|vuw|munich|northumbria|help|psualtoona
uned,Spain,87,56,0.17347981388298345,0.06812956567559242,osnabruck|tanzania|padua|unswonline|louvain|northumbria|armstrong|kenyon|simmons|mcdanielonline|fmkbelgrade|tanzaniaon|mturk|puc|jmu|psualtoona|loyola|vcu|kwazulu|rotterdam|hawaiion|queensland2|jos|vuw|ritonline|radboud|carleton|seznam|bogota|metu|munichon|westernkentucky|yale|umich|moralsense|krakowon|csunorthonline|georgefox|tilburgcaf|badaniaon|aus2|salford|pascal|help|ouhk|tamu|lse|munich|swps|tamucc|tilburg|grazvienna|ulatina|seznamon|brookcuny|cas
uned,Spain,88,56,0.17347981388298342,0.06812956567559239,rotterdam|badaniaon|unswonline|swps|csunorthonline|tilburgcaf|ulatina|ouhk|tamucc|kenyon|carleton|tanzania|grazvienna|jos|simmons|tilburg|mcdanielonline|padua|fmkbelgrade|metu|osnabruck|westernkentucky|jmu|seznam|bogota|loyola|munichon|seznamon|salford|kwazulu|moralsense|queensland2|tamu|krakowon|northumbria|umich|yale|brookcuny|radboud|pascal|georgefox|ritonline|cas|aus2|puc|mturk|help|tanzaniaon|munich|lse|louvain|psualtoona|hawaiion|vuw|armstrong|vcu
uned,Spain,89,56,0.17347981388298345,0.06812956567559242,jos|yale|munich|umich|seznamon|northumbria|tamu|radboud|krakowon|ulatina|csunorthonline|lse|brookcuny|padua|swps|tilburg|badaniaon|moralsense|mcdanielonline|grazvienna|help|georgefox|seznam|puc|fmkbelgrade|ritonline|loyola|psualtoona|mturk|metu|simmons|ouhk|tanzania|tanzaniaon|tamucc|munichon|tilburgcaf|salford|westernkentucky|jmu|rotterdam|pascal|kenyon|hawaiion|armstrong|osnabruck|unswonline|aus2|bogota|carleton|cas|vuw|vcu|louvain|queensland2|kwazulu
uned,Spain,90,56,0.17347981388298345,0.06812956567559242,krakowon|bogota|munichon|grazvienna|mturk|ritonline|jmu|lse|vuw|loyola|moralsense|help|psualtoona|salford|metu|umich|ouhk|tilburgcaf|tilburg|tanzaniaon|radboud|unswonline|brookcuny|jos|tamu|ulatina|simmons|puc|csunorthonline|kwazulu|mcdanielonline|rotterdam|hawaiion|badaniaon|tamucc|northumbria|munich|westernkentucky|seznamon|padua|vcu|yale|queensland2|osnabruck|georgefox|pascal|aus2|kenyon|armstrong|swps|fmkbelgrade|seznam|tanzania|cas|carleton|louvain
uned,Spain,91,56,0.17347981388298342,0.06812956567559239,kenyon|ulatina|tamucc|padua|psualtoona|metu|armstrong|queensland2|bogota|munichon|vcu|lse|jos|moralsense|georgefox|unswonline|yale|cas|louvain|brookcuny|kwazulu|mturk|ouhk|tamu|umich|pascal|radboud|seznamon|fmkbelgrade|munich|csunorthonline|jmu|simmons|swps|carleton|tanzaniaon|badaniaon|tanzania|puc|osnabruck|seznam|northumbria|krakowon|aus2|tilburg|rotterdam|help|hawaiion|ritonline|loyola|mcdanielonline|grazvienna|vuw|tilburgcaf|westernkentucky|salford
uned,Spain,92,56,0.17347981388298345,0.06812956567559242,unswonline|ouhk|tamu|radboud|westernkentucky|armstrong|padua|seznam|pascal|georgefox|ritonline|tilburgcaf|moralsense|umich|carleton|mcdanielonline|krakowon|tamucc|hawaiion|salford|louvain|simmons|vuw|seznamon|lse|bogota|swps|psualtoona|northumbria|rotterdam|vcu|kenyon|puc|yale|tanzania|metu|jos|mturk|cas|munichon|loyola|munich|badaniaon|csunorthonline|grazvienna|queensland2|brookcuny|fmkbelgrade|aus2|jmu|help|tilburg|tanzaniaon|ulatina|kwazulu|osnabruck
uned,Spain,93,56,0.17347981388298347,0.06812956567559245,armstrong|tilburgcaf|krakowon|simmons|munich|badaniaon|loyola|vuw|northumbria|mcdanielonline|vcu|grazvienna|pascal|seznam|tanzaniaon|tamucc|metu|padua|ritonline|louvain|ulatina|munichon|radboud|rotterdam|lse|carleton|tilburg|westernkentucky|mturk|brookcuny|yale|psualtoona|seznamon|cas|ouhk|georgefox|salford|hawaiion|bogota|unswonline|umich|jmu|osnabruck|jos|help|csunorthonline|moralsense|kwazulu|tamu|queensland2|swps|aus2|tanzania|kenyon|puc|fmkbelgrade
uned,Spain,94,56,0.17347981388298347,0.06812956567559245,ritonline|osnabruck|tamucc|pascal|vuw|tilburg|seznamon|loyola|psualtoona|hawaiion|fmkbelgrade|grazvienna|mturk|tanzaniaon|tamu|tilburgcaf|rotterdam|swps|metu|bogota|lse|seznam|jos|westernkentucky|umich|tanzania|help|padua|moralsense|ulatina|louvain|mcdanielonline|kenyon|cas|unswonline|northumbria|kwazulu|puc|queensland2|jmu|ouhk|radboud|badaniaon|munichon|csunorthonline|simmons|brookcuny|munich|carleton|yale|vcu|salford|georgefox|krakowon|aus2|armstrong
uned,Spain,95,56,0.17347981388298347,0.06812956567559245,tilburg|fmkbelgrade|munich|simmons|ouhk|tamucc|metu|brookcuny|queensland2|westernkentucky|csunorthonline|vuw|help|swps|pascal|aus2|kenyon|mturk|louvain|salford|armstrong|loyola|mcdanielonline|hawaiion|krakowon|puc|psualtoona|tamu|rotterdam|tilburgcaf|jmu|grazvienna|seznamon|georgefox|munichon|bogota|seznam|carleton|tanzania|radboud|unswonline|northumbria|cas|tanzaniaon|moralsense|ulatina|yale|vcu|osnabruck|jos|ritonline|kwazulu|badaniaon|padua|lse|umich
uned,Spain,96,56,0.17347981388298347,0.06812956567559245,rotterdam|loyola|fmkbelgrade|hawaiion|brookcuny|kwazulu|yale|armstrong|lse|georgefox|unswonline|grazvienna|kenyon|seznamon|carleton|tilburg|radboud|csunorthonline|munichon|tamucc|padua|tanzaniaon|ouhk|westernkentucky|psualtoona|cas|jos|ulatina|krakowon|moralsense|seznam|louvain|tilburgcaf|ritonline|jmu|vuw|osnabruck|mcdanielonline|tanzania|swps|salford|northumbria|bogota|vcu|umich|help|mturk|pascal|queensland2|munich|simmons|aus2|puc|metu|badaniaon|tamu
uned,Spain,97,56,0.17347981388298342,0.06812956567559239,tanzaniaon|badaniaon|bogota|csunorthonline|metu|krakowon|ouhk|seznam|loyola|ritonline|queensland2|vcu|seznamon|brookcuny|unswonline|aus2|moralsense|tilburgcaf|hawaiion|mturk|umich|vuw|lse|osnabruck|munich|mcdanielonline|cas|tanzania|puc|psualtoona|munichon|tilburg|yale|radboud|louvain|jmu|jos|padua|simmons|tamucc|grazvienna|swps|armstrong|kenyon|northumbria|rotterdam|tamu|georgefox|kwazulu|fmkbelgrade|help|ulatina|salford|pascal|carleton|westernkentucky
uned,Spain,98,56,0.1734798138829834,0.06812956567559236,help|ritonline|grazvienna|georgefox|tanzaniaon|seznamon|seznam|tilburgcaf|loyola|metu|tanzania|ouhk|cas|osnabruck|aus2|mcdanielonline|brookcuny|vcu|vuw|kenyon|umich|tamucc|bogota|swps|pascal|westernkentucky|mturk|carleton|unswonline|jos|northumbria|krakowon|kwazulu|badaniaon|csunorthonline|padua|munich|radboud|louvain|armstrong|tilburg|fmkbelgrade|tamu|rotterdam|munichon|yale|salford|lse|jmu|simmons|psualtoona|hawaiion|ulatina|queensland2|moralsense|puc
uned,Spain,99,56,0.17347981388298347,0.06812956567559245,ritonline|carleton|osnabruck|mturk|salford|help|kenyon|rotterdam|badaniaon|louvain|unswonline|grazvienna|puc|tanzaniaon|munichon|tamu|metu|brookcuny|moralsense|queensland2|simmons|jmu|psualtoona|kwazulu|loyola|mcdanielonline|swps|hawaiion|lse|bogota|krakowon|armstrong|jos|yale|fmkbelgrade|vcu|padua|pascal|tanzania|csunorthonline|radboud|seznamon|tilburgcaf|ulatina|umich|westernkentucky|tamucc|cas|vuw|ouhk|aus2|northumbria|tilburg|georgefox|seznam|munich
unswonline,Australia,0,55,0.1715528336342578,0.035150446592484536,munichon|rotterdam|munich|csunorthonline|tamu|mcdanielonline|puc|badaniaon|loyola|ouhk|carleton|seznamon|armstrong|aus2|tanzania|northumbria|salford|help|umich|tilburgcaf|ulatina|brookcuny|tamucc|swps|jmu|seznam|metu|tilburg|radboud|louvain|simmons|grazvienna|uned|psualtoona|yale|hawaiion|kwazulu|tanzaniaon|bogota|osnabruck|jos|krakowon|kenyon|vcu|moralsense|georgefox|westernkentucky|queensland2|vuw|mturk|padua|lse|fmkbelgrade|pascal|cas
unswonline,Australia,1,55,0.17391498356390228,0.037512596522129016,osnabruck|uned|tanzania|armstrong|swps|jos|vuw|aus2|yale|munich|pascal|queensland2|puc|padua|seznamon|carleton|salford|bogota|mturk|krakowon|hawaiion|northumbria|csunorthonline|kenyon|ouhk|badaniaon|help|mcdanielonline|loyola|georgefox|louvain|kwazulu|tilburgcaf|tamu|fmkbelgrade|ulatina|seznam|grazvienna|cas|metu|simmons|moralsense|tamucc|tilburg|umich|jmu|rotterdam|westernkentucky|tanzaniaon|radboud|psualtoona|munichon|vcu|ritonline|brookcuny
unswonline,Australia,2,55,0.17640500449926966,0.04000261745749639,csunorthonline|tilburgcaf|jmu|mcdanielonline|tanzania|grazvienna|lse|moralsense|pascal|krakowon|northumbria|radboud|kwazulu|seznamon|rotterdam|hawaiion|help|munich|armstrong|cas|uned|louvain|ritonline|padua|tilburg|seznam|salford|munichon|osnabruck|fmkbelgrade|yale|kenyon|ulatina|tamucc|umich|brookcuny|jos|metu|georgefox|vcu|aus2|badaniaon|mturk|ouhk|tanzaniaon|vuw|bogota|swps|loyola|psualtoona|tamu|simmons|carleton|westernkentucky|queensland2
unswonline,Australia,3,55,0.17269914475661824,0.036296757714844974,westernkentucky|vuw|lse|swps|yale|hawaiion|salford|jmu|mcdanielonline|metu|uned|radboud|padua|ouhk|pascal|puc|ulatina|ritonline|simmons|badaniaon|osnabruck|seznam|tilburgcaf|grazvienna|armstrong|queensland2|fmkbelgrade|vcu|umich|csunorthonline|northumbria|moralsense|cas|louvain|jos|kwazulu|rotterdam|help|bogota|tamu|tanzaniaon|munichon|kenyon|tamucc|mturk|psualtoona|loyola|tanzania|krakowon|georgefox|aus2|munich|carleton|seznamon|tilburg
unswonline,Australia,4,55,0.17153928399882332,0.03513689695705005,simmons|tamu|metu|rotterdam|mcdanielonline|cas|badaniaon|loyola|ouhk|osnabruck|yale|puc|tanzaniaon|fmkbelgrade|vuw|queensland2|seznamon|jmu|louvain|pascal|northumbria|seznam|munichon|westernkentucky|aus2|radboud|armstrong|salford|tilburg|krakowon|lse|umich|georgefox|ulatina|moralsense|tanzania|swps|jos|grazvienna|uned|mturk|help|tamucc|vcu|bogota|munich|kenyon|padua|brookcuny|kwazulu|ritonline|csunorthonline|psualtoona|hawaiion|tilburgcaf
unswonline,Australia,5,55,0.17434800540281623,0.03794561836104296,munich|krakowon|ouhk|georgefox|westernkentucky|moralsense|ulatina|csunorthonline|cas|tilburg|tamucc|carleton|kwazulu|louvain|metu|grazvienna|hawaiion|seznamon|queensland2|rotterdam|ritonline|simmons|padua|umich|aus2|kenyon|loyola|puc|yale|radboud|salford|help|lse|mcdanielonline|psualtoona|uned|osnabruck|northumbria|jos|vuw|pascal|tamu|tanzania|jmu|badaniaon|munichon|vcu|mturk|swps|armstrong|tanzaniaon|brookcuny|seznam|tilburgcaf|bogota
