protocol,source,country,method,n_train,estimate,radius,width,reference,error,included,max_delete_source_change,train_sources
LOCO,queensland2,Australia,median,55,0.1607142857142857,,,0.10784313725490197,0.05287114845938373,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOCO,queensland2,Australia,trimmed,55,0.18118346249402445,,,0.10784313725490197,0.07334032523912248,,0.0028508351492093076,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOCO,radboud,The Netherlands,fixed,53,0.16806012792930092,0.3801567241515524,0.7603134483031048,0.39999999999999997,0.23193987207069905,1.0,0.003896877136026461,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,radboud,The Netherlands,random,53,0.16806012792930092,0.3893931090586802,0.7787862181173604,0.39999999999999997,0.23193987207069905,1.0,0.003896877136026461,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,radboud,The Netherlands,unweighted,53,0.1673156423749536,,,0.39999999999999997,0.23268435762504636,,0.005433837400268787,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,radboud,The Netherlands,median,53,0.14285714285714288,,,0.39999999999999997,0.2571428571428571,,0.005897063462852931,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,radboud,The Netherlands,trimmed,53,0.16799925067088087,,,0.39999999999999997,0.2320007493291191,,0.00294446228561393,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,ritonline,USA,fixed,37,0.155028952490665,0.2135358311118093,0.4270716622236186,0.3255813953488372,0.17055244285817217,1.0,0.00604408671887352,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,ritonline,USA,random,37,0.15592833244925572,0.2264071802193477,0.4528143604386954,0.3255813953488372,0.16965306289958146,1.0,0.005696179787477523,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,ritonline,USA,unweighted,37,0.16716825790117806,,,0.3255813953488372,0.1584131374476591,,0.007844782231672287,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,ritonline,USA,median,37,0.1358490566037736,,,0.3255813953488372,0.18973233874506357,,0.0012578616352200978,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,ritonline,USA,trimmed,37,0.16758400320687167,,,0.3255813953488372,0.1579973921419655,,0.0046345401950787235,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,rotterdam,The Netherlands,fixed,53,0.16806012792930092,0.22486608437471742,0.44973216874943484,0.28387533875338755,0.11581521082408663,1.0,0.003896877136026461,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,rotterdam,The Netherlands,random,53,0.16806012792930092,0.23032948821816907,0.46065897643633813,0.28387533875338755,0.11581521082408663,1.0,0.003896877136026461,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,rotterdam,The Netherlands,unweighted,53,0.1673156423749536,,,0.28387533875338755,0.11655969637843394,,0.005433837400268787,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,rotterdam,The Netherlands,median,53,0.14285714285714288,,,0.28387533875338755,0.14101819589624467,,0.005897063462852931,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,rotterdam,The Netherlands,trimmed,53,0.16799925067088087,,,0.28387533875338755,0.11587608808250668,,0.00294446228561393,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|ritonline|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,salford,UK,fixed,54,0.17218024007826105,0.19440463511989997,0.38880927023979994,0.1358490566037736,0.03633118347448744,1.0,0.003638412591532858,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|mcdanielonline|metu|moralsense|mturk|munich|munichon|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,salford,UK,random,54,0.1722963291121325,0.19976686371303068,0.39953372742606136,0.1358490566037736,0.036447272508358886,1.0,0.003754501625404305,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|mcdanielonline|metu|moralsense|mturk|munich|munichon|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,salford,UK,unweighted,54,0.17697661477656132,,,0.1358490566037736,0.04112755817278771,,0.0055135946644450096,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|mcdanielonline|metu|moralsense|mturk|munich|munichon|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,salford,UK,median,54,0.15848712055704728,,,0.1358490566037736,0.02263806395327367,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|mcdanielonline|metu|moralsense|mturk|munich|munichon|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,salford,UK,trimmed,54,0.17789637191649302,,,0.1358490566037736,0.04204731531271941,,0.0027203586733791085,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|mcdanielonline|metu|moralsense|mturk|munich|munichon|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznam,Czech Republic,fixed,55,0.17219774407260915,0.2136796105267299,0.4273592210534598,0.22369878183831676,0.05150103776570761,1.0,0.00358162209115917,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznam,Czech Republic,random,55,0.17254462287904943,0.2210069119835465,0.442013823967093,0.22369878183831676,0.05115415895926734,1.0,0.0036255422689226158,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznam,Czech Republic,unweighted,55,0.17717761257609907,,,0.22369878183831676,0.04652116926221769,,0.005415213241020789,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznam,Czech Republic,median,55,0.15465126978284874,,,0.22369878183831676,0.06904751205546802,,0.005897063462852931,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznam,Czech Republic,trimmed,55,0.17766238046443344,,,0.22369878183831676,0.04603640137388332,,0.0029308597407909365,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznamon,Czech Republic,fixed,55,0.17219774407260915,0.1869657870192308,0.3739315740384616,0.17899543378995436,0.006797689717345207,1.0,0.00358162209115917,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznamon,Czech Republic,random,55,0.17254462287904943,0.19399856079847308,0.38799712159694616,0.17899543378995436,0.006450810910904936,1.0,0.0036255422689226158,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznamon,Czech Republic,unweighted,55,0.17717761257609907,,,0.17899543378995436,0.0018178212138552918,,0.005415213241020789,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznamon,Czech Republic,median,55,0.15465126978284874,,,0.17899543378995436,0.024344164007105623,,0.005897063462852931,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,seznamon,Czech Republic,trimmed,55,0.17766238046443344,,,0.17899543378995436,0.0013330533255209165,,0.0029308597407909365,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,simmons,USA,fixed,37,0.155028952490665,0.20391121410439778,0.40782242820879555,0.14285714285714288,0.01217180963352213,1.0,0.00604408671887352,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,simmons,USA,random,37,0.15592833244925572,0.21667883719841577,0.43335767439683154,0.14285714285714288,0.013071189592112842,1.0,0.005696179787477523,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,simmons,USA,unweighted,37,0.16716825790117806,,,0.14285714285714288,0.024311115044035186,,0.007844782231672287,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,simmons,USA,median,37,0.1358490566037736,,,0.14285714285714288,0.007008086253369267,,0.0012578616352200978,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,simmons,USA,trimmed,37,0.16758400320687167,,,0.14285714285714288,0.02472686034972879,,0.0046345401950787235,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,swps,Poland,fixed,54,0.1703877805912824,0.210465453731664,0.420930907463328,0.2948717948717948,0.12448401428051242,1.0,0.003738049818905298,armstrong|aus2|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,swps,Poland,random,54,0.17047012804018738,0.21604454213419744,0.4320890842683949,0.2948717948717948,0.12440166683160744,1.0,0.003820397267810277,armstrong|aus2|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,swps,Poland,unweighted,54,0.17637454916940545,,,0.2948717948717948,0.11849724570238937,,0.005502234936008155,armstrong|aus2|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,swps,Poland,median,54,0.15545561259132878,,,0.2948717948717948,0.13941618228046604,,0.0008043428084800741,armstrong|aus2|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,swps,Poland,trimmed,54,0.17668782009913528,,,0.2948717948717948,0.11818397477265954,,0.0030216834641883517,armstrong|aus2|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOCO,tamu,USA,fixed,37,0.155028952490665,0.21489398621922512,0.42978797243845024,0.25609756097560976,0.10106860848494476,1.0,0.00604408671887352,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,tamu,USA,random,37,0.15592833244925572,0.2277816483815535,0.455563296763107,0.25609756097560976,0.10016922852635404,1.0,0.005696179787477523,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,tamu,USA,unweighted,37,0.16716825790117806,,,0.25609756097560976,0.0889293030744317,,0.007844782231672287,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,tamu,USA,median,37,0.1358490566037736,,,0.25609756097560976,0.12024850437183615,,0.0012578616352200978,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,tamu,USA,trimmed,37,0.16758400320687167,,,0.25609756097560976,0.0885135577687381,,0.0046345401950787235,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
