surface,scenario,schedule,mode,method,tolerance,budget,n_worlds,released_mae,released_bad_rate,n_released,released,bad_release,path_covered,new_n,error,width,certificate_covered
sinusoidal,bridgeable,random,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.185079950938,0.982022968507,1
sinusoidal,bridgeable,random,rinf,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,0.327147359394,1.11404724148,1
sinusoidal,bridgeable,random,rinf,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.284036117662,1.0784973684,1
sinusoidal,bridgeable,random,rinf,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.225716645679,1.02719164526,1
sinusoidal,bridgeable,random,rinf,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.185079950938,0.982022968507,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.2,0,200,,,0,0,0,1,0,0.327155187236,1.11404704854,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.0971738295539,0.818948252063,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.0494556139326,0.742561156394,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.2,3,200,,,0,0,0,1,288,0.047130304515,0.729209994805,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.3,0,200,,,0,0,0,1,0,0.327155187236,1.11404704854,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.3,1,200,,,0,0,0,1,96,0.0971738295539,0.818948252063,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.3,2,200,,,0,0,0,1,192,0.0494556139326,0.742561156394,1
sinusoidal,bridgeable,random,rinf,optimized__minimum,0.3,3,200,,,0,0,0,1,288,0.047130304515,0.729209994805,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.2,0,200,,,0,0,0,1,0,0.430832981402,1.32948598543,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.29918698866,1.20426463005,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.217184458157,1.11886950404,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.154838553208,1.04242032301,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.3,0,200,,,0,0,0,1,0,0.430832981402,1.32948598543,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.3,1,200,,,0,0,0,1,96,0.29918698866,1.20426463005,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.3,2,200,,,0,0,0,1,192,0.217184458157,1.11886950404,1
sinusoidal,bridgeable,random,rinf,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.154838553208,1.04242032301,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.2,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.2,1,200,0.0150789432022,0,200,1,0,1,96,0.0150789432022,0.265323001123,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.2,2,200,0.0153152329742,0,200,1,0,1,192,0.0153152329742,0.265091971157,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.2,3,200,0.0147351829395,0,200,1,0,1,288,0.0147351829395,0.262503565636,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.3,1,200,0.0150789432022,0,200,1,0,1,96,0.0150789432022,0.265323001123,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.3,2,200,0.0153152329742,0,200,1,0,1,192,0.0153152329742,0.265091971157,1
sinusoidal,supported,nearest,r2,inverse_variance__minimum,0.3,3,200,0.0147351829395,0,200,1,0,1,288,0.0147351829395,0.262503565636,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.2,0,200,0.0309451207633,0,1,0.005,0,1,0,0.0790226025963,0.512831935235,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.2,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0826986402303,0.844885776927,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.2,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0826986402303,0.844885776927,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.2,3,200,0.0309451207633,0,1,0.005,0,1,288,0.0826986402303,0.844885776927,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.3,0,200,0.0790226025963,0,200,1,0,1,0,0.0790226025963,0.512831935235,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.3,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0826986402303,0.844885776927,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.3,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0826986402303,0.844885776927,1
sinusoidal,supported,nearest,r2,nearest_source__minimum,0.3,3,200,0.0309451207633,0,1,0.005,0,1,288,0.0826986402303,0.844885776927,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.2,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.2,1,200,0.0155931879411,0,200,1,0,1,96,0.0155931879411,0.238534599569,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.2,2,200,0.0151556569113,0,200,1,0,1,192,0.0151556569113,0.237257852053,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.2,3,200,0.0149516085576,0,200,1,0,1,288,0.0149516085576,0.236313608147,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.3,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.3,1,200,0.0155931879411,0,200,1,0,1,96,0.0155931879411,0.238534599569,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.3,2,200,0.0151556569113,0,200,1,0,1,192,0.0151556569113,0.237257852053,1
sinusoidal,supported,nearest,r2,optimized__barycentric,0.3,3,200,0.0149516085576,0,200,1,0,1,288,0.0149516085576,0.236313608147,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.2,0,200,0.0158353546039,0,6,0.03,0,1,0,0.0160419929081,0.433803021203,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.2,1,200,0.0201516685306,0,18,0.09,0,1,96,0.0165803392657,0.423538475853,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.2,2,200,0.0201516700084,0,18,0.09,0,1,192,0.0165812293906,0.423538438935,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.2,3,200,0.0201516700084,0,18,0.09,0,1,288,0.0165814412967,0.423538438825,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.3,0,200,0.0160419929081,0,200,1,0,1,0,0.0160419929081,0.433803021203,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.3,1,200,0.0165803392657,0,200,1,0,1,96,0.0165803392657,0.423538475853,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.3,2,200,0.0165812293906,0,200,1,0,1,192,0.0165812293906,0.423538438935,1
sinusoidal,supported,nearest,r2,optimized__lipschitz,0.3,3,200,0.0165814412967,0,200,1,0,1,288,0.0165814412967,0.423538438825,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.2,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.2,1,200,0.0155931879411,0,200,1,0,1,96,0.0155931879411,0.238534599569,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.2,2,200,0.0151556569113,0,200,1,0,1,192,0.0151556569113,0.237257852053,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.2,3,200,0.0149516085576,0,200,1,0,1,288,0.0149516085576,0.236313608147,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.3,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.3,1,200,0.0155931879411,0,200,1,0,1,96,0.0155931879411,0.238534599569,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.3,2,200,0.0151556569113,0,200,1,0,1,192,0.0151556569113,0.237257852053,1
sinusoidal,supported,nearest,r2,optimized__minimum,0.3,3,200,0.0149516085576,0,200,1,0,1,288,0.0149516085576,0.236313608147,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.2,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.2,1,200,0.0208360486983,0,200,1,0,1,96,0.0208360486983,0.311343156669,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.2,2,200,0.0291078811597,0,184,0.92,0,1,192,0.0303707491614,0.371421526411,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.2,3,200,0.0258395575389,0,196,0.98,0,1,288,0.0260943277448,0.356082729161,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.3,1,200,0.0208360486983,0,200,1,0,1,96,0.0208360486983,0.311343156669,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.3,2,200,0.0303707491614,0,200,1,0,1,192,0.0303707491614,0.371421526411,1
sinusoidal,supported,nearest,r2,uniform__minimum,0.3,3,200,0.0260943277448,0,200,1,0,1,288,0.0260943277448,0.356082729161,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.2,0,200,0.0150533496617,0,134,0.67,0,1,0,0.0154590989331,0.392805369067,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.2,1,200,0.0146498260985,0,88,0.44,0,1,96,0.0150789432022,0.405224125221,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.2,2,200,0.0125089071784,0,30,0.15,0,1,192,0.0153152329742,0.419369454983,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.2,3,200,0.0284490377735,0,2,0.01,0,1,288,0.0147351829395,0.43038876954,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.392805369067,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.3,1,200,0.0150789432022,0,200,1,0,1,96,0.0150789432022,0.405224125221,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.3,2,200,0.0153152329742,0,200,1,0,1,192,0.0153152329742,0.419369454983,1
sinusoidal,supported,nearest,rinf,inverse_variance__minimum,0.3,3,200,0.0147351829395,0,200,1,0,1,288,0.0147351829395,0.43038876954,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.2,0,200,0.0309451207633,0,1,0.005,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.2,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0826986402303,0.858125441773,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.2,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0826986402303,0.858125441773,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.2,3,200,0.0309451207633,0,1,0.005,0,1,288,0.0826986402303,0.858125441773,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.3,0,200,0.0790226025963,0,200,1,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.3,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0826986402303,0.858125441773,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.3,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0826986402303,0.858125441773,1
sinusoidal,supported,nearest,rinf,nearest_source__minimum,0.3,3,200,0.0309451207633,0,1,0.005,0,1,288,0.0826986402303,0.858125441773,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.2,0,200,0.0209641918423,0,200,1,0,1,0,0.0209641918423,0.358668438363,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.2,1,200,0.0208525911066,0,200,1,0,1,96,0.0208525911066,0.358667046779,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.2,2,200,0.0208525907631,0,200,1,0,1,192,0.0208525907631,0.35866704574,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.2,3,200,0.0208525910392,0,200,1,0,1,288,0.0208525910392,0.358667044807,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.3,0,200,0.0209641918423,0,200,1,0,1,0,0.0209641918423,0.358668438363,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.3,1,200,0.0208525911066,0,200,1,0,1,96,0.0208525911066,0.358667046779,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.3,2,200,0.0208525907631,0,200,1,0,1,192,0.0208525907631,0.35866704574,1
sinusoidal,supported,nearest,rinf,optimized__barycentric,0.3,3,200,0.0208525910392,0,200,1,0,1,288,0.0208525910392,0.358667044807,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.2,0,200,0.0309451207633,0,1,0.005,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.2,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.2,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.2,3,200,0.0309451207633,0,1,0.005,0,1,288,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.3,0,200,0.0790226025963,0,200,1,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.3,1,200,0.0790226025963,0,200,1,0,1,96,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.3,2,200,0.0790226025963,0,200,1,0,1,192,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__lipschitz,0.3,3,200,0.0790226025963,0,200,1,0,1,288,0.0790226025963,0.517433326786,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.2,0,200,0.0209641918423,0,200,1,0,1,0,0.0209641918423,0.358668438363,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.2,1,200,0.0208525911066,0,200,1,0,1,96,0.0208525911066,0.358667046779,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.2,2,200,0.0208525907631,0,200,1,0,1,192,0.0208525907631,0.35866704574,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.2,3,200,0.0208525910392,0,200,1,0,1,288,0.0208525910392,0.358667044807,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.3,0,200,0.0209641918423,0,200,1,0,1,0,0.0209641918423,0.358668438363,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.3,1,200,0.0208525911066,0,200,1,0,1,96,0.0208525911066,0.358667046779,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.3,2,200,0.0208525907631,0,200,1,0,1,192,0.0208525907631,0.35866704574,1
sinusoidal,supported,nearest,rinf,optimized__minimum,0.3,3,200,0.0208525910392,0,200,1,0,1,288,0.0208525910392,0.358667044807,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.2,0,200,0.0150533496617,0,134,0.67,0,1,0,0.0154590989331,0.392805369067,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.0208360486983,0.479791456277,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.0303707491614,0.588165475475,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.0260943277448,0.614016573816,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.392805369067,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.3,1,200,0.0208360486983,0,200,1,0,1,96,0.0208360486983,0.479791456277,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.3,2,200,0.0271991815076,0,140,0.7,0,1,192,0.0303707491614,0.588165475475,1
sinusoidal,supported,nearest,rinf,uniform__minimum,0.3,3,200,0.0206423481356,0,50,0.25,0,1,288,0.0260943277448,0.614016573816,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.2,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.2,1,200,0.0160006098465,0,200,1,0,1,96,0.0160006098465,0.269438218999,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.2,2,200,0.0168416563806,0,200,1,0,1,192,0.0168416563806,0.271628851569,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.2,3,200,0.0185995678192,0,200,1,0,1,288,0.0185995678192,0.273954445953,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.3,1,200,0.0160006098465,0,200,1,0,1,96,0.0160006098465,0.269438218999,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.3,2,200,0.0168416563806,0,200,1,0,1,192,0.0168416563806,0.271628851569,1
sinusoidal,supported,random,r2,inverse_variance__minimum,0.3,3,200,0.0185995678192,0,200,1,0,1,288,0.0185995678192,0.273954445953,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.2,0,200,0.0309451207633,0,1,0.005,0,1,0,0.0790226025963,0.512831935235,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.2,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0807868019312,0.577770296237,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.2,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0826041523683,0.62613445148,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.2,3,200,0.0309451207633,0,1,0.005,0,1,288,0.078659686708,0.682644945027,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.3,0,200,0.0790226025963,0,200,1,0,1,0,0.0790226025963,0.512831935235,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.3,1,200,0.0784343734645,0,161,0.805,0,1,96,0.0807868019312,0.577770296237,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.3,2,200,0.0790908062767,0,132,0.66,0,1,192,0.0826041523683,0.62613445148,1
sinusoidal,supported,random,r2,nearest_source__minimum,0.3,3,200,0.0740740346026,0,99,0.495,0,1,288,0.078659686708,0.682644945027,1
sinusoidal,supported,random,r2,optimized__barycentric,0.2,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,random,r2,optimized__barycentric,0.2,1,200,0.015599838478,0,200,1,0,1,96,0.015599838478,0.239349933938,1
sinusoidal,supported,random,r2,optimized__barycentric,0.2,2,200,0.0153653090433,0,200,1,0,1,192,0.0153653090433,0.238311481613,1
sinusoidal,supported,random,r2,optimized__barycentric,0.2,3,200,0.0152474851785,0,200,1,0,1,288,0.0152474851785,0.237382438988,1
sinusoidal,supported,random,r2,optimized__barycentric,0.3,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,random,r2,optimized__barycentric,0.3,1,200,0.015599838478,0,200,1,0,1,96,0.015599838478,0.239349933938,1
sinusoidal,supported,random,r2,optimized__barycentric,0.3,2,200,0.0153653090433,0,200,1,0,1,192,0.0153653090433,0.238311481613,1
sinusoidal,supported,random,r2,optimized__barycentric,0.3,3,200,0.0152474851785,0,200,1,0,1,288,0.0152474851785,0.237382438988,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.2,0,200,0.0158353546039,0,6,0.03,0,1,0,0.0160419929081,0.433803021203,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.2,1,200,0.0198691649953,0,9,0.045,0,1,96,0.0163406317419,0.431752896851,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.2,2,200,0.0172474078763,0,10,0.05,0,1,192,0.0164146140647,0.430261242418,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.2,3,200,0.0185653183389,0,12,0.06,0,1,288,0.0163491998099,0.428638256098,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.3,0,200,0.0160419929081,0,200,1,0,1,0,0.0160419929081,0.433803021203,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.3,1,200,0.0163406317419,0,200,1,0,1,96,0.0163406317419,0.431752896851,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.3,2,200,0.0164146140647,0,200,1,0,1,192,0.0164146140647,0.430261242418,1
sinusoidal,supported,random,r2,optimized__lipschitz,0.3,3,200,0.0163491998099,0,200,1,0,1,288,0.0163491998099,0.428638256098,1
sinusoidal,supported,random,r2,optimized__minimum,0.2,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,random,r2,optimized__minimum,0.2,1,200,0.015599838478,0,200,1,0,1,96,0.015599838478,0.239349933938,1
sinusoidal,supported,random,r2,optimized__minimum,0.2,2,200,0.0153653090433,0,200,1,0,1,192,0.0153653090433,0.238311481613,1
sinusoidal,supported,random,r2,optimized__minimum,0.2,3,200,0.0152474851785,0,200,1,0,1,288,0.0152474851785,0.237382438988,1
sinusoidal,supported,random,r2,optimized__minimum,0.3,0,200,0.0156632598229,0,200,1,0,1,0,0.0156632598229,0.240768507552,1
sinusoidal,supported,random,r2,optimized__minimum,0.3,1,200,0.015599838478,0,200,1,0,1,96,0.015599838478,0.239349933938,1
sinusoidal,supported,random,r2,optimized__minimum,0.3,2,200,0.0153653090433,0,200,1,0,1,192,0.0153653090433,0.238311481613,1
sinusoidal,supported,random,r2,optimized__minimum,0.3,3,200,0.0152474851785,0,200,1,0,1,288,0.0152474851785,0.237382438988,1
sinusoidal,supported,random,r2,uniform__minimum,0.2,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,random,r2,uniform__minimum,0.2,1,200,0.0270150224927,0,98,0.49,0,1,96,0.0393817583885,0.390982980834,1
sinusoidal,supported,random,r2,uniform__minimum,0.2,2,200,0.0253465852927,0,45,0.225,0,1,192,0.0536458957146,0.446679141689,1
sinusoidal,supported,random,r2,uniform__minimum,0.2,3,200,0.0284926349642,0,15,0.075,0,1,288,0.0656851272888,0.473223267456,1
sinusoidal,supported,random,r2,uniform__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.268117331757,1
sinusoidal,supported,random,r2,uniform__minimum,0.3,1,200,0.0393817583885,0,200,1,0,1,96,0.0393817583885,0.390982980834,1
sinusoidal,supported,random,r2,uniform__minimum,0.3,2,200,0.0536458957146,0,200,1,0,1,192,0.0536458957146,0.446679141689,1
sinusoidal,supported,random,r2,uniform__minimum,0.3,3,200,0.0656851272888,0,200,1,0,1,288,0.0656851272888,0.473223267456,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.2,0,200,0.0150533496617,0,134,0.67,0,1,0,0.0154590989331,0.392805369067,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.2,1,200,0.0137314292061,0,66,0.33,0,1,96,0.0160006098465,0.409339343097,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.2,2,200,0.016200708284,0,10,0.05,0,1,192,0.0168416563806,0.425906335396,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,0.0185995678192,0.441839649857,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.3,0,200,0.0154590989331,0,200,1,0,1,0,0.0154590989331,0.392805369067,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.3,1,200,0.0160006098465,0,200,1,0,1,96,0.0160006098465,0.409339343097,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.3,2,200,0.0168416563806,0,200,1,0,1,192,0.0168416563806,0.425906335396,1
sinusoidal,supported,random,rinf,inverse_variance__minimum,0.3,3,200,0.0185995678192,0,200,1,0,1,288,0.0185995678192,0.441839649857,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.2,0,200,0.0309451207633,0,1,0.005,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.2,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0807868019312,0.584064615721,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.2,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0826041523683,0.63368761481,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.2,3,200,0.0309451207633,0,1,0.005,0,1,288,0.078659686708,0.691630585839,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.3,0,200,0.0790226025963,0,200,1,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.3,1,200,0.0784343734645,0,161,0.805,0,1,96,0.0807868019312,0.584064615721,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.3,2,200,0.0790908062767,0,132,0.66,0,1,192,0.0826041523683,0.63368761481,1
sinusoidal,supported,random,rinf,nearest_source__minimum,0.3,3,200,0.0740740346026,0,99,0.495,0,1,288,0.078659686708,0.691630585839,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.2,0,200,0.0209641918423,0,200,1,0,1,0,0.0209641918423,0.358668438363,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.2,1,200,0.0208525917739,0,200,1,0,1,96,0.0208525917739,0.358667048135,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.2,2,200,0.0208525918005,0,200,1,0,1,192,0.0208525918005,0.358667046905,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.2,3,200,0.0208525908633,0,200,1,0,1,288,0.0208525908633,0.358667044828,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.3,0,200,0.0209641918423,0,200,1,0,1,0,0.0209641918423,0.358668438363,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.3,1,200,0.0208525917739,0,200,1,0,1,96,0.0208525917739,0.358667048135,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.3,2,200,0.0208525918005,0,200,1,0,1,192,0.0208525918005,0.358667046905,1
sinusoidal,supported,random,rinf,optimized__barycentric,0.3,3,200,0.0208525908633,0,200,1,0,1,288,0.0208525908633,0.358667044828,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.2,0,200,0.0309451207633,0,1,0.005,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.2,1,200,0.0309451207633,0,1,0.005,0,1,96,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.2,2,200,0.0309451207633,0,1,0.005,0,1,192,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.2,3,200,0.0309451207633,0,1,0.005,0,1,288,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.3,0,200,0.0790226025963,0,200,1,0,1,0,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.3,1,200,0.0790226025963,0,200,1,0,1,96,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.3,2,200,0.0790226025963,0,200,1,0,1,192,0.0790226025963,0.517433326786,1
sinusoidal,supported,random,rinf,optimized__lipschitz,0.3,3,200,0.0790226025963,0,200,1,0,1,288,0.0790226025963,0.517433326786,1
