scenario,schedule,mode,tolerance,regime,reference,comparator,metric,difference,lower,upper,n_worlds
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-9.10382880193e-17,-1.05841261681e-16,-7.77156117238e-17,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,1.70234197109e-17,1.22124532709e-17,2.23894976633e-17,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,-7.54951656745e-17,-9.02981393362e-17,-6.2172489379e-17,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,8.69674702623e-18,5.55111512313e-18,1.20274161001e-17,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-4.14483262527e-17,-5.18104078158e-17,-3.10862446895e-17,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.238742538725,-0.246344211761,-0.230648098811,600
unreachable,nearest,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.358822153071,-0.361536562116,-0.356198631995,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.340755420534,-0.349125603526,-0.332725257675,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.477090713381,-0.480216111847,-0.4739481138,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,2.0169051614e-17,1.5358085174e-17,2.55351295664e-17,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-9.10382880193e-17,-1.05841261681e-16,-7.69754630407e-17,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,1.70234197109e-17,1.23974904416e-17,2.20194233217e-17,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,-7.54951656745e-17,-8.881784197e-17,-6.2172489379e-17,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,8.69674702623e-18,5.7361522939e-18,1.20274161001e-17,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-4.14483262527e-17,-5.25505564989e-17,-3.10862446895e-17,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.238742538725,-0.246301954862,-0.230982918089,600
unreachable,nearest,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.358822153071,-0.361402829565,-0.356108817015,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.237947346942,-0.245898315834,-0.22981004654,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.328263334515,-0.335957644615,-0.320453124509,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,0.0578477991793,0.0528976294878,0.0631329048256,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.115560748672,-0.120728470173,-0.110491207025,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,0.00195283061799,0.00141956128718,0.00251804323426,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,-0.0035748627654,-0.00379653091805,-0.00334949806036,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,0.00083806624302,0.000584331126494,0.00111797498853,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.0010481951624,-0.00118790492545,-0.000913026998188,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.17494028757,-0.181989141065,-0.168508409361,600
unreachable,random,r2,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.211443792095,-0.21670569296,-0.206367857851,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.237947346942,-0.245547341436,-0.230127167029,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.328263334515,-0.335846821637,-0.320501547327,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,0.0578477991793,0.052720615551,0.0628551111022,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.115560748672,-0.120586046511,-0.110218228052,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,0.00195283061799,0.00143682108199,0.00251961837578,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,-0.0035748627654,-0.00379785927431,-0.00334478755051,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,0.00083806624302,0.000582719867719,0.00113704132969,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-0.0010481951624,-0.00118942425889,-0.000897790146411,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.17494028757,-0.181555298704,-0.168335490862,600
unreachable,random,r2,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.211443792095,-0.216476201741,-0.206361720902,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.276776078646,-0.28741702895,-0.265909765477,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.381567144903,-0.390938650631,-0.372600678098,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,error,0.0190190674748,0.0145312207536,0.0237245624475,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.0142624284097,-0.0178556912127,-0.0111294988239,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,error,7.03141248929e-18,-1.11022302463e-18,1.68383825401e-17,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__barycentric,width,-6.2172489379e-17,-7.69754630407e-17,-4.81096644004e-17,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.000316331419757,-0.00125593558834,0.000520846719494,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,optimized__lipschitz,width,-9.31575653362e-05,-0.000146347960042,-4.80869531257e-05,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,error,-0.213769019274,-0.223125979439,-0.204024025329,600
unreachable,random,rinf,0.2,fixed_budget,optimized__minimum,uniform__minimum,width,-0.354796243234,-0.362588172751,-0.347272906009,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,released,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,bad_release,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,path_covered,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,new_n,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,error,-0.276776078646,-0.287425851771,-0.265831484916,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,inverse_variance__minimum,width,-0.381567144903,-0.390664738605,-0.372209329456,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,released,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,bad_release,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,path_covered,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,new_n,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,error,0.0190190674748,0.0140267926919,0.0240431811775,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,nearest_source__minimum,width,-0.0142624284097,-0.0179284844576,-0.0109735948189,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,released,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,bad_release,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,path_covered,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,new_n,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,error,7.03141248929e-18,-1.66533453694e-18,1.59178226156e-17,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__barycentric,width,-6.2172489379e-17,-7.62353143576e-17,-4.81096644004e-17,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,released,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,bad_release,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,path_covered,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,new_n,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,error,-0.000316331419757,-0.00131778407571,0.000565442641168,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,optimized__lipschitz,width,-9.31575653362e-05,-0.000147188830461,-4.63929849193e-05,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,released,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,bad_release,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,path_covered,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,new_n,0,0,0,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,error,-0.213769019274,-0.222923780854,-0.204470606428,600
unreachable,random,rinf,0.3,fixed_budget,optimized__minimum,uniform__minimum,width,-0.354796243234,-0.362545665074,-0.346788546077,600
