study_id,archive_path,rows,columns,selection_rank,variable,variable_label,value_label_count
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,512,css_loanamount15,Loan 15: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,513,css_loancollateral15,Loan 15: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,514,css_loanoutstanding15,Loan 15: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,515,css_loanmissed15,Loan 15: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,516,css_loandate15,Loan 15: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,517,css_creditscorefinal_recreate,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,518,css_creditscorefinal_diff,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,519,loans_pawnshop_numb_12_ms,Number of pawnshop loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,520,loans_pawnshop_dum_12_ms,Dummy if pawnshop loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,521,loans_bank_numb_12_ms,Number of bank loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,522,loans_bank_dum_12_ms,Dummy if bank loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,523,loans_lending_numb_12_ms,Number of lending org loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,524,loans_lending_dum_12_ms,Dummy if lending org loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,525,loans_ngo_numb_12_ms,Number of NGO loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,526,loans_ngo_dum_12_ms,Dummy if NGO loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,527,loans_union_numb_12_ms,Number of credit union loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,528,loans_union_dum_12_ms,Dummy if credit union loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,529,loans_employer_numb_12_ms,Number of loans from employer availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,530,loans_employer_dum_12_ms,Dummy if loan from employer availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,531,loans_form_numb_12_ms,Number of form sector loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,532,loans_form_dum_12_ms,Dummy if form sector loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,533,loans_paluwagan_numb_12_ms,Number of paluwagan loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,534,loans_paluwagan_dum_12_ms,Dummy if paluwagan loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,535,loans_bombay_numb_12_ms,Number of bombay or 5-6er loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,536,loans_bombay_dum_12_ms,Dummy if bombay or 5-6er loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,537,loans_family_numb_12_ms,Number of family or friends loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,538,loans_family_dum_12_ms,Dummy if family or friend loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,539,loans_inform_numb_12_ms,Number of inform sector loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,540,loans_inform_dum_12_ms,Dummy if inform sector loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,541,loans_any_numb_12_ms,Number of loans availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,542,loans_any_dum_12_ms,Dummy if any loan availed in last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,543,loans_form_simfmb_dum_m_c,"Dummy if simfmb form loan outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,544,loans_k50_form_simfmb_dum_m_c,"Dummy if simfmb form loan outstanding (<=50,000) last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,545,loans_form_simfmb_numb_m_c,"Number of simfmb form loans outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,546,loans_k50_form_simfmb_numb_m_c,"Number of simfmb form loans outstanding (<=50,000) last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,547,loans_simfmb_before_m_c,"Total princ of simfmb form loans outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,548,loans_k50_simfmb_before_m_c,"Total princ of simfmb form loans outstanding (<=50,000) last month, competitors",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,549,loans_simfmb_before_m_l_c,"Log of total princ of simfmb form loans outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,550,loans_k50_simfmb_before_m_l_c,"Log of total princ of simfmb form loans outstanding (<=50,000) last month, compe",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,551,loans_form_nosimfmb_dum_m_c,"Dummy if nosimfmb form loan outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,552,loans_k50_form_nosimfmb_dum_m_c,"Dummy if nosimfmb form loan outstanding (<=50,000) last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,553,loans_form_nosimfmb_numb_m_c,"Number of nosimfmb form loans outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,554,loans_k50_form_nosimfmb_numb_m_c,"Number of nosimfmb form loans outstanding (<=50,000) last month, competitors dat",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,555,loans_nosimfmb_before_m_c,"Total princ of nosimfmb form loans outstanding last month, competitors data",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,556,loans_k50_nosimfmb_before_m_c,"Total princ of nosimfmb form loans outstanding (<=50,000) last month, competitor",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,557,loans_nosimfmb_before_m_l_c,"Log of total princ of nosimfmb form loans outstanding last month, competitors da",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,558,loans_k50_nosimfmb_before_m_l_c,"Log of total princ of nosimfmb form loans outstanding (<=50,000) last month, com",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,559,loans_form_fmb_numb_m,Number of FMB loans claimed outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,560,loans_form_fmb_dum_m,Dummy if FMB loan claimed outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,561,loans_form_fmb_before_m,Total princ of FMB loans claimed outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,562,loans_form_fmb_before_m_l,Log of total princ of FMB loans claimed outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,563,loans_k50_form_fmb_numb_m,"Number of FMB loans (<=50,000) claimed outstanding last month",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,564,loans_k50_form_fmb_dum_m,"Dummy if FMB loan (<=50,000) claimed outstanding last month",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,565,loans_k50_form_fmb_before_m,"Total princ of FMB loans (<=50,000) claimed outstanding last month",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,566,loans_k50_form_fmb_before_m_l,"Log of total princ of FMB loans (<=50,000) claimed outstanding last month",0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,567,loans_form_numb_m,Number of form sector loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,568,loans_form_dum_m,Dummy if form sector loan outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,569,loans_form_before_m,Total princ of form sector loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,570,loans_k50_form_numb_m,Number of form sector loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,571,loans_k50_form_dum_m,Dummy if form sector loan outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,572,loans_k50_form_before_m,Total princ of form sector loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,573,loans_inform_numb_m,Number of inform sector loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,574,loans_inform_dum_m,Dummy if inform sector loan outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,575,loans_inform_before_m,Total princ of inform sector loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,576,loans_k50_inform_numb_m,Number of inform sector loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,577,loans_k50_inform_dum_m,Dummy if inform sector loan outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,578,loans_k50_inform_before_m,Total princ of inform sector loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,579,loans_any_numb_m,Number of all loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,580,loans_any_dum_m,Dummy if any loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,581,loans_any_before_m,Total princ of all loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,582,loans_k50_any_numb_m,Number of all loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,583,loans_k50_any_dum_m,Dummy if any loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,584,loans_k50_any_before_m,Total princ of all loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,585,loans_form_before_m_l,Log of total princ of form loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,586,loans_k50_form_before_m_l,Log of total princ of form loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,587,loans_inform_before_m_l,Log of total princ of inform loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,588,loans_k50_inform_before_m_l,Log of total princ of inform loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,589,loans_any_before_m_l,Log of total princ of any loans outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,590,loans_k50_any_before_m_l,Log of total princ of any loans outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,591,loans_fmb_frommis_amount_m,Total principal FMB loans outstanding last month from MIS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,592,loans_fmb_frommis_numb_m,Number of FMB loans outstanding last month from MIS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,593,loans_k50_fmb_frommis_amount_m,Total principal FMB loans outstanding (<=50000) last month from MIS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,594,loans_k50_fmb_frommis_numb_m,Number of FMB loans outstanding (<=50000) last month from MIS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,595,loans_fmb_frommis_numb_12_ms,Number of FMB loans availed last 12 months from MIS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,596,loans_form_wmis_dum_12_ms,Dummy if form loan incl FMB MIS availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,597,loans_any_wmis_dum_12_ms,Dummy if any loan incl FMB MIS availed last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,598,loans_form_wmis_dum_m,Dummy if form loan incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,599,loans_form_wmis_numb_m,Number of form loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,600,loans_form_wmis_before_m,Total princ of form loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,601,loans_form_wmis_before_m_l,Log of total princ of form loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,602,loans_k50_form_wmis_dum_m,Dummy if form loan incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,603,loans_k50_form_wmis_numb_m,Number of form loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,604,loans_k50_form_wmis_before_m,Total princ of form loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,605,loans_k50_form_wmis_before_m_l,Log of total princ of form loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,606,loans_any_wmis_dum_m,Dummy if any loan incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,607,loans_any_wmis_numb_m,Number of any loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,608,loans_any_wmis_before_m,Total princ of any loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,609,loans_any_wmis_before_m_l,Log of total princ of any loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,610,loans_k50_any_wmis_dum_m,Dummy if any loan incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,611,loans_k50_any_wmis_numb_m,Number of any loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,612,loans_k50_any_wmis_before_m,Total princ of any loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,613,loans_k50_any_wmis_before_m_l,Log of total princ of any loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,614,loans_form_simfmb_wmis_dum_m,Dummy if simfmb form loan incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,615,loans_form_simfmb_wmis_numb_m,Number of simfmb form loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,616,loans_form_simfmb_wmis_bef_m,Total princ of simfmb form loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,617,loans_form_simfmb_wmis_bef_m_l,Log of total princ of simfmb form loans incl FMB MIS outstanding last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,618,loans_k50_form_simfmb_wmis_dum_m,Dummy if simfmb form loan incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,619,loans_k50_form_simfmb_wmis_num_m,Number of simfmb form loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,620,loans_k50_form_simfmb_wmis_bef_m,Total princ of simfmb form loans incl FMB MIS outstanding (<=50000) last month,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,621,loans_k50_form_simfmb_wmis_b_m_l,Log of total princ of simfmb form loans incl FMB MIS outstanding (<=50000) last,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,622,loans_outst_dum_12_ms,Dummy if any loan outstanding last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,623,loans_outst_dum_survey,Dummy if any loan outstanding time of survey,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,624,loans_fmb_frommis_numb_survey,Number of FMB loans outstanding time of survey from MIS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,625,loans_outst_wmis_dum_12_ms,Dummy if any loan incl FMB MIS outstanding last 12 months,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,626,loans_outst_wmis_dum_survey,Dummy if any loan incl FMB MIS outstanding time of survey,0
