scenario,parameter,level,seed,true,ex_composable,ex_residual,ex_abs_error,atlas_accepted,atlas_abs_error
in_support,none,0.0,2004624852,-0.2880841106909139,True,1.9659656021295813e-09,0.07535545361871832,True,0.06815314551134855
in_support,none,0.0,2311775499,-0.21602954296137145,True,1.7157524355790173e-09,0.09131503162658233,False,nan
in_support,none,0.0,1327483303,0.9609714561984317,True,0.04386415106845819,0.19984815772360953,True,0.1704605832026027
in_support,none,0.0,49541770,-0.31686963810341173,True,0.028273848887864602,0.02730049122874123,True,0.05757561057752303
in_support,none,0.0,3233817237,0.06566541933025677,True,0.09231691782910294,0.1553364150632936,False,nan
in_support,none,0.0,1163809928,-0.6062887535052541,True,0.044808938626122105,0.01943341276624677,False,nan
in_support,none,0.0,1563983401,-0.4204039333824263,False,0.11095090443858935,0.05692877762761395,False,nan
in_support,none,0.0,3038300453,0.2340362785735044,True,0.059916088702154514,0.0613321317179199,True,0.07726918300527524
in_support,none,0.0,1096428400,1.039311066014633,True,0.019896456588358733,0.06367557619722808,True,0.009151003807555957
in_support,none,0.0,2504458027,1.0182293179627926,True,0.0258548059041071,0.17722422485843647,True,0.13964163446957878
in_support,none,0.0,2728579109,0.2905105550165281,False,0.13466569064263487,0.01284790532197555,True,0.0029458378757762915
in_support,none,0.0,4276641887,0.5695536372745935,True,2.5259475805831527e-09,0.028623485397673565,False,nan
in_support,none,0.0,1817339527,0.44575745517709897,True,0.04775528114674881,0.0430636691277243,True,0.0672283394464892
in_support,none,0.0,2175056456,0.5199041153362693,True,0.06870433052437731,0.1034879563154526,True,0.11126231487619709
in_support,none,0.0,3884148962,-0.15874747614206644,True,0.005985206869188332,0.06700416384659869,False,nan
in_support,none,0.0,2928605796,0.235997954561805,True,0.017767940104459517,0.04059148192988915,False,nan
in_support,none,0.0,2071183473,0.6893978112544347,True,0.002256404787088105,0.4216291550495596,False,nan
observable_shift,target_shift_fraction,0.25,2677833178,0.5725788909885323,True,0.09447630657009996,0.1925565513334963,False,nan
observable_shift,target_shift_fraction,0.25,1281712813,0.39572259283816125,True,0.07572465676225698,0.055826496842793505,False,nan
observable_shift,target_shift_fraction,0.25,3487909968,1.2450599301752687,True,0.020953895347527663,0.08441046002782726,True,0.07214272897700447
observable_shift,target_shift_fraction,0.25,2386501663,0.40156836215165675,True,2.993020929460302e-09,0.12874176411038996,False,nan
observable_shift,target_shift_fraction,0.25,3004564117,0.020930639922843886,True,0.0037664989817852786,0.305864393756806,False,nan
observable_shift,target_shift_fraction,0.25,1155426126,1.4106605600104005,True,0.009645412768652304,0.2835163107593841,True,0.29668689084923017
observable_shift,target_shift_fraction,0.25,1047766180,0.3508925769194869,True,0.09019158711323241,0.2021367035841949,True,0.13266289212780386
observable_shift,target_shift_fraction,0.25,2305837828,0.4200005931774101,True,0.08945147624445937,0.07098071825386837,False,nan
observable_shift,target_shift_fraction,0.25,1695844812,0.4768261279804217,True,0.05332937816839316,0.04354591171611161,True,0.00039164958344750644
observable_shift,target_shift_fraction,0.25,2786027286,0.013717190437212756,False,0.1799472213772989,0.1620781486618641,False,nan
observable_shift,target_shift_fraction,0.25,3097681542,1.297153326781344,False,0.1518656184055302,0.3445526719424029,False,nan
