replicate,mode,target,truth,status,lower,upper,width,covered,best_singleton_width,closed_form_error
34,exact_sources,-0.832345665978,-0.291567607285,optimal,-0.309394213748,-0.270305109668,0.03908910408,True,0.03908910408,0
34,noisy_sources,-0.832345665978,-0.291567607285,optimal,-0.584947587332,-0.15522881188,0.429718775452,True,0.429718775452,
35,exact_sources,-0.696606782295,-0.272385766635,optimal,-0.286669473025,-0.252853113844,0.0338163591809,True,0.0338163591809,0
35,noisy_sources,-0.696606782295,-0.272385766635,optimal,-0.449246686009,-0.0248006554561,0.424446030553,True,0.424446030553,
36,exact_sources,-0.795617710343,-0.287468363902,optimal,-0.390925695087,-0.153943491139,0.236982203948,True,0.236982203948,0
36,noisy_sources,-0.795617710343,-0.287468363902,optimal,-0.591058855986,0.0365530193341,0.62761187532,True,0.62761187532,
37,exact_sources,-0.460903626559,-0.212812530043,optimal,-0.265423233179,-0.118286157582,0.147137075597,True,0.147137075597,0
37,noisy_sources,-0.460903626559,-0.212812530043,optimal,-0.496744245513,0.0410225014569,0.53776674697,True,0.53776674697,
38,exact_sources,0.691914006657,0.558771901777,optimal,0.0956328135162,0.612495325671,0.516862512155,True,0.516862512155,0
38,noisy_sources,0.691914006657,0.558771901777,optimal,-0.151604991759,0.755887191769,0.907492183527,True,0.907492183527,
39,exact_sources,0.152306444429,0.0983430425614,optimal,-0.0919310055184,0.38646271243,0.478393717949,True,1.07534954452,0
39,noisy_sources,0.152306444429,0.0983430425614,optimal,-0.250822069696,0.574072275694,0.82489434539,True,1.46597921589,
40,exact_sources,-0.886777753754,-0.296154216887,optimal,-0.648282430289,0.172648641581,0.82093107187,True,0.82093107187,0
40,noisy_sources,-0.886777753754,-0.296154216887,optimal,-0.87290433564,0.338656407602,1.21156074324,True,1.21156074324,
41,exact_sources,0.360534088269,0.255315901603,optimal,0.23620833877,0.35265829252,0.11644995375,True,0.124578226779,0
41,noisy_sources,0.360534088269,0.255315901603,optimal,-0.0175564764752,0.466308983926,0.483865460401,True,0.515207898152,
42,exact_sources,-0.893800316376,-0.296616488159,optimal,-0.363739836544,-0.234612908849,0.129126927695,True,0.129126927695,0
42,noisy_sources,-0.893800316376,-0.296616488159,optimal,-0.539085298563,-0.0193286994957,0.519756599067,True,0.519756599067,
43,exact_sources,0.883778608623,0.764586553892,optimal,0.275008454083,0.793667134491,0.518658680408,True,0.518658680408,0
43,noisy_sources,0.883778608623,0.764586553892,optimal,0.113518848063,0.895382730827,0.781863882764,True,0.90928835178,
44,exact_sources,-0.194146941758,-0.105180254557,optimal,-0.154748715353,-0.0837096396462,0.0710390757066,True,0.0710390757066,0
44,noisy_sources,-0.194146941758,-0.105180254557,optimal,-0.348347567503,0.113321179576,0.461668747079,True,0.461668747079,
45,exact_sources,0.670313142386,0.536983798088,optimal,0.508689389586,0.795246750073,0.286557360487,True,0.503461246114,0
45,noisy_sources,0.670313142386,0.536983798088,optimal,0.347730137947,0.859044624019,0.511314486073,True,0.894090917487,
46,exact_sources,-0.60929564934,-0.254205033113,optimal,-0.947729436121,1.64897094594,2.59670038206,True,2.59670038206,0
46,noisy_sources,-0.60929564934,-0.254205033113,optimal,-1.11465887175,1.76920807435,2.88386694611,True,2.98733005343,
47,exact_sources,-0.18242288855,-0.0994703000501,optimal,-0.239186133993,-0.0378396466905,0.201346487303,True,0.201346487303,0
47,noisy_sources,-0.18242288855,-0.0994703000501,optimal,-0.323519957541,0.151653931456,0.475173888997,True,0.591976158675,
48,exact_sources,-0.199702346952,-0.107857099958,optimal,-0.295730113697,0.045900147941,0.341630261638,True,0.473686916299,0
48,noisy_sources,-0.199702346952,-0.107857099958,optimal,-0.382731194481,0.269654641021,0.652385835503,True,0.864316587672,
49,exact_sources,-0.970415781723,-0.299737432209,optimal,-0.309298303073,-0.290418701374,0.0188796016989,True,0.0188796016989,0
49,noisy_sources,-0.970415781723,-0.299737432209,optimal,-0.555193493882,-0.145684220811,0.409509273071,True,0.409509273071,
50,exact_sources,-0.927938656099,-0.298442148815,optimal,-0.309275850001,-0.288317825299,0.0209580247015,True,0.0209580247015,0
50,noisy_sources,-0.927938656099,-0.298442148815,optimal,-0.447677757727,-0.0360900616529,0.411587696074,True,0.411587696074,
51,exact_sources,-0.471321095985,-0.216149584935,optimal,-0.36604160264,0.0681564284261,0.434198031066,True,0.434198031066,0
51,noisy_sources,-0.471321095985,-0.216149584935,optimal,-0.497765088654,0.327062613784,0.824827702439,True,0.824827702439,
52,exact_sources,-0.554913362363,-0.240569365499,optimal,-0.518879905397,-0.0443999944939,0.474479910903,True,0.474479910903,0
52,noisy_sources,-0.554913362363,-0.240569365499,optimal,-0.764267847094,0.100841735182,0.865109582275,True,0.865109582275,
53,exact_sources,0.317825103086,0.220998900697,optimal,0.161168347181,0.233630309437,0.0724619622567,True,0.0724619622567,0
53,noisy_sources,0.317825103086,0.220998900697,optimal,-0.0892429773438,0.373848656285,0.463091633629,True,0.463091633629,
54,exact_sources,-0.790603798704,-0.286845969265,optimal,-0.865463285206,0.71930884277,1.58477212798,True,1.58477212798,0
54,noisy_sources,-0.790603798704,-0.286845969265,optimal,-1.00004136565,0.975360433694,1.97540179935,True,1.97540179935,
55,exact_sources,-0.443722788149,-0.207166699073,optimal,-0.490787971843,0.0616701314123,0.552458103255,True,0.678426210183,0
55,noisy_sources,-0.443722788149,-0.207166699073,optimal,-0.64717707801,0.248656917108,0.895833995118,True,1.06905588156,
56,exact_sources,-0.99532182432,-0.299993434402,optimal,-0.605850824963,0.0525609162401,0.658411741203,True,0.658411741203,0
56,noisy_sources,-0.99532182432,-0.299993434402,optimal,-0.849617261053,0.182742756366,1.03236001742,True,1.04904141258,
57,exact_sources,-0.514924123208,-0.229410418126,optimal,-0.245110251135,-0.203417419609,0.041692831526,True,0.041692831526,0
57,noisy_sources,-0.514924123208,-0.229410418126,optimal,-0.256823634427,0.175498868472,0.432322502899,True,0.432322502899,
58,exact_sources,0.943333799634,0.832963877041,optimal,0.824600223158,0.833087869803,0.00848764664493,True,0.00848764664493,0
58,noisy_sources,0.943333799634,0.832963877041,optimal,0.582923731762,0.982041049779,0.399117318017,True,0.399117318017,
59,exact_sources,-0.0375846430483,-0.0221270042111,optimal,-0.341087649272,0.286225874021,0.627313523293,True,0.991389445865,0
59,noisy_sources,-0.0375846430483,-0.0221270042111,optimal,-0.457408834977,0.500651750085,0.958060585062,True,1.38201911724,
60,exact_sources,-0.270137978371,-0.140190428815,optimal,-0.196339999866,-0.014060320998,0.182279678868,True,0.182279678868,0
60,noisy_sources,-0.270137978371,-0.140190428815,optimal,-0.288144311631,0.28476503861,0.572909350241,True,0.572909350241,
61,exact_sources,-0.897878932675,-0.296871386283,optimal,-0.492354935881,-0.0598132442684,0.432541691613,True,0.432541691613,0
61,noisy_sources,-0.897878932675,-0.296871386283,optimal,-0.556510523568,0.145360164443,0.701870688011,True,0.823171362985,
62,exact_sources,0.0737409778736,0.0458759062695,optimal,0.00478635505325,0.0837099861823,0.078923631129,True,0.157784849847,0
62,noisy_sources,0.0737409778736,0.0458759062695,optimal,-0.202467290176,0.232400106511,0.434867396687,True,0.54841452122,
63,exact_sources,0.9309293766,0.818546477225,optimal,-0.945916942151,1.06355716518,2.00947410733,True,2.00947410733,0
63,noisy_sources,0.9309293766,0.818546477225,optimal,-1.13253046608,1.26757331262,2.4001037787,True,2.4001037787,
64,exact_sources,0.375077792838,0.267251680907,optimal,0.184063281937,0.369161720889,0.185098438952,True,0.55106765842,0
64,noisy_sources,0.375077792838,0.267251680907,optimal,-0.0130257280921,0.47319696827,0.486222696362,True,0.941697329793,
65,exact_sources,0.740694289631,0.609004982987,optimal,0.599718680887,0.764884757965,0.165166077078,True,0.165166077078,0
65,noisy_sources,0.740694289631,0.609004982987,optimal,0.438010592759,0.89975259987,0.46174200711,True,0.555795748451,
66,exact_sources,-0.497768609377,-0.224329089082,optimal,-0.699728841376,0.947149149883,1.64687799126,True,1.64687799126,0
66,noisy_sources,-0.497768609377,-0.224329089082,optimal,-0.916611332703,1.10162802753,2.01823936024,True,2.03750766263,
67,exact_sources,-0.443973852966,-0.207250477144,optimal,-0.311641032539,-0.00927462298037,0.302366409558,True,0.302366409558,0
67,noisy_sources,-0.443973852966,-0.207250477144,optimal,-0.504959089172,0.188036991759,0.692996080931,True,0.692996080931,
68,exact_sources,0.0148770181445,0.00899260858737,optimal,-0.273231554212,0.216563283258,0.48979483747,True,0.730094693018,0
68,noisy_sources,0.0148770181445,0.00899260858737,optimal,-0.416748283129,0.36148573519,0.778234018319,True,1.12072436439,
69,exact_sources,-0.925742820547,-0.29834576139,optimal,-0.330103355531,-0.26366142519,0.0664419303408,True,0.0664419303408,0
69,noisy_sources,-0.925742820547,-0.29834576139,optimal,-0.449634759638,0.0074368420749,0.457071601713,True,0.457071601713,
70,exact_sources,0.402876184267,0.290418476515,optimal,0.191854705118,0.633825928473,0.441971223356,True,1.03142185013,0
70,noisy_sources,0.402876184267,0.290418476515,optimal,0.0590716643895,0.858205514805,0.799133850415,True,1.4220515215,
71,exact_sources,-0.995615109769,-0.299994231821,optimal,-0.538929218858,-0.0333216657024,0.505607553156,True,0.505607553156,0
71,noisy_sources,-0.995615109769,-0.299994231821,optimal,-0.731487060606,0.163467731648,0.894954792254,True,0.896237224528,
72,exact_sources,-0.271764886417,-0.140902085803,optimal,-0.429522955526,0.172369185867,0.601892141393,True,0.863240150663,0
72,noisy_sources,-0.271764886417,-0.140902085803,optimal,-0.542822240214,0.36831198611,0.911134226325,True,1.25386982204,
73,exact_sources,-0.452954366948,-0.210222322608,optimal,-0.22773388408,-0.179186414644,0.0485474694357,True,0.0485474694357,0
73,noisy_sources,-0.452954366948,-0.210222322608,optimal,-0.413146887954,0.0260302528547,0.439177140808,True,0.439177140808,
74,exact_sources,0.486706279047,0.363088668048,optimal,0.31014197172,0.521111071214,0.210969099494,True,0.524082079724,0
74,noisy_sources,0.486706279047,0.363088668048,optimal,0.159926125795,0.742008718355,0.58208259256,True,0.914711751096,
75,exact_sources,0.359463434104,0.2544422486,optimal,0.208483800835,0.528869157691,0.320385356856,True,0.320385356856,0
75,noisy_sources,0.359463434104,0.2544422486,optimal,0.0179421409658,0.715203425432,0.697261284467,True,0.711015028228,
76,exact_sources,0.713522973291,0.580848293999,optimal,-0.108287965683,0.667801866008,0.776089831691,True,0.776089831691,0
76,noisy_sources,0.713522973291,0.580848293999,optimal,-0.33073550318,0.835983999883,1.16671950306,True,1.16671950306,
77,exact_sources,-0.59838116403,-0.251610693178,optimal,-0.355272433872,-0.0864354943775,0.268836939495,True,0.268836939495,0
77,noisy_sources,-0.59838116403,-0.251610693178,optimal,-0.647715727018,0.0117508838491,0.659466610867,True,0.659466610867,
78,exact_sources,-0.800383154768,-0.28804593453,optimal,-0.544853892406,0.069364564614,0.61421845702,True,0.61421845702,0
78,noisy_sources,-0.800383154768,-0.28804593453,optimal,-0.734528940882,0.27031918751,1.00484812839,True,1.00484812839,
79,exact_sources,-0.933617744947,-0.298678018864,optimal,-0.535896845088,-0.0160556055184,0.51984123957,True,0.51984123957,0
79,noisy_sources,-0.933617744947,-0.298678018864,optimal,-0.69621430843,0.214256602512,0.910470910943,True,0.910470910943,
80,exact_sources,0.573959741772,0.443204780616,optimal,0.401981236955,0.477501711742,0.0755204747867,True,0.282877048983,0
80,noisy_sources,0.573959741772,0.443204780616,optimal,0.16323094779,0.673201841883,0.509970894092,True,0.673506720355,
