ambiguity,sigma,n,risk,risk_mcse,analytic_risk,risk_over_rate,minimax_lower,upper
0.0289426612472,0.20309176209,40000,0.163331875021,0.00062034263884,0.163686490024,0.804226982622,0.0289426612472,0.190986442645
0.0289426612472,0.242446201708,40000,0.19436888085,0.000738382187838,0.194820834927,0.801699013968,0.0303057752135,0.222386742415
0.0289426612472,0.289426612472,40000,0.231516948816,0.000879621213262,0.232082709462,0.799915898676,0.036178326559,0.259871686824
0.0289426612472,0.345510729459,40000,0.275950554856,0.00104846817033,0.276644331844,0.798674343015,0.0431888411824,0.304620337874
0.0289426612472,0.41246263829,40000,0.329062672737,0.00125026788199,0.329907457618,0.79779995129,0.0515578297863,0.358040232247
0.0289426612472,0.492388263171,40000,0.392528970412,0.00149133642021,0.393547500018,0.797194002725,0.0615485328963,0.421811654352
0.0289426612472,0.587801607227,40000,0.468345852619,0.00177925679349,0.469566246093,0.79677538622,0.0734752009034,0.497940488469
0.0289426612472,0.70170382867,40000,0.558898919295,0.00212308051928,0.560354831621,0.796488342317,0.0877129785838,0.5888213124
0.0289426612472,0.837677640068,40000,0.667035707999,0.00253362762564,0.668768958538,0.796291647398,0.104709705009,0.697312717187
0.0289426612472,1,40000,0.79615526944,0.00302382705033,0.798218722505,0.79615526944,0.125,0.82682722205
0.0345510729459,0.01,40000,0.0345924521369,4.99348226023e-05,0.0345524699742,1.00119762391,0.0345510729459,0.042529918554
0.0345510729459,0.0119377664171,40000,0.034613483852,5.94273992719e-05,0.0345642634755,1.00180633771,0.0345510729459,0.0440760324606
0.0345510729459,0.014251026703,40000,0.0346852891761,7.02526461746e-05,0.034623083002,1.00388457488,0.0345510729459,0.0459217471279
0.0345510729459,0.0170125427985,40000,0.0348950871479,8.212600279e-05,0.0348168973936,1.00995668651,0.0345510729459,0.0481251181849
0.0345510729459,0.020309176209,40000,0.035386692639,9.47362698035e-05,0.0352916254089,1.02418505771,0.0345510729459,0.0507554510857
0.0345510729459,0.0242446201708,40000,0.0363394644623,0.000108030513211,0.0362330463609,1.05176080983,0.0345510729459,0.0538954810628
0.0345510729459,0.0289426612472,40000,0.0379633677644,0.000122164253015,0.0378402524391,1.09876089301,0.0345510729459,0.0576439755036
0.0345510729459,0.0345510729459,40000,0.0404602341831,0.000137683453515,0.0403083507495,1.17102685194,0.0345510729459,0.0621188406086
0.0345510729459,0.041246263829,40000,0.0439803388785,0.000155692279589,0.0438255900127,1.06628661109,0.0345510729459,0.0674608300459
0.0345510729459,0.0492388263171,40000,0.0487367523443,0.0001769849434,0.0485809443496,0.989803291216,0.0345510729459,0.0738379722564
0.0345510729459,0.0587801607227,40000,0.0549131704043,0.000202763317244,0.0547765070691,0.934212661706,0.0345510729459,0.0814508556681
0.0345510729459,0.070170382867,40000,0.0627402584414,0.000234168112906,0.0626410176349,0.894113098404,0.0345510729459,0.0905389380612
0.0345510729459,0.0837677640068,40000,0.0724935838024,0.000272407532745,0.072443091668,0.865411470175,0.0345510729459,0.10138807854
0.0345510729459,0.1,40000,0.0844924544388,0.000318889980976,0.0845041176409,0.844924544388,0.0345510729459,0.114339529026
0.0345510729459,0.119377664171,40000,0.099138424223,0.000375110213028,0.0992114007481,0.830460412432,0.0345510729459,0.129800668093
0.0345510729459,0.14251026703,40000,0.116892972467,0.000442956057986,0.117032318275,0.820242463247,0.0345510729459,0.148257814765
0.0345510729459,0.170125427985,40000,0.138310376042,0.00052466759118,0.138530263144,0.81299061334,0.0345510729459,0.170291525335
0.0345510729459,0.20309176209,40000,0.164065810438,0.000622853578731,0.164383131009,0.807840794472,0.0345510729459,0.196594854344
0.0345510729459,0.242446201708,40000,0.194981777248,0.000740550552106,0.195405108354,0.804226982622,0.0345510729459,0.227995154114
0.0345510729459,0.289426612472,40000,0.232033029835,0.0008814634085,0.232572562055,0.801699013968,0.036178326559,0.265480098523
0.0345510729459,0.345510729459,40000,0.276379525658,0.00105007125795,0.277054917501,0.799915898676,0.0431888411824,0.310228749573
