scenario,replicate,method,truth,estimate,error,radius,width,covered,joint_set_covered,weights,outer_status,outer_lower,outer_upper,outer_covered,assumption_valid,solver_successes,solver_failures,global_optimum_certified,fallback
proxy_shift,181,ridge_source_only,-0.117017954393,-0.134983331284,0.0179653768908,,,,False,,nonempty,-1.05089818157,0.460978814108,True,False,,,,
proxy_shift,181,archive_mean,-0.117017954393,-0.155757002592,0.0387390481994,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-1.05089818157,0.460978814108,True,False,,,,
understated_LH,181,robust_Rinf,-0.117017954393,-0.294959683731,0.177941729339,0.218083062673,0.436166125346,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.119013502278,-0.0768766210585,True,False,3,0,False,False
understated_LH,181,design_R2,-0.117017954393,-0.294959683731,0.177941729339,0.199292743073,0.398585486145,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.119013502278,-0.0768766210585,True,False,3,0,False,False
understated_LH,181,adaptive_Rinf,-0.117017954393,-0.167834782581,0.050816828188,0.312849190267,0.625698380534,True,True,"[0.05626627280482591, 0.13126152444629471, 0.5620315025550732, 0.2504407001938062]",nonempty,-0.119013502278,-0.0768766210585,True,False,,,,
understated_LH,181,adaptive_R2_invalid,-0.117017954393,-0.167834782581,0.050816828188,0.199102470653,0.398204941306,True,True,"[0.05626627280482591, 0.13126152444629471, 0.5620315025550732, 0.2504407001938062]",nonempty,-0.119013502278,-0.0768766210585,True,False,,,,
understated_LH,181,singleton_U,-0.117017954393,-0.294959683731,0.177941729339,0.177709601646,0.355419203292,False,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.119013502278,-0.0768766210585,True,False,3,0,False,False
understated_LH,181,no_curvature,-0.117017954393,-0.294959683731,0.177941729339,0.218083062673,0.436166125346,True,True,"[0.9999999999999998, 0.0, 1.4918621893400539e-16, 0.0]",nonempty,-0.119013502278,-0.0768766210585,True,False,3,0,False,False
understated_LH,181,ridge_source_only,-0.117017954393,-0.090576018792,0.0264419356009,,,,True,,nonempty,-0.119013502278,-0.0768766210585,True,False,,,,
understated_LH,181,archive_mean,-0.117017954393,-0.155757002592,0.0387390481994,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.119013502278,-0.0768766210585,True,False,,,,
high_noise,181,robust_Rinf,-0.117017954393,-0.0842530514069,0.032764902986,1.08826388763,2.17652777527,True,True,"[0.627999430290359, 1.9293908818499304e-17, 6.830627659090917e-18, 0.372000569709641]",nonempty,-1.61002385581,0.967499225611,True,True,3,0,False,False
high_noise,181,design_R2,-0.117017954393,-0.0842530514069,0.032764902986,0.858384241299,1.7167684826,True,True,"[0.627999430290359, 1.9293908818499304e-17, 6.830627659090917e-18, 0.372000569709641]",nonempty,-1.61002385581,0.967499225611,True,True,3,0,False,False
high_noise,181,adaptive_Rinf,-0.117017954393,-0.570248273192,0.453230318799,1.55309150133,3.10618300266,True,True,"[3.9175312124607795e-06, 5.178670376173456e-05, 0.9999413057895192, 2.9899755066418397e-06]",nonempty,-1.61002385581,0.967499225611,True,True,,,,
high_noise,181,adaptive_R2_invalid,-0.117017954393,-0.570248273192,0.453230318799,1.44032214773,2.88064429547,True,True,"[3.9175312124607795e-06, 5.178670376173456e-05, 0.9999413057895192, 2.9899755066418397e-06]",nonempty,-1.61002385581,0.967499225611,True,True,,,,
high_noise,181,singleton_U,-0.117017954393,-0.0842530515093,0.0327649028837,0.684529277473,1.36905855495,True,True,"[0.6279994304509958, 5.3362160644580685e-17, 1.9293132364743672e-18, 0.3720005695490043]",nonempty,-1.61002385581,0.967499225611,True,True,3,0,False,False
high_noise,181,no_curvature,-0.117017954393,-0.0842530508245,0.0327649035684,0.999382212395,1.99876442479,True,True,"[0.6279994293761876, 2.534925312527976e-16, 2.58579066905627e-15, 0.37200057062380965]",nonempty,-1.61002385581,0.967499225611,True,True,3,0,False,False
high_noise,181,ridge_source_only,-0.117017954393,-0.163899959462,0.0468820050689,,,,True,,nonempty,-1.61002385581,0.967499225611,True,True,,,,
high_noise,181,archive_mean,-0.117017954393,-0.23714044973,0.120122495337,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-1.61002385581,0.967499225611,True,True,,,,
bounded_nuisance_bias,181,robust_Rinf,-0.117017954393,-0.0797603934098,0.0372575609832,0.751165487775,1.50233097555,True,True,"[0.6279994299463947, 0.0, 3.343717119632712e-11, 0.3720005700201681]",nonempty,-1.24617009419,0.702351723481,True,True,3,0,False,False
bounded_nuisance_bias,181,design_R2,-0.117017954393,-0.0797603934098,0.0372575609832,0.674538938982,1.34907787796,True,True,"[0.6279994299463947, 0.0, 3.343717119632712e-11, 0.3720005700201681]",nonempty,-1.24617009419,0.702351723481,True,True,3,0,False,False
bounded_nuisance_bias,181,adaptive_Rinf,-0.117017954393,-0.171503494944,0.0544855405508,0.832038648524,1.66407729705,True,True,"[0.06474354379145482, 0.00037438537231664277, 0.6467091098085062, 0.28817296102772244]",nonempty,-1.24617009419,0.702351723481,True,True,,,,
bounded_nuisance_bias,181,adaptive_R2_invalid,-0.117017954393,-0.171503494944,0.0544855405508,0.728084257601,1.4561685152,True,True,"[0.06474354379145482, 0.00037438537231664277, 0.6467091098085062, 0.28817296102772244]",nonempty,-1.24617009419,0.702351723481,True,True,,,,
bounded_nuisance_bias,181,singleton_U,-0.117017954393,-0.0797603934098,0.0372575609832,0.347430877506,0.694861755012,True,True,"[0.6279994299463945, 0.0, 3.343728134807481e-11, 0.3720005700201683]",nonempty,-1.24617009419,0.702351723481,True,True,3,0,False,False
bounded_nuisance_bias,181,no_curvature,-0.117017954393,-0.0797603924993,0.0372575618936,0.662283811792,1.32456762358,True,True,"[0.6279994287512223, 3.772960584663991e-17, 9.135688406890346e-17, 0.37200057124877767]",nonempty,-1.24617009419,0.702351723481,True,True,3,0,False,False
bounded_nuisance_bias,181,ridge_source_only,-0.117017954393,-0.0834580410646,0.0335599133283,,,,True,,nonempty,-1.24617009419,0.702351723481,True,True,,,,
bounded_nuisance_bias,181,archive_mean,-0.117017954393,-0.155757002592,0.0387390481994,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-1.24617009419,0.702351723481,True,True,,,,
nominal,182,robust_Rinf,0.374816874069,0.368770631696,0.00604624237341,0.532315561018,1.06463112204,True,True,"[0.8920819684510916, 2.8153818405643875e-17, 0.1079180315489084, 9.409940363584568e-17]",nonempty,-0.216608235418,0.899968162654,True,True,3,0,False,False
nominal,182,design_R2,0.374816874069,0.368770631696,0.00604624237341,0.490843745125,0.98168749025,True,True,"[0.8920819684510916, 2.8153818405643875e-17, 0.1079180315489084, 9.409940363584568e-17]",nonempty,-0.216608235418,0.899968162654,True,True,3,0,False,False
nominal,182,adaptive_Rinf,0.374816874069,0.592709114961,0.217892240892,0.997406151509,1.99481230302,True,True,"[3.5395686697110097e-06, 2.7753003811099363e-09, 0.9999964567252033, 9.308266384765008e-10]",nonempty,-0.216608235418,0.899968162654,True,True,,,,
nominal,182,adaptive_R2_invalid,0.374816874069,0.592709114961,0.217892240892,0.959825193563,1.91965038713,True,True,"[3.5395686697110097e-06, 2.7753003811099363e-09, 0.9999964567252033, 9.308266384765008e-10]",nonempty,-0.216608235418,0.899968162654,True,True,,,,
nominal,182,singleton_U,0.374816874069,0.368770631696,0.00604624237351,0.144359930752,0.288719861504,True,True,"[0.8920819684514764, 6.439883618708006e-17, 0.10791803154852343, 0.0]",nonempty,-0.216608235418,0.899968162654,True,True,3,0,False,False
nominal,182,no_curvature,0.374816874069,0.368770630849,0.00604624322023,0.529146978232,1.05829395646,True,True,"[0.8920819718244786, 4.696797774112584e-18, 0.10791802817552136, 1.0028523365398963e-16]",nonempty,-0.216608235418,0.899968162654,True,True,3,0,False,False
nominal,182,ridge_source_only,0.374816874069,0.347392709493,0.0274241645767,,,,True,,nonempty,-0.216608235418,0.899968162654,True,True,,,,
nominal,182,archive_mean,0.374816874069,0.13972972845,0.23508714562,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.216608235418,0.899968162654,True,True,,,,
extrapolation,182,robust_Rinf,0.84075,-0.208857575467,1.04960757547,2.11580836162,4.23161672324,True,True,"[0.0, 8.326672684688667e-16, 0.0, 0.9999999999999991]",nonempty,-2.32466593709,1.90695078615,True,True,3,0,False,False
extrapolation,182,design_R2,0.84075,-0.208857575467,1.04960757547,2.06883256262,4.13766512524,True,True,"[0.0, 8.326672684688667e-16, 0.0, 0.9999999999999991]",nonempty,-2.32466593709,1.90695078615,True,True,3,0,False,False
extrapolation,182,adaptive_Rinf,0.84075,-0.246967217165,1.08771721717,2.34355316052,4.68710632103,True,True,"[0.5643744470276735, 0.29171270820522843, 0.09213086477739894, 0.051781979989699065]",nonempty,-2.32466593709,1.90695078615,True,True,,,,
extrapolation,182,adaptive_R2_invalid,0.84075,-0.246967217165,1.08771721717,2.2572428082,4.5144856164,True,True,"[0.5643744470276735, 0.29171270820522843, 0.09213086477739894, 0.051781979989699065]",nonempty,-2.32466593709,1.90695078615,True,True,,,,
extrapolation,182,singleton_U,0.84075,-0.208857575467,1.04960757547,1.77398392959,3.54796785918,True,True,"[2.081668171172168e-16, 0.0, 2.775557561562891e-16, 0.9999999999999994]",nonempty,-2.32466593709,1.90695078615,True,True,3,0,False,False
extrapolation,182,no_curvature,0.84075,-0.208857575467,1.04960757547,2.11580836162,4.23161672324,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.32466593709,1.90695078615,True,True,3,0,False,False
extrapolation,182,ridge_source_only,0.84075,-0.150767102271,0.991517102271,,,,True,,nonempty,-2.32466593709,1.90695078615,True,True,,,,
extrapolation,182,archive_mean,0.84075,-0.232325429265,1.07307542926,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.32466593709,1.90695078615,True,True,,,,
proxy_shift,182,robust_Rinf,0.374816874069,0.33811812931,0.0366987447598,0.516894346609,1.03378869322,True,False,"[0.9934081597846341, 0.006591840215365956, 3.2733086492754055e-17, 6.580067823627954e-17]",nonempty,-0.17957982954,0.862939756776,True,False,3,0,False,False
proxy_shift,182,design_R2,0.374816874069,0.33811812931,0.0366987447598,0.496973155288,0.993946310576,True,False,"[0.9934081597846341, 0.006591840215365956, 3.2733086492754055e-17, 6.580067823627954e-17]",nonempty,-0.17957982954,0.862939756776,True,False,3,0,False,False
proxy_shift,182,adaptive_Rinf,0.374816874069,0.592709114961,0.217892240892,1.1007210819,2.20144216379,True,False,"[3.5395686697110097e-06, 2.7753003811099363e-09, 0.9999964567252033, 9.308266384765008e-10]",nonempty,-0.17957982954,0.862939756776,True,False,,,,
proxy_shift,182,adaptive_R2_invalid,0.374816874069,0.592709114961,0.217892240892,1.06314012395,2.1262802479,True,False,"[3.5395686697110097e-06, 2.7753003811099363e-09, 0.9999964567252033, 9.308266384765008e-10]",nonempty,-0.17957982954,0.862939756776,True,False,,,,
proxy_shift,182,singleton_U,0.374816874069,0.338118129404,0.0366987446654,0.128938716459,0.257877432919,True,False,"[0.9934081599593176, 0.006591840040682055, 2.1768166647665102e-16, 7.801662664823319e-17]",nonempty,-0.17957982954,0.862939756776,True,False,3,0,False,False
proxy_shift,182,no_curvature,0.374816874069,0.33811812905,0.036698745019,0.515814101297,1.03162820259,True,False,"[0.993408159304923, 0.006591840695075264, 1.3506806418690448e-15, 4.857410480623986e-16]",nonempty,-0.17957982954,0.862939756776,True,False,3,0,False,False
proxy_shift,182,ridge_source_only,0.374816874069,0.310446287679,0.0643705863906,,,,False,,nonempty,-0.17957982954,0.862939756776,True,False,,,,
proxy_shift,182,archive_mean,0.374816874069,0.13972972845,0.23508714562,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.17957982954,0.862939756776,True,False,,,,
understated_LH,182,robust_Rinf,0.374816874069,0.341679963618,0.0331369104513,0.170523416677,0.341046833355,True,True,"[1.0, 0.0, 0.0, 3.197705981745011e-17]",inconsistent,0.263580023201,0.133296814479,False,False,3,0,False,False
understated_LH,182,design_R2,0.374816874069,0.341679963618,0.0331369104513,0.151733097077,0.303466194154,True,True,"[1.0, 0.0, 0.0, 3.197705981745011e-17]",inconsistent,0.263580023201,0.133296814479,False,False,3,0,False,False
understated_LH,182,adaptive_Rinf,0.374816874069,0.592709114961,0.217892240892,0.329129402623,0.658258805246,True,True,"[3.5395686697110097e-06, 2.7753003811099363e-09, 0.9999964567252033, 9.308266384765008e-10]",inconsistent,0.263580023201,0.133296814479,False,False,,,,
understated_LH,182,adaptive_R2_invalid,0.374816874069,0.592709114961,0.217892240892,0.291548444677,0.583096889354,True,True,"[3.5395686697110097e-06, 2.7753003811099363e-09, 0.9999964567252033, 9.308266384765008e-10]",inconsistent,0.263580023201,0.133296814479,False,False,,,,
understated_LH,182,singleton_U,0.374816874069,0.341679963618,0.0331369104513,0.131727853651,0.263455707302,True,True,"[1.0, 0.0, 0.0, 0.0]",inconsistent,0.263580023201,0.133296814479,False,False,3,0,False,False
understated_LH,182,no_curvature,0.374816874069,0.341679963618,0.0331369104513,0.170523416677,0.341046833355,True,True,"[1.0, 0.0, 0.0, 0.0]",inconsistent,0.263580023201,0.133296814479,False,False,3,0,False,False
understated_LH,182,ridge_source_only,0.374816874069,0.347392709493,0.0274241645767,,,,True,,inconsistent,0.263580023201,0.133296814479,False,False,,,,
understated_LH,182,archive_mean,0.374816874069,0.13972972845,0.23508714562,,,,True,"[0.25, 0.25, 0.25, 0.25]",inconsistent,0.263580023201,0.133296814479,False,False,,,,
high_noise,182,robust_Rinf,0.374816874069,0.374417783394,0.000399090675857,0.813165080755,1.62633016151,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.438747297362,1.18758286415,True,True,3,0,False,False
high_noise,182,design_R2,0.374816874069,0.374417783394,0.000399090675857,0.756794121954,1.51358824391,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.438747297362,1.18758286415,True,True,3,0,False,False
high_noise,182,adaptive_Rinf,0.374816874069,0.535865533916,0.161048659847,1.50690334285,3.01380668571,True,True,"[0.00031064303957310314, 7.20038507050652e-08, 0.9996519821470923, 3.730280948382664e-05]",nonempty,-0.438747297362,1.18758286415,True,True,,,,
high_noise,182,adaptive_R2_invalid,0.374816874069,0.535865533916,0.161048659847,1.39404621155,2.7880924231,True,True,"[0.00031064303957310314, 7.20038507050652e-08, 0.9996519821470923, 3.730280948382664e-05]",nonempty,-0.438747297362,1.18758286415,True,True,,,,
high_noise,182,singleton_U,0.374816874069,0.374417783394,0.000399090675857,0.42520945049,0.85041890098,True,True,"[0.9999999999999989, 0.0, 1.0425688090620609e-15, 2.4777819581401312e-17]",nonempty,-0.438747297362,1.18758286415,True,True,3,0,False,False
high_noise,182,no_curvature,0.374816874069,0.391849746627,0.0170328725579,0.811529677465,1.62305935493,True,True,"[0.8920824344492935, 1.1635256963694006e-15, 0.1079175655507054, 7.776921615647631e-17]",nonempty,-0.438747297362,1.18758286415,True,True,3,0,False,False
high_noise,182,ridge_source_only,0.374816874069,0.312512833734,0.062304040335,,,,True,,nonempty,-0.438747297362,1.18758286415,True,True,,,,
high_noise,182,archive_mean,0.374816874069,0.0928288699204,0.281988004149,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.438747297362,1.18758286415,True,True,,,,
bounded_nuisance_bias,182,robust_Rinf,0.374816874069,0.308770631696,0.0660462423731,0.592315561017,1.18463112203,True,True,"[0.8920819684499476, 8.866949082564083e-17, 0.10791803155005228, 0.0]",nonempty,-0.336608235418,0.899968162654,True,True,3,0,False,False
bounded_nuisance_bias,182,design_R2,0.374816874069,0.308770631696,0.0660462423731,0.550843745124,1.10168749025,True,True,"[0.8920819684499476, 8.866949082564083e-17, 0.10791803155005228, 0.0]",nonempty,-0.336608235418,0.899968162654,True,True,3,0,False,False
bounded_nuisance_bias,182,adaptive_Rinf,0.374816874069,0.532709115406,0.157892241336,1.05740615151,2.11481230302,True,True,"[3.5395686697110034e-06, 2.7753003811099165e-09, 0.9999964567252033, 9.308266384765008e-10]",nonempty,-0.336608235418,0.899968162654,True,True,,,,
bounded_nuisance_bias,182,adaptive_R2_invalid,0.374816874069,0.532709115406,0.157892241336,1.01982519356,2.03965038713,True,True,"[3.5395686697110034e-06, 2.7753003811099165e-09, 0.9999964567252033, 9.308266384765008e-10]",nonempty,-0.336608235418,0.899968162654,True,True,,,,
bounded_nuisance_bias,182,singleton_U,0.374816874069,0.308770631696,0.0660462423736,0.204359930752,0.408719861504,True,True,"[0.8920819684517985, 1.4588152460376233e-16, 0.10791803154820126, 1.552936935568635e-17]",nonempty,-0.336608235418,0.899968162654,True,True,3,0,False,False
bounded_nuisance_bias,182,no_curvature,0.374816874069,0.308770630838,0.0660462432315,0.589146978244,1.17829395649,True,True,"[0.8920819718692186, 2.0323751781166011e-16, 0.10791802813078116, 0.0]",nonempty,-0.336608235418,0.899968162654,True,True,3,0,False,False
bounded_nuisance_bias,182,ridge_source_only,0.374816874069,0.311940101933,0.0628767721361,,,,True,,nonempty,-0.336608235418,0.899968162654,True,True,,,,
bounded_nuisance_bias,182,archive_mean,0.374816874069,0.13972972845,0.23508714562,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.336608235418,0.899968162654,True,True,,,,
nominal,183,robust_Rinf,0.314815674909,0.356341484057,0.0415258091474,0.634779758156,1.26955951631,True,True,"[2.2722888900695828e-16, 0.3898777190926944, 0.6101222809073054, 5.2468590839258874e-17]",nonempty,-0.409950474108,1.12267518563,True,True,3,0,False,False
nominal,183,design_R2,0.314815674909,0.356341484057,0.0415258091474,0.551762476866,1.10352495373,True,True,"[2.2722888900695828e-16, 0.3898777190926944, 0.6101222809073054, 5.2468590839258874e-17]",nonempty,-0.409950474108,1.12267518563,True,True,3,0,False,False
nominal,183,adaptive_Rinf,0.314815674909,0.369136023685,0.054320348776,0.759024320523,1.51804864105,True,True,"[0.014416078776687448, 0.03819980796849359, 0.9473837969700374, 3.1628478160935397e-07]",nonempty,-0.409950474108,1.12267518563,True,True,,,,
nominal,183,adaptive_R2_invalid,0.314815674909,0.369136023685,0.054320348776,0.714381649472,1.42876329894,True,True,"[0.014416078776687448, 0.03819980796849359, 0.9473837969700374, 3.1628478160935397e-07]",nonempty,-0.409950474108,1.12267518563,True,True,,,,
nominal,183,singleton_U,0.314815674909,0.356341484057,0.0415258091474,0.236234566672,0.472469133343,True,True,"[2.0624188991900632e-16, 0.3898777190927003, 0.6101222809072994, 2.0351378961544474e-16]",nonempty,-0.409950474108,1.12267518563,True,True,3,0,False,False
nominal,183,no_curvature,0.314815674909,0.356341484273,0.0415258093643,0.628579369498,1.257158739,True,True,"[0.0, 0.3898777157148374, 0.6101222842851625, 3.0975038242789115e-16]",nonempty,-0.409950474108,1.12267518563,True,True,3,0,False,False
nominal,183,ridge_source_only,0.314815674909,0.332385014394,0.0175693394852,,,,True,,nonempty,-0.409950474108,1.12267518563,True,True,,,,
nominal,183,archive_mean,0.314815674909,0.120998796024,0.193816878885,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.409950474108,1.12267518563,True,True,,,,
extrapolation,183,robust_Rinf,0.84075,-0.0774496937571,0.918199693757,2.01404235719,4.02808471438,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.09149205094,1.80389117658,True,True,3,0,False,False
extrapolation,183,design_R2,0.84075,-0.0774496937571,0.918199693757,1.96706655819,3.93413311637,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.09149205094,1.80389117658,True,True,3,0,False,False
extrapolation,183,adaptive_Rinf,0.84075,-0.306975219065,1.14772521907,2.40179492143,4.80358984287,True,True,"[0.982517665933221, 0.0003199638249396782, 0.017152887395081102, 9.482846758237297e-06]",nonempty,-2.09149205094,1.80389117658,True,True,,,,
extrapolation,183,adaptive_R2_invalid,0.84075,-0.306975219065,1.14772521907,2.37896210506,4.75792421011,True,True,"[0.982517665933221, 0.0003199638249396782, 0.017152887395081102, 9.482846758237297e-06]",nonempty,-2.09149205094,1.80389117658,True,True,,,,
extrapolation,183,singleton_U,0.84075,-0.0774496937571,0.918199693757,1.81476976145,3.62953952289,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.09149205094,1.80389117658,True,True,3,0,False,False
extrapolation,183,no_curvature,0.84075,-0.0774496937571,0.918199693757,2.01404235719,4.02808471438,True,True,"[0.0, 8.76469036237281e-16, 0.0, 0.9999999999999991]",nonempty,-2.09149205094,1.80389117658,True,True,3,0,False,False
extrapolation,183,ridge_source_only,0.84075,0.0907140370636,0.750035962936,,,,True,,nonempty,-2.09149205094,1.80389117658,True,True,,,,
extrapolation,183,archive_mean,0.84075,-0.190287442051,1.03103744205,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.09149205094,1.80389117658,True,True,,,,
proxy_shift,183,robust_Rinf,0.314815674909,0.364412921799,0.0495972468896,0.64789522661,1.29579045322,True,False,"[4.813660907963043e-18, 0.26418860380568815, 0.7358113961943119, 3.502552968257241e-17]",nonempty,-0.411638337417,1.17439523165,True,False,3,0,False,False
proxy_shift,183,design_R2,0.314815674909,0.364412921799,0.0495972468896,0.575436884922,1.15087376984,True,False,"[4.813660907963043e-18, 0.26418860380568815, 0.7358113961943119, 3.502552968257241e-17]",nonempty,-0.411638337417,1.17439523165,True,False,3,0,False,False
proxy_shift,183,adaptive_Rinf,0.314815674909,0.369136023685,0.054320348776,0.753899924619,1.50779984924,True,False,"[0.014416078776687448, 0.03819980796849359, 0.9473837969700374, 3.1628478160935397e-07]",nonempty,-0.411638337417,1.17439523165,True,False,,,,
proxy_shift,183,adaptive_R2_invalid,0.314815674909,0.369136023685,0.054320348776,0.709257253568,1.41851450714,True,False,"[0.014416078776687448, 0.03819980796849359, 0.9473837969700374, 3.1628478160935397e-07]",nonempty,-0.411638337417,1.17439523165,True,False,,,,
proxy_shift,183,singleton_U,0.314815674909,0.364412921799,0.0495972468896,0.249350035126,0.498700070252,True,False,"[4.9219067181401424e-17, 0.26418860380566733, 0.7358113961943327, 2.114572757549348e-17]",nonempty,-0.411638337417,1.17439523165,True,False,3,0,False,False
proxy_shift,183,no_curvature,0.314815674909,0.36441292173,0.0495972468211,0.636588182018,1.27317636404,True,False,"[7.813768208726575e-18, 0.26418860487299445, 0.7358113951270056, 1.5323975904328272e-18]",nonempty,-0.411638337417,1.17439523165,True,False,3,0,False,False
proxy_shift,183,ridge_source_only,0.314815674909,0.363839609062,0.0490239341528,,,,False,,nonempty,-0.411638337417,1.17439523165,True,False,,,,
proxy_shift,183,archive_mean,0.314815674909,0.120998796024,0.193816878885,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.411638337417,1.17439523165,True,False,,,,
understated_LH,183,robust_Rinf,0.314815674909,0.317160971136,0.00234529622694,0.25259331661,0.505186633219,True,True,"[0.0, 1.0, 0.0, 4.163336352684095e-17]",inconsistent,0.0728563614484,0.0131098263076,False,False,3,0,False,False
understated_LH,183,design_R2,0.314815674909,0.317160971136,0.00234529622694,0.224407837209,0.448815674418,True,True,"[0.0, 1.0, 0.0, 4.163336352684095e-17]",inconsistent,0.0728563614484,0.0131098263076,False,False,3,0,False,False
understated_LH,183,adaptive_Rinf,0.314815674909,0.369136023685,0.054320348776,0.30144754161,0.602895083219,True,True,"[0.014416078776687448, 0.03819980796849359, 0.9473837969700374, 3.1628478160935397e-07]",inconsistent,0.0728563614484,0.0131098263076,False,False,,,,
understated_LH,183,adaptive_R2_invalid,0.314815674909,0.369136023685,0.054320348776,0.256804870559,0.513609741117,True,True,"[0.014416078776687448, 0.03819980796849359, 0.9473837969700374, 3.1628478160935397e-07]",inconsistent,0.0728563614484,0.0131098263076,False,False,,,,
understated_LH,183,singleton_U,0.314815674909,0.317160971136,0.00234529622694,0.212738797461,0.425477594922,True,True,"[0.0, 0.9999999999999996, 4.440892098500624e-16, 6.938893903907226e-17]",inconsistent,0.0728563614484,0.0131098263076,False,False,3,0,False,False
understated_LH,183,no_curvature,0.314815674909,0.317160971136,0.00234529622694,0.25259331661,0.505186633219,True,True,"[3.3463134437290215e-16, 0.9999999999999997, 1.1102230246251565e-16, 0.0]",inconsistent,0.0728563614484,0.0131098263076,False,False,3,0,False,False
understated_LH,183,ridge_source_only,0.314815674909,0.332385014394,0.0175693394852,,,,True,,inconsistent,0.0728563614484,0.0131098263076,False,False,,,,
understated_LH,183,archive_mean,0.314815674909,0.120998796024,0.193816878885,,,,True,"[0.25, 0.25, 0.25, 0.25]",inconsistent,0.0728563614484,0.0131098263076,False,False,,,,
high_noise,183,robust_Rinf,0.314815674909,0.384363314403,0.0695476394935,1.09484811493,2.18969622987,True,True,"[5.0210389330795385e-14, 0.38987773088769595, 0.6101222691122535, 2.9440576707807307e-16]",nonempty,-0.687816888655,1.61154425477,True,True,3,0,False,False
high_noise,183,design_R2,0.314815674909,0.384363314403,0.0695476394935,0.845796268877,1.69159253775,True,True,"[5.0210389330795385e-14, 0.38987773088769595, 0.6101222691122535, 2.9440576707807307e-16]",nonempty,-0.687816888655,1.61154425477,True,True,3,0,False,False
high_noise,183,adaptive_Rinf,0.314815674909,0.498788854621,0.183973179712,1.1896809094,2.3793618188,True,True,"[0.0013923076236850968, 0.9985310618570566, 7.643850981639254e-05, 1.9200944203005521e-07]",nonempty,-0.687816888655,1.61154425477,True,True,,,,
high_noise,183,adaptive_R2_invalid,0.314815674909,0.498788854621,0.183973179712,1.10465796156,2.20931592312,True,True,"[0.0013923076236850968, 0.9985310618570566, 7.643850981639254e-05, 1.9200944203005521e-07]",nonempty,-0.687816888655,1.61154425477,True,True,,,,
high_noise,183,singleton_U,0.314815674909,0.384363313309,0.0695476384,0.696302922477,1.39260584495,True,True,"[2.649568612122189e-15, 0.38987772511815255, 0.6101222748818443, 3.7218463702459403e-16]",nonempty,-0.687816888655,1.61154425477,True,True,3,0,False,False
high_noise,183,no_curvature,0.314815674909,0.384363316838,0.0695476419287,1.08864772847,2.17729545694,True,True,"[2.0602572142337975e-18, 0.38987774373466483, 0.6101222562653352, 8.904050880992763e-17]",nonempty,-0.687816888655,1.61154425477,True,True,3,0,False,False
high_noise,183,ridge_source_only,0.314815674909,0.393357167729,0.0785414928202,,,,True,,nonempty,-0.687816888655,1.61154425477,True,True,,,,
high_noise,183,archive_mean,0.314815674909,0.158173911922,0.156641762987,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.687816888655,1.61154425477,True,True,,,,
bounded_nuisance_bias,183,robust_Rinf,0.314815674909,0.343126810348,0.0283111354385,0.694779758156,1.38955951631,True,True,"[7.994046256327842e-17, 0.38987771909268737, 0.6101222809073125, 9.556446542505114e-20]",nonempty,-0.488353243354,1.17270736835,True,True,3,0,False,False
bounded_nuisance_bias,183,design_R2,0.314815674909,0.343126810348,0.0283111354385,0.611762476866,1.22352495373,True,True,"[7.994046256327842e-17, 0.38987771909268737, 0.6101222809073125, 9.556446542505114e-20]",nonempty,-0.488353243354,1.17270736835,True,True,3,0,False,False
bounded_nuisance_bias,183,adaptive_Rinf,0.314815674909,0.182044805047,0.132770869862,1.21913737481,2.43827474962,True,True,"[0.2622796569729987, 0.6949901346691363, 0.04272445401472405, 5.754343140828926e-06]",nonempty,-0.488353243354,1.17270736835,True,True,,,,
bounded_nuisance_bias,183,adaptive_R2_invalid,0.314815674909,0.182044805047,0.132770869862,1.1591310194,2.3182620388,True,True,"[0.2622796569729987, 0.6949901346691363, 0.04272445401472405, 5.754343140828926e-06]",nonempty,-0.488353243354,1.17270736835,True,True,,,,
