k,replicate,test_scale,method,radius,joint_covered,marginal_fraction
4,91,2,gaussian_union,2.57582930355,False,0.8
4,92,1,joint_max,2.44755313473,True,1
4,92,1,marginal_only_invalid,2.27358059161,True,1
4,92,1,gaussian_union,2.57582930355,True,1
4,92,2,joint_max,2.44755313473,False,0.6
4,92,2,marginal_only_invalid,2.27358059161,False,0.4
4,92,2,gaussian_union,2.57582930355,False,0.6
4,93,1,joint_max,2.45166801425,False,0.8
4,93,1,marginal_only_invalid,2.10554515112,False,0.8
4,93,1,gaussian_union,2.57582930355,False,0.8
4,93,2,joint_max,2.45166801425,False,0.6
4,93,2,marginal_only_invalid,2.10554515112,False,0.4
4,93,2,gaussian_union,2.57582930355,False,0.6
4,94,1,joint_max,2.49722211592,True,1
4,94,1,marginal_only_invalid,2.05658119437,True,1
4,94,1,gaussian_union,2.57582930355,True,1
4,94,2,joint_max,2.49722211592,False,0.6
4,94,2,marginal_only_invalid,2.05658119437,False,0.6
4,94,2,gaussian_union,2.57582930355,False,0.6
4,95,1,joint_max,2.50740561614,False,0.8
4,95,1,marginal_only_invalid,2.22773396235,False,0.8
4,95,1,gaussian_union,2.57582930355,False,0.8
4,95,2,joint_max,2.50740561614,False,0.4
4,95,2,marginal_only_invalid,2.22773396235,False,0.2
4,95,2,gaussian_union,2.57582930355,False,0.4
4,96,1,joint_max,2.47519996855,True,1
4,96,1,marginal_only_invalid,1.86027143348,True,1
4,96,1,gaussian_union,2.57582930355,True,1
4,96,2,joint_max,2.47519996855,False,0.8
4,96,2,marginal_only_invalid,1.86027143348,False,0.8
4,96,2,gaussian_union,2.57582930355,False,0.8
4,97,1,joint_max,2.59532278662,True,1
4,97,1,marginal_only_invalid,1.65209556442,False,0.6
4,97,1,gaussian_union,2.57582930355,True,1
4,97,2,joint_max,2.59532278662,False,0.6
4,97,2,marginal_only_invalid,1.65209556442,False,0.2
4,97,2,gaussian_union,2.57582930355,False,0.6
4,98,1,joint_max,2.63294152519,True,1
4,98,1,marginal_only_invalid,1.84419107246,True,1
4,98,1,gaussian_union,2.57582930355,True,1
4,98,2,joint_max,2.63294152519,True,1
4,98,2,marginal_only_invalid,1.84419107246,False,0.8
4,98,2,gaussian_union,2.57582930355,True,1
4,99,1,joint_max,2.4113103899,True,1
4,99,1,marginal_only_invalid,2.05432669379,True,1
4,99,1,gaussian_union,2.57582930355,True,1
4,99,2,joint_max,2.4113103899,False,0.8
4,99,2,marginal_only_invalid,2.05432669379,False,0.6
4,99,2,gaussian_union,2.57582930355,False,0.8
4,100,1,joint_max,2.50282933048,True,1
4,100,1,marginal_only_invalid,1.95799162774,True,1
4,100,1,gaussian_union,2.57582930355,True,1
4,100,2,joint_max,2.50282933048,True,1
4,100,2,marginal_only_invalid,1.95799162774,False,0.8
4,100,2,gaussian_union,2.57582930355,True,1
4,101,1,joint_max,2.71226643009,True,1
4,101,1,marginal_only_invalid,1.7252133682,True,1
4,101,1,gaussian_union,2.57582930355,True,1
4,101,2,joint_max,2.71226643009,False,0.8
4,101,2,marginal_only_invalid,1.7252133682,False,0.2
4,101,2,gaussian_union,2.57582930355,False,0.8
4,102,1,joint_max,2.66837572983,True,1
4,102,1,marginal_only_invalid,2.05598752404,True,1
4,102,1,gaussian_union,2.57582930355,True,1
4,102,2,joint_max,2.66837572983,False,0.6
4,102,2,marginal_only_invalid,2.05598752404,False,0.6
4,102,2,gaussian_union,2.57582930355,False,0.6
4,103,1,joint_max,2.62644270645,True,1
4,103,1,marginal_only_invalid,1.98044822635,True,1
4,103,1,gaussian_union,2.57582930355,True,1
4,103,2,joint_max,2.62644270645,False,0.8
4,103,2,marginal_only_invalid,1.98044822635,False,0.6
4,103,2,gaussian_union,2.57582930355,False,0.8
4,104,1,joint_max,2.58743463364,True,1
4,104,1,marginal_only_invalid,2.32427811734,True,1
4,104,1,gaussian_union,2.57582930355,True,1
4,104,2,joint_max,2.58743463364,True,1
4,104,2,marginal_only_invalid,2.32427811734,True,1
4,104,2,gaussian_union,2.57582930355,True,1
4,105,1,joint_max,2.54112025487,True,1
4,105,1,marginal_only_invalid,1.76057356035,True,1
4,105,1,gaussian_union,2.57582930355,True,1
4,105,2,joint_max,2.54112025487,True,1
4,105,2,marginal_only_invalid,1.76057356035,True,1
4,105,2,gaussian_union,2.57582930355,True,1
4,106,1,joint_max,2.66576229902,True,1
4,106,1,marginal_only_invalid,2.36754997899,True,1
4,106,1,gaussian_union,2.57582930355,True,1
4,106,2,joint_max,2.66576229902,True,1
4,106,2,marginal_only_invalid,2.36754997899,True,1
4,106,2,gaussian_union,2.57582930355,True,1
4,107,1,joint_max,2.52852049325,True,1
4,107,1,marginal_only_invalid,1.99286898873,True,1
4,107,1,gaussian_union,2.57582930355,True,1
4,107,2,joint_max,2.52852049325,True,1
4,107,2,marginal_only_invalid,1.99286898873,False,0.8
4,107,2,gaussian_union,2.57582930355,True,1
4,108,1,joint_max,2.46146718514,True,1
4,108,1,marginal_only_invalid,2.05130066537,True,1
4,108,1,gaussian_union,2.57582930355,True,1
4,108,2,joint_max,2.46146718514,False,0.6
4,108,2,marginal_only_invalid,2.05130066537,False,0.6
4,108,2,gaussian_union,2.57582930355,False,0.6
4,109,1,joint_max,2.57459413008,True,1
4,109,1,marginal_only_invalid,1.71895490354,True,1
4,109,1,gaussian_union,2.57582930355,True,1
4,109,2,joint_max,2.57459413008,True,1
4,109,2,marginal_only_invalid,1.71895490354,True,1
4,109,2,gaussian_union,2.57582930355,True,1
4,110,1,joint_max,2.45570986334,True,1
4,110,1,marginal_only_invalid,1.93953883917,False,0.8
4,110,1,gaussian_union,2.57582930355,True,1
4,110,2,joint_max,2.45570986334,False,0.8
4,110,2,marginal_only_invalid,1.93953883917,False,0.4
4,110,2,gaussian_union,2.57582930355,False,0.8
4,111,1,joint_max,2.84063843065,False,0.8
4,111,1,marginal_only_invalid,1.86539450815,False,0.8
4,111,1,gaussian_union,2.57582930355,False,0.8
4,111,2,joint_max,2.84063843065,False,0.8
4,111,2,marginal_only_invalid,1.86539450815,False,0.6
4,111,2,gaussian_union,2.57582930355,False,0.8
4,112,1,joint_max,2.5742722126,True,1
4,112,1,marginal_only_invalid,2.02193425681,True,1
4,112,1,gaussian_union,2.57582930355,True,1
4,112,2,joint_max,2.5742722126,False,0.8
4,112,2,marginal_only_invalid,2.02193425681,False,0.6
4,112,2,gaussian_union,2.57582930355,False,0.8
4,113,1,joint_max,2.67024374023,True,1
4,113,1,marginal_only_invalid,1.80164117677,True,1
4,113,1,gaussian_union,2.57582930355,True,1
4,113,2,joint_max,2.67024374023,False,0.8
4,113,2,marginal_only_invalid,1.80164117677,False,0.6
4,113,2,gaussian_union,2.57582930355,False,0.8
4,114,1,joint_max,2.45663956936,False,0.8
4,114,1,marginal_only_invalid,2.06518045806,False,0.8
4,114,1,gaussian_union,2.57582930355,False,0.8
4,114,2,joint_max,2.45663956936,False,0.6
4,114,2,marginal_only_invalid,2.06518045806,False,0.6
4,114,2,gaussian_union,2.57582930355,False,0.6
4,115,1,joint_max,2.65099598232,True,1
4,115,1,marginal_only_invalid,1.76044927738,True,1
4,115,1,gaussian_union,2.57582930355,True,1
4,115,2,joint_max,2.65099598232,False,0.6
4,115,2,marginal_only_invalid,1.76044927738,False,0.4
4,115,2,gaussian_union,2.57582930355,False,0.6
4,116,1,joint_max,2.61153748866,True,1
4,116,1,marginal_only_invalid,1.81353649081,True,1
4,116,1,gaussian_union,2.57582930355,True,1
4,116,2,joint_max,2.61153748866,False,0.6
4,116,2,marginal_only_invalid,1.81353649081,False,0.6
4,116,2,gaussian_union,2.57582930355,False,0.6
4,117,1,joint_max,2.54117860217,True,1
4,117,1,marginal_only_invalid,2.11445175081,False,0.8
4,117,1,gaussian_union,2.57582930355,True,1
4,117,2,joint_max,2.54117860217,False,0.8
4,117,2,marginal_only_invalid,2.11445175081,False,0.8
4,117,2,gaussian_union,2.57582930355,False,0.8
4,118,1,joint_max,2.42428177246,False,0.8
4,118,1,marginal_only_invalid,2.05146101593,False,0.8
4,118,1,gaussian_union,2.57582930355,False,0.8
4,118,2,joint_max,2.42428177246,False,0.8
4,118,2,marginal_only_invalid,2.05146101593,False,0.6
4,118,2,gaussian_union,2.57582930355,False,0.8
4,119,1,joint_max,2.48578547221,True,1
4,119,1,marginal_only_invalid,1.93528114525,True,1
4,119,1,gaussian_union,2.57582930355,True,1
4,119,2,joint_max,2.48578547221,True,1
4,119,2,marginal_only_invalid,1.93528114525,False,0.6
4,119,2,gaussian_union,2.57582930355,True,1
4,120,1,joint_max,2.60923683516,True,1
4,120,1,marginal_only_invalid,2.23599496416,True,1
4,120,1,gaussian_union,2.57582930355,True,1
4,120,2,joint_max,2.60923683516,False,0.8
4,120,2,marginal_only_invalid,2.23599496416,False,0.6
4,120,2,gaussian_union,2.57582930355,False,0.8
4,121,1,joint_max,2.64466038971,True,1
4,121,1,marginal_only_invalid,1.95738480606,True,1
4,121,1,gaussian_union,2.57582930355,True,1
4,121,2,joint_max,2.64466038971,False,0.6
4,121,2,marginal_only_invalid,1.95738480606,False,0.6
4,121,2,gaussian_union,2.57582930355,False,0.6
4,122,1,joint_max,2.50182564692,True,1
4,122,1,marginal_only_invalid,1.79567103693,False,0.8
4,122,1,gaussian_union,2.57582930355,True,1
4,122,2,joint_max,2.50182564692,False,0.8
4,122,2,marginal_only_invalid,1.79567103693,False,0.6
4,122,2,gaussian_union,2.57582930355,False,0.8
4,123,1,joint_max,2.65156522938,True,1
4,123,1,marginal_only_invalid,2.27225013372,True,1
4,123,1,gaussian_union,2.57582930355,True,1
4,123,2,joint_max,2.65156522938,True,1
4,123,2,marginal_only_invalid,2.27225013372,True,1
4,123,2,gaussian_union,2.57582930355,True,1
4,124,1,joint_max,2.66388103686,True,1
4,124,1,marginal_only_invalid,2.04663736297,True,1
4,124,1,gaussian_union,2.57582930355,True,1
4,124,2,joint_max,2.66388103686,True,1
4,124,2,marginal_only_invalid,2.04663736297,False,0.8
4,124,2,gaussian_union,2.57582930355,True,1
4,125,1,joint_max,2.57428442974,True,1
4,125,1,marginal_only_invalid,2.00441613993,True,1
4,125,1,gaussian_union,2.57582930355,True,1
4,125,2,joint_max,2.57428442974,False,0.8
4,125,2,marginal_only_invalid,2.00441613993,False,0.8
4,125,2,gaussian_union,2.57582930355,False,0.8
4,126,1,joint_max,2.46163503718,True,1
4,126,1,marginal_only_invalid,1.90068026272,True,1
4,126,1,gaussian_union,2.57582930355,True,1
4,126,2,joint_max,2.46163503718,False,0.8
4,126,2,marginal_only_invalid,1.90068026272,False,0.8
4,126,2,gaussian_union,2.57582930355,False,0.8
4,127,1,joint_max,2.45257114226,True,1
4,127,1,marginal_only_invalid,1.80927858977,False,0.8
4,127,1,gaussian_union,2.57582930355,True,1
4,127,2,joint_max,2.45257114226,False,0.8
4,127,2,marginal_only_invalid,1.80927858977,False,0.6
4,127,2,gaussian_union,2.57582930355,False,0.8
4,128,1,joint_max,2.50619440987,True,1
4,128,1,marginal_only_invalid,1.86646364145,True,1
4,128,1,gaussian_union,2.57582930355,True,1
4,128,2,joint_max,2.50619440987,True,1
4,128,2,marginal_only_invalid,1.86646364145,True,1
4,128,2,gaussian_union,2.57582930355,True,1
4,129,1,joint_max,2.57432894626,True,1
4,129,1,marginal_only_invalid,2.16889858754,True,1
4,129,1,gaussian_union,2.57582930355,True,1
4,129,2,joint_max,2.57432894626,False,0.6
4,129,2,marginal_only_invalid,2.16889858754,False,0.6
4,129,2,gaussian_union,2.57582930355,False,0.6
4,130,1,joint_max,2.69181953111,True,1
4,130,1,marginal_only_invalid,1.94053562142,True,1
4,130,1,gaussian_union,2.57582930355,True,1
4,130,2,joint_max,2.69181953111,False,0.6
4,130,2,marginal_only_invalid,1.94053562142,False,0.4
4,130,2,gaussian_union,2.57582930355,False,0.6
4,131,1,joint_max,2.62446477176,True,1
4,131,1,marginal_only_invalid,1.76021878813,True,1
4,131,1,gaussian_union,2.57582930355,True,1
4,131,2,joint_max,2.62446477176,False,0.6
4,131,2,marginal_only_invalid,1.76021878813,False,0.6
4,131,2,gaussian_union,2.57582930355,False,0.6
4,132,1,joint_max,2.93066759384,True,1
4,132,1,marginal_only_invalid,1.97808605225,False,0.8
4,132,1,gaussian_union,2.57582930355,True,1
4,132,2,joint_max,2.93066759384,False,0.8
4,132,2,marginal_only_invalid,1.97808605225,False,0.2
4,132,2,gaussian_union,2.57582930355,False,0.6
4,133,1,joint_max,2.51015986474,True,1
4,133,1,marginal_only_invalid,2.10300284122,True,1
4,133,1,gaussian_union,2.57582930355,True,1
4,133,2,joint_max,2.51015986474,False,0.8
4,133,2,marginal_only_invalid,2.10300284122,False,0.8
4,133,2,gaussian_union,2.57582930355,True,1
4,134,1,joint_max,2.66018732077,True,1
4,134,1,marginal_only_invalid,1.96893742586,True,1
4,134,1,gaussian_union,2.57582930355,True,1
4,134,2,joint_max,2.66018732077,False,0.8
4,134,2,marginal_only_invalid,1.96893742586,False,0.8
4,134,2,gaussian_union,2.57582930355,False,0.8
4,135,1,joint_max,2.74800817742,True,1
4,135,1,marginal_only_invalid,1.76551707401,False,0.8
4,135,1,gaussian_union,2.57582930355,True,1
4,135,2,joint_max,2.74800817742,False,0.4
4,135,2,marginal_only_invalid,1.76551707401,False,0.4
4,135,2,gaussian_union,2.57582930355,False,0.4
4,136,1,joint_max,2.8005862673,True,1
4,136,1,marginal_only_invalid,1.65685890165,True,1
4,136,1,gaussian_union,2.57582930355,True,1
4,136,2,joint_max,2.8005862673,True,1
4,136,2,marginal_only_invalid,1.65685890165,False,0.4
4,136,2,gaussian_union,2.57582930355,False,0.8
4,137,1,joint_max,2.64668896216,True,1
4,137,1,marginal_only_invalid,1.94585531602,True,1
4,137,1,gaussian_union,2.57582930355,True,1
4,137,2,joint_max,2.64668896216,True,1
4,137,2,marginal_only_invalid,1.94585531602,True,1
4,137,2,gaussian_union,2.57582930355,True,1
4,138,1,joint_max,2.63711393115,True,1
4,138,1,marginal_only_invalid,1.79260897026,True,1
4,138,1,gaussian_union,2.57582930355,True,1
4,138,2,joint_max,2.63711393115,False,0.8
4,138,2,marginal_only_invalid,1.79260897026,False,0.4
4,138,2,gaussian_union,2.57582930355,False,0.8
4,139,1,joint_max,2.71702945659,True,1
4,139,1,marginal_only_invalid,1.69357747157,True,1
4,139,1,gaussian_union,2.57582930355,True,1
4,139,2,joint_max,2.71702945659,True,1
4,139,2,marginal_only_invalid,1.69357747157,True,1
4,139,2,gaussian_union,2.57582930355,True,1
4,140,1,joint_max,2.58390347782,True,1
4,140,1,marginal_only_invalid,1.84006981521,False,0.8
4,140,1,gaussian_union,2.57582930355,True,1
4,140,2,joint_max,2.58390347782,False,0.8
4,140,2,marginal_only_invalid,1.84006981521,False,0.8
4,140,2,gaussian_union,2.57582930355,False,0.8
4,141,1,joint_max,2.54545831734,True,1
4,141,1,marginal_only_invalid,1.73362864859,True,1
4,141,1,gaussian_union,2.57582930355,True,1
4,141,2,joint_max,2.54545831734,True,1
4,141,2,marginal_only_invalid,1.73362864859,True,1
4,141,2,gaussian_union,2.57582930355,True,1
4,142,1,joint_max,2.76202195284,True,1
4,142,1,marginal_only_invalid,2.12370643838,True,1
4,142,1,gaussian_union,2.57582930355,True,1
4,142,2,joint_max,2.76202195284,False,0.8
4,142,2,marginal_only_invalid,2.12370643838,False,0.6
4,142,2,gaussian_union,2.57582930355,False,0.8
4,143,1,joint_max,2.64313946759,True,1
4,143,1,marginal_only_invalid,2.12595054185,True,1
4,143,1,gaussian_union,2.57582930355,True,1
4,143,2,joint_max,2.64313946759,False,0.6
4,143,2,marginal_only_invalid,2.12595054185,False,0.4
4,143,2,gaussian_union,2.57582930355,False,0.6
4,144,1,joint_max,2.62243001347,True,1
4,144,1,marginal_only_invalid,1.87488555157,True,1
4,144,1,gaussian_union,2.57582930355,True,1
4,144,2,joint_max,2.62243001347,False,0.6
4,144,2,marginal_only_invalid,1.87488555157,False,0.6
4,144,2,gaussian_union,2.57582930355,False,0.6
4,145,1,joint_max,2.57261852367,False,0.8
4,145,1,marginal_only_invalid,1.94795104343,False,0.6
4,145,1,gaussian_union,2.57582930355,False,0.8
4,145,2,joint_max,2.57261852367,False,0.4
4,145,2,marginal_only_invalid,1.94795104343,False,0.4
4,145,2,gaussian_union,2.57582930355,False,0.4
4,146,1,joint_max,2.5265408989,False,0.8
4,146,1,marginal_only_invalid,1.95434905496,False,0.8
4,146,1,gaussian_union,2.57582930355,False,0.8
4,146,2,joint_max,2.5265408989,False,0.6
4,146,2,marginal_only_invalid,1.95434905496,False,0.6
4,146,2,gaussian_union,2.57582930355,False,0.6
4,147,1,joint_max,2.66734279354,True,1
4,147,1,marginal_only_invalid,2.24012627419,True,1
4,147,1,gaussian_union,2.57582930355,True,1
4,147,2,joint_max,2.66734279354,False,0.6
4,147,2,marginal_only_invalid,2.24012627419,False,0.4
4,147,2,gaussian_union,2.57582930355,False,0.6
4,148,1,joint_max,2.38842311267,True,1
4,148,1,marginal_only_invalid,2.00473292629,True,1
4,148,1,gaussian_union,2.57582930355,True,1
4,148,2,joint_max,2.38842311267,False,0.8
4,148,2,marginal_only_invalid,2.00473292629,False,0.6
4,148,2,gaussian_union,2.57582930355,False,0.8
4,149,1,joint_max,2.69620577546,True,1
4,149,1,marginal_only_invalid,1.96759218312,True,1
4,149,1,gaussian_union,2.57582930355,True,1
4,149,2,joint_max,2.69620577546,False,0.6
4,149,2,marginal_only_invalid,1.96759218312,False,0.6
4,149,2,gaussian_union,2.57582930355,False,0.6
4,150,1,joint_max,2.51532924717,True,1
4,150,1,marginal_only_invalid,1.81113481681,False,0.8
4,150,1,gaussian_union,2.57582930355,True,1
4,150,2,joint_max,2.51532924717,False,0.6
4,150,2,marginal_only_invalid,1.81113481681,False,0.4
4,150,2,gaussian_union,2.57582930355,False,0.8
4,151,1,joint_max,2.74936073035,True,1
4,151,1,marginal_only_invalid,1.96764366748,True,1
4,151,1,gaussian_union,2.57582930355,True,1
4,151,2,joint_max,2.74936073035,False,0.8
4,151,2,marginal_only_invalid,1.96764366748,False,0.6
4,151,2,gaussian_union,2.57582930355,False,0.8
4,152,1,joint_max,2.45858503466,True,1
4,152,1,marginal_only_invalid,2.22656580721,True,1
4,152,1,gaussian_union,2.57582930355,True,1
4,152,2,joint_max,2.45858503466,True,1
4,152,2,marginal_only_invalid,2.22656580721,True,1
4,152,2,gaussian_union,2.57582930355,True,1
4,153,1,joint_max,2.53830286106,True,1
4,153,1,marginal_only_invalid,1.87666311959,True,1
4,153,1,gaussian_union,2.57582930355,True,1
4,153,2,joint_max,2.53830286106,True,1
4,153,2,marginal_only_invalid,1.87666311959,False,0.8
4,153,2,gaussian_union,2.57582930355,True,1
4,154,1,joint_max,2.34064715156,True,1
4,154,1,marginal_only_invalid,1.87224534483,True,1
4,154,1,gaussian_union,2.57582930355,True,1
4,154,2,joint_max,2.34064715156,True,1
4,154,2,marginal_only_invalid,1.87224534483,True,1
4,154,2,gaussian_union,2.57582930355,True,1
4,155,1,joint_max,2.53684965847,True,1
4,155,1,marginal_only_invalid,1.90043882942,True,1
4,155,1,gaussian_union,2.57582930355,True,1
4,155,2,joint_max,2.53684965847,False,0.8
4,155,2,marginal_only_invalid,1.90043882942,False,0.8
4,155,2,gaussian_union,2.57582930355,False,0.8
4,156,1,joint_max,2.50123085936,True,1
4,156,1,marginal_only_invalid,1.86227212398,True,1
4,156,1,gaussian_union,2.57582930355,True,1
4,156,2,joint_max,2.50123085936,True,1
4,156,2,marginal_only_invalid,1.86227212398,True,1
4,156,2,gaussian_union,2.57582930355,True,1
4,157,1,joint_max,2.53097271468,True,1
4,157,1,marginal_only_invalid,2.10479309669,True,1
4,157,1,gaussian_union,2.57582930355,True,1
4,157,2,joint_max,2.53097271468,True,1
4,157,2,marginal_only_invalid,2.10479309669,False,0.8
4,157,2,gaussian_union,2.57582930355,True,1
4,158,1,joint_max,2.4483650953,True,1
4,158,1,marginal_only_invalid,1.99474003183,True,1
4,158,1,gaussian_union,2.57582930355,True,1
4,158,2,joint_max,2.4483650953,True,1
4,158,2,marginal_only_invalid,1.99474003183,False,0.8
4,158,2,gaussian_union,2.57582930355,True,1
4,159,1,joint_max,2.60785110234,True,1
4,159,1,marginal_only_invalid,1.79733286391,False,0.8
4,159,1,gaussian_union,2.57582930355,True,1
4,159,2,joint_max,2.60785110234,False,0.4
4,159,2,marginal_only_invalid,1.79733286391,False,0.4
4,159,2,gaussian_union,2.57582930355,False,0.4
4,160,1,joint_max,2.56996052191,True,1
4,160,1,marginal_only_invalid,1.87853902502,False,0.6
4,160,1,gaussian_union,2.57582930355,True,1
4,160,2,joint_max,2.56996052191,False,0.6
4,160,2,marginal_only_invalid,1.87853902502,False,0.4
4,160,2,gaussian_union,2.57582930355,False,0.6
4,161,1,joint_max,2.76105149463,True,1
4,161,1,marginal_only_invalid,1.99451015838,False,0.8
4,161,1,gaussian_union,2.57582930355,True,1
4,161,2,joint_max,2.76105149463,False,0.6
4,161,2,marginal_only_invalid,1.99451015838,False,0.6
4,161,2,gaussian_union,2.57582930355,False,0.6
4,162,1,joint_max,2.55260050866,True,1
4,162,1,marginal_only_invalid,2.11710090009,True,1
