surface,scenario,replicate,method,stage,candidate,planned_radius,solver_failures
quadratic,unreachable,34,rinf_targeted,3,5,1.34855362163508,0
quadratic,unreachable,34,rinf_targeted,3,6,1.34855362163508,0
quadratic,unreachable,34,rinf_targeted,3,7,1.34855362163508,0
quadratic,unreachable,34,rinf_targeted,3,8,1.34855362163508,0
quadratic,unreachable,35,r2_targeted,1,4,1.48372163263234,0
quadratic,unreachable,35,r2_targeted,1,5,1.47778168181119,0
quadratic,unreachable,35,r2_targeted,1,6,1.45586785083374,0
quadratic,unreachable,35,r2_targeted,1,7,1.42830864123786,0
quadratic,unreachable,35,r2_targeted,1,8,1.42605647501025,0
quadratic,unreachable,35,r2_targeted,1,9,1.36589438815471,0
quadratic,unreachable,35,r2_targeted,2,4,1.36589438815471,0
quadratic,unreachable,35,r2_targeted,2,5,1.36589438813717,0
quadratic,unreachable,35,r2_targeted,2,6,1.34861143777537,0
quadratic,unreachable,35,r2_targeted,2,7,1.31660983274955,0
quadratic,unreachable,35,r2_targeted,2,8,1.31329234105596,0
quadratic,unreachable,35,r2_targeted,3,4,1.3132923410554,0
quadratic,unreachable,35,r2_targeted,3,5,1.31329234105572,0
quadratic,unreachable,35,r2_targeted,3,6,1.3083966036075,0
quadratic,unreachable,35,r2_targeted,3,7,1.28842600672716,0
quadratic,unreachable,35,rinf_targeted,1,4,1.48618535850359,0
quadratic,unreachable,35,rinf_targeted,1,5,1.48618535850359,0
quadratic,unreachable,35,rinf_targeted,1,6,1.48618535850359,0
quadratic,unreachable,35,rinf_targeted,1,7,1.48618535850359,0
quadratic,unreachable,35,rinf_targeted,1,8,1.48292551790083,0
quadratic,unreachable,35,rinf_targeted,1,9,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,2,4,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,2,5,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,2,6,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,2,7,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,2,8,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,3,5,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,3,6,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,3,7,1.37258875153044,0
quadratic,unreachable,35,rinf_targeted,3,8,1.37258875153044,0
quadratic,unreachable,36,r2_targeted,1,4,1.52235867563267,0
quadratic,unreachable,36,r2_targeted,1,5,1.50953537861895,0
quadratic,unreachable,36,r2_targeted,1,6,1.48943457514134,0
quadratic,unreachable,36,r2_targeted,1,7,1.47260738368291,0
quadratic,unreachable,36,r2_targeted,1,8,1.45750782226495,0
quadratic,unreachable,36,r2_targeted,1,9,1.3421029592167,0
quadratic,unreachable,36,r2_targeted,2,4,1.3421029592167,0
quadratic,unreachable,36,r2_targeted,2,5,1.3421029592167,0
quadratic,unreachable,36,r2_targeted,2,6,1.3326874134211,0
quadratic,unreachable,36,r2_targeted,2,7,1.31778541907862,0
quadratic,unreachable,36,r2_targeted,2,8,1.30470447928976,0
quadratic,unreachable,36,r2_targeted,3,4,1.3047044792819,0
quadratic,unreachable,36,r2_targeted,3,5,1.30470447928441,0
quadratic,unreachable,36,r2_targeted,3,6,1.30204833828198,0
quadratic,unreachable,36,r2_targeted,3,7,1.29306574581472,0
quadratic,unreachable,36,rinf_targeted,1,4,1.52575175924311,0
quadratic,unreachable,36,rinf_targeted,1,5,1.52575175924311,0
quadratic,unreachable,36,rinf_targeted,1,6,1.52575175924311,0
quadratic,unreachable,36,rinf_targeted,1,7,1.52575175924311,0
quadratic,unreachable,36,rinf_targeted,1,8,1.5013841797965,0
quadratic,unreachable,36,rinf_targeted,1,9,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,2,4,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,2,5,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,2,6,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,2,7,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,2,8,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,3,5,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,3,6,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,3,7,1.34874449584388,0
quadratic,unreachable,36,rinf_targeted,3,8,1.34874449584388,0
quadratic,unreachable,37,r2_targeted,1,4,1.53748883207582,0
quadratic,unreachable,37,r2_targeted,1,5,1.52697759206154,0
quadratic,unreachable,37,r2_targeted,1,6,1.50991053520709,0
quadratic,unreachable,37,r2_targeted,1,7,1.47342703824298,0
quadratic,unreachable,37,r2_targeted,1,8,1.45654251464516,0
quadratic,unreachable,37,r2_targeted,1,9,1.37895066903478,0
quadratic,unreachable,37,r2_targeted,2,4,1.37895066903478,0
quadratic,unreachable,37,r2_targeted,2,5,1.37881093263235,0
quadratic,unreachable,37,r2_targeted,2,6,1.36652995015276,0
quadratic,unreachable,37,r2_targeted,2,7,1.33266462357693,0
quadratic,unreachable,37,r2_targeted,2,8,1.31901731768723,0
quadratic,unreachable,37,r2_targeted,3,4,1.31901731768723,0
quadratic,unreachable,37,r2_targeted,3,5,1.31901731768723,0
quadratic,unreachable,37,r2_targeted,3,6,1.3171289939299,0
quadratic,unreachable,37,r2_targeted,3,7,1.29817853683435,0
quadratic,unreachable,37,rinf_targeted,1,4,1.54479576170044,0
quadratic,unreachable,37,rinf_targeted,1,5,1.54479576170044,0
quadratic,unreachable,37,rinf_targeted,1,6,1.54479576170044,0
quadratic,unreachable,37,rinf_targeted,1,7,1.51290960445691,0
quadratic,unreachable,37,rinf_targeted,1,8,1.47748326272891,0
quadratic,unreachable,37,rinf_targeted,1,9,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,2,4,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,2,5,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,2,6,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,2,7,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,2,8,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,3,5,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,3,6,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,3,7,1.38559220566196,0
quadratic,unreachable,37,rinf_targeted,3,8,1.38559220566196,0
quadratic,unreachable,38,r2_targeted,1,4,1.50920381893734,0
quadratic,unreachable,38,r2_targeted,1,5,1.50320280210956,0
quadratic,unreachable,38,r2_targeted,1,6,1.4772437709701,0
quadratic,unreachable,38,r2_targeted,1,7,1.45097151312795,0
quadratic,unreachable,38,r2_targeted,1,8,1.44237963331876,0
quadratic,unreachable,38,r2_targeted,1,9,1.33556905873925,0
quadratic,unreachable,38,r2_targeted,2,4,1.33556905873925,0
quadratic,unreachable,38,r2_targeted,2,5,1.33556905873925,0
quadratic,unreachable,38,r2_targeted,2,6,1.3263682791906,0
quadratic,unreachable,38,r2_targeted,2,7,1.30294578847184,0
quadratic,unreachable,38,r2_targeted,2,8,1.29479642391622,0
quadratic,unreachable,38,r2_targeted,3,4,1.29479642391622,0
quadratic,unreachable,38,r2_targeted,3,5,1.29479642391622,0
quadratic,unreachable,38,r2_targeted,3,6,1.29257456726787,0
quadratic,unreachable,38,r2_targeted,3,7,1.27830408145978,0
quadratic,unreachable,38,rinf_targeted,1,4,1.51150451471306,0
quadratic,unreachable,38,rinf_targeted,1,5,1.51150451471306,0
quadratic,unreachable,38,rinf_targeted,1,6,1.51150451471306,0
quadratic,unreachable,38,rinf_targeted,1,7,1.50895015222699,0
quadratic,unreachable,38,rinf_targeted,1,8,1.48498448659966,0
quadratic,unreachable,38,rinf_targeted,1,9,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,2,4,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,2,5,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,2,6,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,2,7,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,2,8,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,3,5,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,3,6,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,3,7,1.34221059536643,0
quadratic,unreachable,38,rinf_targeted,3,8,1.34221059536643,0
quadratic,unreachable,39,r2_targeted,1,4,1.52473614864467,0
quadratic,unreachable,39,r2_targeted,1,5,1.51224067977431,0
quadratic,unreachable,39,r2_targeted,1,6,1.49459826457687,0
quadratic,unreachable,39,r2_targeted,1,7,1.46867049920685,0
quadratic,unreachable,39,r2_targeted,1,8,1.44306059343671,0
quadratic,unreachable,39,r2_targeted,1,9,1.3638751459543,0
quadratic,unreachable,39,r2_targeted,2,4,1.3638751459543,0
quadratic,unreachable,39,r2_targeted,2,5,1.3638751459543,0
quadratic,unreachable,39,r2_targeted,2,6,1.35397725638402,0
quadratic,unreachable,39,r2_targeted,2,7,1.32971428543597,0
quadratic,unreachable,39,r2_targeted,2,8,1.30597056324054,0
quadratic,unreachable,39,r2_targeted,3,4,1.30597056292743,0
quadratic,unreachable,39,r2_targeted,3,5,1.30597056312845,0
quadratic,unreachable,39,r2_targeted,3,6,1.30482814340176,0
quadratic,unreachable,39,r2_targeted,3,7,1.29236798597269,0
quadratic,unreachable,39,rinf_targeted,1,4,1.52751013742113,0
quadratic,unreachable,39,rinf_targeted,1,5,1.52751013742113,0
quadratic,unreachable,39,rinf_targeted,1,6,1.52751013742113,0
quadratic,unreachable,39,rinf_targeted,1,7,1.52744227018914,0
quadratic,unreachable,39,rinf_targeted,1,8,1.46745607191527,0
quadratic,unreachable,39,rinf_targeted,1,9,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,2,4,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,2,5,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,2,6,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,2,7,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,2,8,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,3,5,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,3,6,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,3,7,1.37051668258148,0
quadratic,unreachable,39,rinf_targeted,3,8,1.37051668258148,0
quadratic,unreachable,40,r2_targeted,1,4,1.55375713235164,0
quadratic,unreachable,40,r2_targeted,1,5,1.54348364405626,0
quadratic,unreachable,40,r2_targeted,1,6,1.52814984408195,0
quadratic,unreachable,40,r2_targeted,1,7,1.49817098829903,0
quadratic,unreachable,40,r2_targeted,1,8,1.47803569664674,0
quadratic,unreachable,40,r2_targeted,1,9,1.38731735921449,0
quadratic,unreachable,40,r2_targeted,2,4,1.38731735921449,0
quadratic,unreachable,40,r2_targeted,2,5,1.38724502913115,0
quadratic,unreachable,40,r2_targeted,2,6,1.37736626350557,0
quadratic,unreachable,40,r2_targeted,2,7,1.35064441484499,0
quadratic,unreachable,40,r2_targeted,2,8,1.33409668584011,0
quadratic,unreachable,40,r2_targeted,3,4,1.33409668584011,0
quadratic,unreachable,40,r2_targeted,3,5,1.33409668584011,0
quadratic,unreachable,40,r2_targeted,3,6,1.33260515023464,0
quadratic,unreachable,40,r2_targeted,3,7,1.31787267171363,0
quadratic,unreachable,40,rinf_targeted,1,4,1.56207563627586,0
quadratic,unreachable,40,rinf_targeted,1,5,1.56207563627586,0
quadratic,unreachable,40,rinf_targeted,1,6,1.56207563627586,0
quadratic,unreachable,40,rinf_targeted,1,7,1.54876504707196,0
quadratic,unreachable,40,rinf_targeted,1,8,1.50282725512554,0
quadratic,unreachable,40,rinf_targeted,1,9,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,2,4,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,2,5,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,2,6,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,2,7,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,2,8,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,3,5,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,3,6,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,3,7,1.39395889584166,0
quadratic,unreachable,40,rinf_targeted,3,8,1.39395889584166,0
quadratic,unreachable,41,r2_targeted,1,4,1.52806451313106,0
quadratic,unreachable,41,r2_targeted,1,5,1.51532439071561,0
quadratic,unreachable,41,r2_targeted,1,6,1.48483001984619,0
quadratic,unreachable,41,r2_targeted,1,7,1.45731108097272,0
quadratic,unreachable,41,r2_targeted,1,8,1.44295231644281,0
quadratic,unreachable,41,r2_targeted,1,9,1.36250009423079,0
quadratic,unreachable,41,r2_targeted,2,4,1.36250009423078,0
quadratic,unreachable,41,r2_targeted,2,5,1.36247771604328,0
quadratic,unreachable,41,r2_targeted,2,6,1.3400159094192,0
quadratic,unreachable,41,r2_targeted,2,7,1.31499285782191,0
quadratic,unreachable,41,r2_targeted,2,8,1.30362832246304,0
quadratic,unreachable,41,r2_targeted,3,4,1.30362832223083,0
quadratic,unreachable,41,r2_targeted,3,5,1.30362832246304,0
quadratic,unreachable,41,r2_targeted,3,6,1.29692838864939,0
quadratic,unreachable,41,r2_targeted,3,7,1.28170825009536,0
quadratic,unreachable,41,rinf_targeted,1,4,1.53147229463587,0
quadratic,unreachable,41,rinf_targeted,1,5,1.53147229463587,0
quadratic,unreachable,41,rinf_targeted,1,6,1.53147229463587,0
quadratic,unreachable,41,rinf_targeted,1,7,1.49313530518101,0
quadratic,unreachable,41,rinf_targeted,1,8,1.46366575251413,0
quadratic,unreachable,41,rinf_targeted,1,9,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,2,4,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,2,5,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,2,6,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,2,7,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,2,8,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,3,5,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,3,6,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,3,7,1.36914163085796,0
quadratic,unreachable,41,rinf_targeted,3,8,1.36914163085796,0
quadratic,unreachable,42,r2_targeted,1,4,1.50621444707673,0
quadratic,unreachable,42,r2_targeted,1,5,1.49819069604611,0
quadratic,unreachable,42,r2_targeted,1,6,1.46930259756904,0
quadratic,unreachable,42,r2_targeted,1,7,1.45775269733034,0
quadratic,unreachable,42,r2_targeted,1,8,1.44765480490987,0
quadratic,unreachable,42,r2_targeted,1,9,1.32238068429054,0
quadratic,unreachable,42,r2_targeted,2,4,1.32238068429054,0
quadratic,unreachable,42,r2_targeted,2,5,1.32238068429054,0
quadratic,unreachable,42,r2_targeted,2,6,1.30938823724066,0
quadratic,unreachable,42,r2_targeted,2,7,1.29935886523866,0
quadratic,unreachable,42,r2_targeted,2,8,1.29086546155079,0
quadratic,unreachable,42,r2_targeted,3,4,1.29086546155079,0
quadratic,unreachable,42,r2_targeted,3,5,1.29086546155079,0
quadratic,unreachable,42,r2_targeted,3,6,1.2854575858345,0
quadratic,unreachable,42,r2_targeted,3,7,1.27884839862201,0
quadratic,unreachable,42,rinf_targeted,1,4,1.51059803262484,0
quadratic,unreachable,42,rinf_targeted,1,5,1.51059803262484,0
quadratic,unreachable,42,rinf_targeted,1,6,1.51059803262484,0
quadratic,unreachable,42,rinf_targeted,1,7,1.51059803262484,0
quadratic,unreachable,42,rinf_targeted,1,8,1.49974795399374,0
quadratic,unreachable,42,rinf_targeted,1,9,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,2,4,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,2,5,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,2,6,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,2,7,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,2,8,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,3,5,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,3,6,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,3,7,1.32902222091771,0
quadratic,unreachable,42,rinf_targeted,3,8,1.32902222091771,0
quadratic,unreachable,43,r2_targeted,1,4,1.49647166372737,0
quadratic,unreachable,43,r2_targeted,1,5,1.48877324501464,0
quadratic,unreachable,43,r2_targeted,1,6,1.46208735674725,0
quadratic,unreachable,43,r2_targeted,1,7,1.43918164520014,0
quadratic,unreachable,43,r2_targeted,1,8,1.41759438266346,0
quadratic,unreachable,43,r2_targeted,1,9,1.33614148697812,0
quadratic,unreachable,43,r2_targeted,2,4,1.33614148697812,0
quadratic,unreachable,43,r2_targeted,2,5,1.33614148697812,0
quadratic,unreachable,43,r2_targeted,2,6,1.32146138478382,0
quadratic,unreachable,43,r2_targeted,2,7,1.29945371990786,0
quadratic,unreachable,43,r2_targeted,2,8,1.28044101788186,0
quadratic,unreachable,43,r2_targeted,3,4,1.28044101714729,0
quadratic,unreachable,43,r2_targeted,3,5,1.28044101709311,0
quadratic,unreachable,43,r2_targeted,3,6,1.27720063316887,0
quadratic,unreachable,43,r2_targeted,3,7,1.26477697719492,0
quadratic,unreachable,43,rinf_targeted,1,4,1.49877235950309,0
quadratic,unreachable,43,rinf_targeted,1,5,1.49877235950309,0
quadratic,unreachable,43,rinf_targeted,1,6,1.49877235950309,0
quadratic,unreachable,43,rinf_targeted,1,7,1.49739652325428,0
quadratic,unreachable,43,rinf_targeted,1,8,1.44528663937499,0
quadratic,unreachable,43,rinf_targeted,1,9,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,2,4,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,2,5,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,2,6,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,2,7,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,2,8,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,3,4,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,3,5,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,3,6,1.34278302360529,0
quadratic,unreachable,43,rinf_targeted,3,8,1.34278302360529,0
quadratic,unreachable,44,r2_targeted,1,4,1.51082649471613,0
quadratic,unreachable,44,r2_targeted,1,5,1.50118992645761,0
quadratic,unreachable,44,r2_targeted,1,6,1.48069345240707,0
quadratic,unreachable,44,r2_targeted,1,7,1.46773758222026,0
quadratic,unreachable,44,r2_targeted,1,8,1.44092140316405,0
quadratic,unreachable,44,r2_targeted,1,9,1.36303769991756,0
quadratic,unreachable,44,r2_targeted,2,4,1.36303769991756,0
quadratic,unreachable,44,r2_targeted,2,5,1.36303743280171,0
quadratic,unreachable,44,r2_targeted,2,6,1.34879029515886,0
quadratic,unreachable,44,r2_targeted,2,7,1.33543824189426,0
quadratic,unreachable,44,r2_targeted,2,8,1.3095326888057,0
quadratic,unreachable,44,r2_targeted,3,4,1.30953268870443,0
quadratic,unreachable,44,r2_targeted,3,5,1.30953268873759,0
quadratic,unreachable,44,r2_targeted,3,6,1.30625173768212,0
quadratic,unreachable,44,r2_targeted,3,7,1.29902532076821,0
quadratic,unreachable,44,rinf_targeted,1,4,1.51424885308609,0
quadratic,unreachable,44,rinf_targeted,1,5,1.51424885308609,0
quadratic,unreachable,44,rinf_targeted,1,6,1.51424885308609,0
quadratic,unreachable,44,rinf_targeted,1,7,1.51424885308609,0
quadratic,unreachable,44,rinf_targeted,1,8,1.47781197556418,0
quadratic,unreachable,44,rinf_targeted,1,9,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,2,4,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,2,5,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,2,6,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,2,7,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,2,8,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,3,5,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,3,6,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,3,7,1.36967923654474,0
quadratic,unreachable,44,rinf_targeted,3,8,1.36967923654474,0
quadratic,unreachable,45,r2_targeted,1,4,1.53713767874546,0
quadratic,unreachable,45,r2_targeted,1,5,1.5287022699965,0
quadratic,unreachable,45,r2_targeted,1,6,1.49755457168616,0
quadratic,unreachable,45,r2_targeted,1,7,1.47845877072952,0
quadratic,unreachable,45,r2_targeted,1,8,1.4774083404337,0
quadratic,unreachable,45,r2_targeted,1,9,1.35664465261745,0
