surface,scenario,replicate,method,tolerance,stage,source_id,n,treated_mean,control_mean,effect,noise_sd,target_batch
sinusoidal,unreachable,75,r2_random,0.3,3,5,96,-0.268779444435447,-0.155545736267215,-0.113233708168232,0.102062072615966,
sinusoidal,unreachable,75,r2_targeted,0.2,1,9,96,-0.0440917356675745,-0.0537953369942977,0.00970360132672322,0.102062072615966,
sinusoidal,unreachable,75,r2_targeted,0.2,2,8,96,-0.204022628689997,-0.0781323033067403,-0.125890325383257,0.102062072615966,
sinusoidal,unreachable,75,r2_targeted,0.2,3,7,96,-0.267239054183945,-0.0567562519172205,-0.210482802266725,0.102062072615966,
sinusoidal,unreachable,75,r2_targeted,0.3,1,9,96,-0.0440917356675745,-0.0537953369942977,0.00970360132672322,0.102062072615966,
sinusoidal,unreachable,75,r2_targeted,0.3,2,8,96,-0.204022628689997,-0.0781323033067403,-0.125890325383257,0.102062072615966,
sinusoidal,unreachable,75,r2_targeted,0.3,3,7,96,-0.267239054183945,-0.0567562519172205,-0.210482802266725,0.102062072615966,
sinusoidal,unreachable,75,rinf_targeted,0.2,1,9,96,-0.0440917356675745,-0.0537953369942977,0.00970360132672322,0.102062072615966,
sinusoidal,unreachable,75,rinf_targeted,0.2,2,4,96,-0.553531068756079,0.0622757059943053,-0.615806774750385,0.102062072615966,
sinusoidal,unreachable,75,rinf_targeted,0.2,3,5,96,-0.268779444435447,-0.155545736267215,-0.113233708168232,0.102062072615966,
sinusoidal,unreachable,75,rinf_targeted,0.3,1,9,96,-0.0440917356675745,-0.0537953369942977,0.00970360132672322,0.102062072615966,
sinusoidal,unreachable,75,rinf_targeted,0.3,2,4,96,-0.553531068756079,0.0622757059943053,-0.615806774750385,0.102062072615966,
sinusoidal,unreachable,75,rinf_targeted,0.3,3,5,96,-0.268779444435447,-0.155545736267215,-0.113233708168232,0.102062072615966,
sinusoidal,unreachable,75,target_only,0.2,1,10,96,0.514089542319608,-0.079774696488961,0.593864238808569,0.102062072615966,1
sinusoidal,unreachable,75,target_only,0.2,2,10,96,0.732198942036385,0.0712999820396819,0.660898959996703,0.102062072615966,2
sinusoidal,unreachable,75,target_only,0.2,3,10,96,0.723761096498781,0.120616147772071,0.60314494872671,0.102062072615966,3
sinusoidal,unreachable,75,target_only,0.3,1,10,96,0.514089542319608,-0.079774696488961,0.593864238808569,0.102062072615966,1
sinusoidal,unreachable,76,r2_nearest,0.2,1,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,r2_nearest,0.2,2,8,96,-0.212608494871964,-0.0574621520284928,-0.155146342843471,0.102062072615966,
sinusoidal,unreachable,76,r2_nearest,0.2,3,7,96,-0.174481989391828,-0.0499658065318547,-0.124516182859973,0.102062072615966,
sinusoidal,unreachable,76,r2_nearest,0.3,1,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,r2_nearest,0.3,2,8,96,-0.212608494871964,-0.0574621520284928,-0.155146342843471,0.102062072615966,
sinusoidal,unreachable,76,r2_nearest,0.3,3,7,96,-0.174481989391828,-0.0499658065318547,-0.124516182859973,0.102062072615966,
sinusoidal,unreachable,76,r2_random,0.2,1,4,96,-0.45260403741337,-0.0331613854829401,-0.41944265193043,0.102062072615966,
sinusoidal,unreachable,76,r2_random,0.2,2,5,96,-0.416934608442596,0.0384267396741245,-0.45536134811672,0.102062072615966,
sinusoidal,unreachable,76,r2_random,0.2,3,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,r2_random,0.3,1,4,96,-0.45260403741337,-0.0331613854829401,-0.41944265193043,0.102062072615966,
sinusoidal,unreachable,76,r2_random,0.3,2,5,96,-0.416934608442596,0.0384267396741245,-0.45536134811672,0.102062072615966,
sinusoidal,unreachable,76,r2_random,0.3,3,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,r2_targeted,0.2,1,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,r2_targeted,0.2,2,8,96,-0.212608494871964,-0.0574621520284928,-0.155146342843471,0.102062072615966,
sinusoidal,unreachable,76,r2_targeted,0.2,3,7,96,-0.174481989391828,-0.0499658065318547,-0.124516182859973,0.102062072615966,
sinusoidal,unreachable,76,r2_targeted,0.3,1,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,r2_targeted,0.3,2,8,96,-0.212608494871964,-0.0574621520284928,-0.155146342843471,0.102062072615966,
sinusoidal,unreachable,76,r2_targeted,0.3,3,7,96,-0.174481989391828,-0.0499658065318547,-0.124516182859973,0.102062072615966,
sinusoidal,unreachable,76,rinf_targeted,0.2,1,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,rinf_targeted,0.2,2,4,96,-0.45260403741337,-0.0331613854829401,-0.41944265193043,0.102062072615966,
sinusoidal,unreachable,76,rinf_targeted,0.2,3,5,96,-0.416934608442596,0.0384267396741245,-0.45536134811672,0.102062072615966,
sinusoidal,unreachable,76,rinf_targeted,0.3,1,9,96,-0.158904549581214,-0.0280971032493155,-0.130807446331898,0.102062072615966,
sinusoidal,unreachable,76,rinf_targeted,0.3,2,4,96,-0.45260403741337,-0.0331613854829401,-0.41944265193043,0.102062072615966,
sinusoidal,unreachable,76,rinf_targeted,0.3,3,5,96,-0.416934608442596,0.0384267396741245,-0.45536134811672,0.102062072615966,
sinusoidal,unreachable,76,target_only,0.2,1,10,96,0.7533943452425,0.0168103969086537,0.736583948333846,0.102062072615966,1
sinusoidal,unreachable,76,target_only,0.2,2,10,96,0.578816920474139,0.151910248232059,0.42690667224208,0.102062072615966,2
sinusoidal,unreachable,76,target_only,0.2,3,10,96,0.805994458611857,0.141865407079344,0.664129051532513,0.102062072615966,3
sinusoidal,unreachable,76,target_only,0.3,1,10,96,0.7533943452425,0.0168103969086537,0.736583948333846,0.102062072615966,1
sinusoidal,unreachable,77,r2_nearest,0.2,1,9,96,-0.0835374248774073,0.0111486076521994,-0.0946860325296067,0.102062072615966,
sinusoidal,unreachable,77,r2_nearest,0.2,2,8,96,-0.199489682717021,0.178998028091533,-0.378487710808555,0.102062072615966,
sinusoidal,unreachable,77,r2_nearest,0.2,3,7,96,-0.381435306787088,0.0948282876532012,-0.476263594440289,0.102062072615966,
sinusoidal,unreachable,77,r2_nearest,0.3,1,9,96,-0.0835374248774073,0.0111486076521994,-0.0946860325296067,0.102062072615966,
sinusoidal,unreachable,77,r2_nearest,0.3,2,8,96,-0.199489682717021,0.178998028091533,-0.378487710808555,0.102062072615966,
sinusoidal,unreachable,77,r2_nearest,0.3,3,7,96,-0.381435306787088,0.0948282876532012,-0.476263594440289,0.102062072615966,
sinusoidal,unreachable,77,r2_random,0.2,1,8,96,-0.199489682717021,0.178998028091533,-0.378487710808555,0.102062072615966,
sinusoidal,unreachable,77,r2_random,0.2,2,6,96,-0.217120517037114,-0.0849864045476338,-0.13213411248948,0.102062072615966,
sinusoidal,unreachable,77,r2_random,0.2,3,5,96,-0.359225418161079,-0.0351193419015623,-0.324106076259517,0.102062072615966,
sinusoidal,unreachable,77,r2_random,0.3,1,8,96,-0.199489682717021,0.178998028091533,-0.378487710808555,0.102062072615966,
sinusoidal,unreachable,77,r2_random,0.3,2,6,96,-0.217120517037114,-0.0849864045476338,-0.13213411248948,0.102062072615966,
sinusoidal,unreachable,77,r2_random,0.3,3,5,96,-0.359225418161079,-0.0351193419015623,-0.324106076259517,0.102062072615966,
sinusoidal,unreachable,77,r2_targeted,0.2,1,9,96,-0.0835374248774073,0.0111486076521994,-0.0946860325296067,0.102062072615966,
sinusoidal,unreachable,77,r2_targeted,0.2,2,8,96,-0.199489682717021,0.178998028091533,-0.378487710808555,0.102062072615966,
sinusoidal,unreachable,77,r2_targeted,0.2,3,7,96,-0.381435306787088,0.0948282876532012,-0.476263594440289,0.102062072615966,
sinusoidal,unreachable,77,r2_targeted,0.3,1,9,96,-0.0835374248774073,0.0111486076521994,-0.0946860325296067,0.102062072615966,
sinusoidal,unreachable,77,r2_targeted,0.3,2,8,96,-0.199489682717021,0.178998028091533,-0.378487710808555,0.102062072615966,
sinusoidal,unreachable,77,r2_targeted,0.3,3,7,96,-0.381435306787088,0.0948282876532012,-0.476263594440289,0.102062072615966,
sinusoidal,unreachable,77,rinf_targeted,0.2,1,9,96,-0.0835374248774073,0.0111486076521994,-0.0946860325296067,0.102062072615966,
sinusoidal,unreachable,77,rinf_targeted,0.2,2,4,96,-0.55140976376788,-0.0989887573616754,-0.452421006406205,0.102062072615966,
sinusoidal,unreachable,77,rinf_targeted,0.2,3,5,96,-0.359225418161079,-0.0351193419015623,-0.324106076259517,0.102062072615966,
sinusoidal,unreachable,77,rinf_targeted,0.3,1,9,96,-0.0835374248774073,0.0111486076521994,-0.0946860325296067,0.102062072615966,
sinusoidal,unreachable,77,rinf_targeted,0.3,2,4,96,-0.55140976376788,-0.0989887573616754,-0.452421006406205,0.102062072615966,
sinusoidal,unreachable,77,rinf_targeted,0.3,3,5,96,-0.359225418161079,-0.0351193419015623,-0.324106076259517,0.102062072615966,
sinusoidal,unreachable,77,target_only,0.2,1,10,96,0.636638242025349,0.0626521925270245,0.573986049498324,0.102062072615966,1
sinusoidal,unreachable,77,target_only,0.2,2,10,96,0.496371290370803,0.0815014252811815,0.414869865089622,0.102062072615966,2
sinusoidal,unreachable,77,target_only,0.2,3,10,96,0.709048834420156,0.0762632696706455,0.63278556474951,0.102062072615966,3
sinusoidal,unreachable,77,target_only,0.3,1,10,96,0.636638242025349,0.0626521925270245,0.573986049498324,0.102062072615966,1
sinusoidal,unreachable,78,r2_nearest,0.2,1,9,96,-0.0884809717414114,0.0249591065046188,-0.11344007824603,0.102062072615966,
sinusoidal,unreachable,78,r2_nearest,0.2,2,8,96,-0.234670258180964,-0.0434570490359131,-0.191213209145051,0.102062072615966,
sinusoidal,unreachable,78,r2_nearest,0.2,3,7,96,-0.239344858333872,0.0233754233030473,-0.262720281636919,0.102062072615966,
sinusoidal,unreachable,78,r2_nearest,0.3,1,9,96,-0.0884809717414114,0.0249591065046188,-0.11344007824603,0.102062072615966,
sinusoidal,unreachable,78,r2_nearest,0.3,2,8,96,-0.234670258180964,-0.0434570490359131,-0.191213209145051,0.102062072615966,
sinusoidal,unreachable,78,r2_nearest,0.3,3,7,96,-0.239344858333872,0.0233754233030473,-0.262720281636919,0.102062072615966,
sinusoidal,unreachable,78,r2_random,0.2,1,6,96,-0.262125147022531,-0.0100020014005973,-0.252123145621934,0.102062072615966,
sinusoidal,unreachable,78,r2_random,0.2,2,7,96,-0.239344858333872,0.0233754233030473,-0.262720281636919,0.102062072615966,
sinusoidal,unreachable,78,r2_random,0.2,3,4,96,-0.432231363130759,-0.0485078199978726,-0.383723543132887,0.102062072615966,
sinusoidal,unreachable,78,r2_random,0.3,1,6,96,-0.262125147022531,-0.0100020014005973,-0.252123145621934,0.102062072615966,
sinusoidal,unreachable,78,r2_random,0.3,2,7,96,-0.239344858333872,0.0233754233030473,-0.262720281636919,0.102062072615966,
sinusoidal,unreachable,78,r2_random,0.3,3,4,96,-0.432231363130759,-0.0485078199978726,-0.383723543132887,0.102062072615966,
sinusoidal,unreachable,78,r2_targeted,0.2,1,9,96,-0.0884809717414114,0.0249591065046188,-0.11344007824603,0.102062072615966,
sinusoidal,unreachable,78,r2_targeted,0.2,2,8,96,-0.234670258180964,-0.0434570490359131,-0.191213209145051,0.102062072615966,
sinusoidal,unreachable,78,r2_targeted,0.2,3,7,96,-0.239344858333872,0.0233754233030473,-0.262720281636919,0.102062072615966,
sinusoidal,unreachable,78,r2_targeted,0.3,1,9,96,-0.0884809717414114,0.0249591065046188,-0.11344007824603,0.102062072615966,
sinusoidal,unreachable,78,r2_targeted,0.3,2,8,96,-0.234670258180964,-0.0434570490359131,-0.191213209145051,0.102062072615966,
sinusoidal,unreachable,78,r2_targeted,0.3,3,7,96,-0.239344858333872,0.0233754233030473,-0.262720281636919,0.102062072615966,
sinusoidal,unreachable,78,rinf_targeted,0.2,1,9,96,-0.0884809717414114,0.0249591065046188,-0.11344007824603,0.102062072615966,
sinusoidal,unreachable,78,rinf_targeted,0.2,2,8,96,-0.234670258180964,-0.0434570490359131,-0.191213209145051,0.102062072615966,
sinusoidal,unreachable,78,rinf_targeted,0.2,3,4,96,-0.432231363130759,-0.0485078199978726,-0.383723543132887,0.102062072615966,
sinusoidal,unreachable,78,rinf_targeted,0.3,1,9,96,-0.0884809717414114,0.0249591065046188,-0.11344007824603,0.102062072615966,
sinusoidal,unreachable,78,rinf_targeted,0.3,2,8,96,-0.234670258180964,-0.0434570490359131,-0.191213209145051,0.102062072615966,
sinusoidal,unreachable,78,rinf_targeted,0.3,3,4,96,-0.432231363130759,-0.0485078199978726,-0.383723543132887,0.102062072615966,
sinusoidal,unreachable,78,target_only,0.2,1,10,96,0.727342358448599,-0.0486578378649306,0.776000196313529,0.102062072615966,1
sinusoidal,unreachable,78,target_only,0.2,2,10,96,0.593645761350639,-0.0309833525015814,0.62462911385222,0.102062072615966,2
sinusoidal,unreachable,78,target_only,0.2,3,10,96,0.569489688789193,0.046432309125518,0.523057379663675,0.102062072615966,3
sinusoidal,unreachable,78,target_only,0.3,1,10,96,0.727342358448599,-0.0486578378649306,0.776000196313529,0.102062072615966,1
sinusoidal,unreachable,79,r2_nearest,0.2,1,9,96,-0.22559500963191,-0.108624180150744,-0.116970829481166,0.102062072615966,
sinusoidal,unreachable,79,r2_nearest,0.2,2,8,96,-0.249219428208148,-0.18838672350466,-0.0608327047034877,0.102062072615966,
sinusoidal,unreachable,79,r2_nearest,0.2,3,7,96,-0.307947190372361,-0.0804230394774333,-0.227524150894927,0.102062072615966,
sinusoidal,unreachable,79,r2_nearest,0.3,1,9,96,-0.22559500963191,-0.108624180150744,-0.116970829481166,0.102062072615966,
sinusoidal,unreachable,79,r2_nearest,0.3,2,8,96,-0.249219428208148,-0.18838672350466,-0.0608327047034877,0.102062072615966,
sinusoidal,unreachable,79,r2_nearest,0.3,3,7,96,-0.307947190372361,-0.0804230394774333,-0.227524150894927,0.102062072615966,
sinusoidal,unreachable,79,r2_random,0.2,1,6,96,-0.393398174014209,0.0124213308272694,-0.405819504841478,0.102062072615966,
sinusoidal,unreachable,79,r2_random,0.2,2,8,96,-0.249219428208148,-0.18838672350466,-0.0608327047034877,0.102062072615966,
sinusoidal,unreachable,79,r2_random,0.2,3,7,96,-0.307947190372361,-0.0804230394774333,-0.227524150894927,0.102062072615966,
sinusoidal,unreachable,79,r2_random,0.3,1,6,96,-0.393398174014209,0.0124213308272694,-0.405819504841478,0.102062072615966,
sinusoidal,unreachable,79,r2_random,0.3,2,8,96,-0.249219428208148,-0.18838672350466,-0.0608327047034877,0.102062072615966,
sinusoidal,unreachable,79,r2_random,0.3,3,7,96,-0.307947190372361,-0.0804230394774333,-0.227524150894927,0.102062072615966,
sinusoidal,unreachable,79,r2_targeted,0.2,1,9,96,-0.22559500963191,-0.108624180150744,-0.116970829481166,0.102062072615966,
sinusoidal,unreachable,79,r2_targeted,0.2,2,8,96,-0.249219428208148,-0.18838672350466,-0.0608327047034877,0.102062072615966,
sinusoidal,unreachable,79,r2_targeted,0.2,3,7,96,-0.307947190372361,-0.0804230394774333,-0.227524150894927,0.102062072615966,
sinusoidal,unreachable,79,r2_targeted,0.3,1,9,96,-0.22559500963191,-0.108624180150744,-0.116970829481166,0.102062072615966,
sinusoidal,unreachable,79,r2_targeted,0.3,2,8,96,-0.249219428208148,-0.18838672350466,-0.0608327047034877,0.102062072615966,
sinusoidal,unreachable,79,r2_targeted,0.3,3,7,96,-0.307947190372361,-0.0804230394774333,-0.227524150894927,0.102062072615966,
sinusoidal,unreachable,79,rinf_targeted,0.2,1,9,96,-0.22559500963191,-0.108624180150744,-0.116970829481166,0.102062072615966,
sinusoidal,unreachable,79,rinf_targeted,0.2,2,4,96,-0.576601069011923,0.115975542567128,-0.692576611579051,0.102062072615966,
sinusoidal,unreachable,79,rinf_targeted,0.2,3,5,96,-0.285122707834859,-0.0224880706226997,-0.262634637212159,0.102062072615966,
sinusoidal,unreachable,79,rinf_targeted,0.3,1,9,96,-0.22559500963191,-0.108624180150744,-0.116970829481166,0.102062072615966,
sinusoidal,unreachable,79,rinf_targeted,0.3,2,4,96,-0.576601069011923,0.115975542567128,-0.692576611579051,0.102062072615966,
sinusoidal,unreachable,79,rinf_targeted,0.3,3,5,96,-0.285122707834859,-0.0224880706226997,-0.262634637212159,0.102062072615966,
sinusoidal,unreachable,79,target_only,0.2,1,10,96,0.719358347284854,-0.0565585019044757,0.775916849189329,0.102062072615966,1
sinusoidal,unreachable,79,target_only,0.2,2,10,96,0.673142034551809,-0.00246950856482507,0.675611543116634,0.102062072615966,2
sinusoidal,unreachable,79,target_only,0.2,3,10,96,0.80184781630666,-0.0948792528630564,0.896727069169716,0.102062072615966,3
sinusoidal,unreachable,79,target_only,0.3,1,10,96,0.719358347284854,-0.0565585019044757,0.775916849189329,0.102062072615966,1
sinusoidal,unreachable,80,r2_nearest,0.2,1,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,r2_nearest,0.2,2,8,96,-0.207737789151542,-0.0658588817406395,-0.141878907410902,0.102062072615966,
sinusoidal,unreachable,80,r2_nearest,0.2,3,7,96,-0.262198321117815,0.0689369879465943,-0.331135309064409,0.102062072615966,
sinusoidal,unreachable,80,r2_nearest,0.3,1,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,r2_nearest,0.3,2,8,96,-0.207737789151542,-0.0658588817406395,-0.141878907410902,0.102062072615966,
sinusoidal,unreachable,80,r2_nearest,0.3,3,7,96,-0.262198321117815,0.0689369879465943,-0.331135309064409,0.102062072615966,
sinusoidal,unreachable,80,r2_random,0.2,1,7,96,-0.262198321117815,0.0689369879465943,-0.331135309064409,0.102062072615966,
sinusoidal,unreachable,80,r2_random,0.2,2,4,96,-0.494505033962539,0.086304094822341,-0.58080912878488,0.102062072615966,
sinusoidal,unreachable,80,r2_random,0.2,3,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,r2_random,0.3,1,7,96,-0.262198321117815,0.0689369879465943,-0.331135309064409,0.102062072615966,
sinusoidal,unreachable,80,r2_random,0.3,2,4,96,-0.494505033962539,0.086304094822341,-0.58080912878488,0.102062072615966,
sinusoidal,unreachable,80,r2_random,0.3,3,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,r2_targeted,0.2,1,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,r2_targeted,0.2,2,8,96,-0.207737789151542,-0.0658588817406395,-0.141878907410902,0.102062072615966,
sinusoidal,unreachable,80,r2_targeted,0.2,3,7,96,-0.262198321117815,0.0689369879465943,-0.331135309064409,0.102062072615966,
sinusoidal,unreachable,80,r2_targeted,0.3,1,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,r2_targeted,0.3,2,8,96,-0.207737789151542,-0.0658588817406395,-0.141878907410902,0.102062072615966,
sinusoidal,unreachable,80,r2_targeted,0.3,3,7,96,-0.262198321117815,0.0689369879465943,-0.331135309064409,0.102062072615966,
sinusoidal,unreachable,80,rinf_targeted,0.2,1,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,rinf_targeted,0.2,2,4,96,-0.494505033962539,0.086304094822341,-0.58080912878488,0.102062072615966,
sinusoidal,unreachable,80,rinf_targeted,0.2,3,5,96,-0.446695298139495,-0.0257558703969609,-0.420939427742534,0.102062072615966,
sinusoidal,unreachable,80,rinf_targeted,0.3,1,9,96,-0.0958113722075895,-0.0348167889649635,-0.060994583242626,0.102062072615966,
sinusoidal,unreachable,80,rinf_targeted,0.3,2,4,96,-0.494505033962539,0.086304094822341,-0.58080912878488,0.102062072615966,
sinusoidal,unreachable,80,rinf_targeted,0.3,3,5,96,-0.446695298139495,-0.0257558703969609,-0.420939427742534,0.102062072615966,
sinusoidal,unreachable,80,target_only,0.2,1,10,96,0.643267211657453,0.00697894766945933,0.636288263987994,0.102062072615966,1
sinusoidal,unreachable,80,target_only,0.2,2,10,96,0.651667430940544,0.0318734041770319,0.619794026763512,0.102062072615966,2
sinusoidal,unreachable,80,target_only,0.2,3,10,96,0.562480528171611,0.161939923901663,0.400540604269948,0.102062072615966,3
sinusoidal,unreachable,80,target_only,0.3,1,10,96,0.643267211657453,0.00697894766945933,0.636288263987994,0.102062072615966,1
sinusoidal,unreachable,81,r2_nearest,0.2,1,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,r2_nearest,0.2,2,8,96,-0.35484430118509,-0.0132351165220666,-0.341609184663023,0.102062072615966,
sinusoidal,unreachable,81,r2_nearest,0.2,3,7,96,-0.362907463824655,-0.0440788840963966,-0.318828579728258,0.102062072615966,
sinusoidal,unreachable,81,r2_nearest,0.3,1,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,r2_nearest,0.3,2,8,96,-0.35484430118509,-0.0132351165220666,-0.341609184663023,0.102062072615966,
sinusoidal,unreachable,81,r2_nearest,0.3,3,7,96,-0.362907463824655,-0.0440788840963966,-0.318828579728258,0.102062072615966,
sinusoidal,unreachable,81,r2_random,0.2,1,8,96,-0.35484430118509,-0.0132351165220666,-0.341609184663023,0.102062072615966,
sinusoidal,unreachable,81,r2_random,0.2,2,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,r2_random,0.2,3,4,96,-0.46958437520614,0.141843829265502,-0.611428204471642,0.102062072615966,
sinusoidal,unreachable,81,r2_random,0.3,1,8,96,-0.35484430118509,-0.0132351165220666,-0.341609184663023,0.102062072615966,
sinusoidal,unreachable,81,r2_random,0.3,2,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,r2_random,0.3,3,4,96,-0.46958437520614,0.141843829265502,-0.611428204471642,0.102062072615966,
sinusoidal,unreachable,81,r2_targeted,0.2,1,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,r2_targeted,0.2,2,8,96,-0.35484430118509,-0.0132351165220666,-0.341609184663023,0.102062072615966,
sinusoidal,unreachable,81,r2_targeted,0.2,3,7,96,-0.362907463824655,-0.0440788840963966,-0.318828579728258,0.102062072615966,
sinusoidal,unreachable,81,r2_targeted,0.3,1,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,r2_targeted,0.3,2,8,96,-0.35484430118509,-0.0132351165220666,-0.341609184663023,0.102062072615966,
sinusoidal,unreachable,81,r2_targeted,0.3,3,7,96,-0.362907463824655,-0.0440788840963966,-0.318828579728258,0.102062072615966,
sinusoidal,unreachable,81,rinf_targeted,0.2,1,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,rinf_targeted,0.2,2,4,96,-0.46958437520614,0.141843829265502,-0.611428204471642,0.102062072615966,
sinusoidal,unreachable,81,rinf_targeted,0.2,3,5,96,-0.352334748929974,0.0780941282389154,-0.430428877168889,0.102062072615966,
sinusoidal,unreachable,81,rinf_targeted,0.3,1,9,96,-0.0301666970447499,0.0421066945541325,-0.0722733915988824,0.102062072615966,
sinusoidal,unreachable,81,rinf_targeted,0.3,2,4,96,-0.46958437520614,0.141843829265502,-0.611428204471642,0.102062072615966,
sinusoidal,unreachable,81,rinf_targeted,0.3,3,5,96,-0.352334748929974,0.0780941282389154,-0.430428877168889,0.102062072615966,
sinusoidal,unreachable,81,target_only,0.2,1,10,96,0.775199606511002,-0.14197281552511,0.917172422036111,0.102062072615966,1
sinusoidal,unreachable,81,target_only,0.2,2,10,96,0.543276551692868,0.155634703771673,0.387641847921195,0.102062072615966,2
sinusoidal,unreachable,81,target_only,0.2,3,10,96,0.656981598112529,0.0526499713949712,0.604331626717558,0.102062072615966,3
sinusoidal,unreachable,81,target_only,0.3,1,10,96,0.775199606511002,-0.14197281552511,0.917172422036111,0.102062072615966,1
sinusoidal,unreachable,82,r2_nearest,0.2,1,9,96,-0.0858783381680014,0.042493252301352,-0.128371590469353,0.102062072615966,
sinusoidal,unreachable,82,r2_nearest,0.2,2,8,96,-0.273833092271669,0.10573002829075,-0.379563120562419,0.102062072615966,
sinusoidal,unreachable,82,r2_nearest,0.2,3,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,r2_nearest,0.3,1,9,96,-0.0858783381680014,0.042493252301352,-0.128371590469353,0.102062072615966,
sinusoidal,unreachable,82,r2_nearest,0.3,2,8,96,-0.273833092271669,0.10573002829075,-0.379563120562419,0.102062072615966,
sinusoidal,unreachable,82,r2_nearest,0.3,3,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,r2_random,0.2,1,8,96,-0.273833092271669,0.10573002829075,-0.379563120562419,0.102062072615966,
sinusoidal,unreachable,82,r2_random,0.2,2,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,r2_random,0.2,3,4,96,-0.515572912475403,0.0636416387029266,-0.579214551178329,0.102062072615966,
sinusoidal,unreachable,82,r2_random,0.3,1,8,96,-0.273833092271669,0.10573002829075,-0.379563120562419,0.102062072615966,
sinusoidal,unreachable,82,r2_random,0.3,2,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,r2_random,0.3,3,4,96,-0.515572912475403,0.0636416387029266,-0.579214551178329,0.102062072615966,
sinusoidal,unreachable,82,r2_targeted,0.2,1,9,96,-0.0858783381680014,0.042493252301352,-0.128371590469353,0.102062072615966,
sinusoidal,unreachable,82,r2_targeted,0.2,2,8,96,-0.273833092271669,0.10573002829075,-0.379563120562419,0.102062072615966,
sinusoidal,unreachable,82,r2_targeted,0.2,3,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,r2_targeted,0.3,1,9,96,-0.0858783381680014,0.042493252301352,-0.128371590469353,0.102062072615966,
sinusoidal,unreachable,82,r2_targeted,0.3,2,8,96,-0.273833092271669,0.10573002829075,-0.379563120562419,0.102062072615966,
sinusoidal,unreachable,82,r2_targeted,0.3,3,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,rinf_targeted,0.2,1,9,96,-0.0858783381680014,0.042493252301352,-0.128371590469353,0.102062072615966,
sinusoidal,unreachable,82,rinf_targeted,0.2,2,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
sinusoidal,unreachable,82,rinf_targeted,0.2,3,4,96,-0.515572912475403,0.0636416387029266,-0.579214551178329,0.102062072615966,
sinusoidal,unreachable,82,rinf_targeted,0.3,1,9,96,-0.0858783381680014,0.042493252301352,-0.128371590469353,0.102062072615966,
sinusoidal,unreachable,82,rinf_targeted,0.3,2,7,96,-0.260995428757211,0.0403129787818308,-0.301308407539041,0.102062072615966,
